Academic Concept,Concept URL,Subcategory,Reference Title,Reference URL,Citation
Vector Databases and Semantic Search for AI Applications,https://smarticle.tech/en/article/vector-databases-and-semantic-search-for-ai-applications-202605150731,Databases,Analyzing Embedding Models for Embedding Vectors in Vector Databases,https://doi.org/10.1109/ICTBIG59752.2023.10455990,"Paras Nath Singh, Sreya Talasila, Shivaraj Veerappa Banakar. ""Analyzing Embedding Models for Embedding Vectors in Vector Databases"". semantic_scholar_foundational, 2023."
Vector Databases and Semantic Search for AI Applications,https://smarticle.tech/en/article/vector-databases-and-semantic-search-for-ai-applications-202605150731,Databases,Fast Approximate Similarity Join in Vector Databases,https://doi.org/10.1145/3725403,"Jiadong Xie, Jeffrey Xu Yu, Yingfan Liu. ""Fast Approximate Similarity Join in Vector Databases"". semantic_scholar_foundational, 2024."
Vector Databases and Semantic Search for AI Applications,https://smarticle.tech/en/article/vector-databases-and-semantic-search-for-ai-applications-202605150731,Databases,Turbocharging Vector Databases using Modern SSDs,https://doi.org/10.14778/3749646.3749724,"Shim, Joobo, et al. ""Turbocharging Vector Databases using Modern SSDs"". semantic_scholar_foundational, 2025."
Vector Databases and Semantic Search for AI Applications,https://smarticle.tech/en/article/vector-databases-and-semantic-search-for-ai-applications-202605150731,Databases,The Elements of Statistical Learning,https://archive.org/details/elementsofstatis0000hast,"The Elements of Statistical Learning. by Trevor Hastie, Robert Tibshirani, Jerome Friedman. (2001). — Springer. ISBN: 9780387216065"
Deep Learning and Neural Network Architectures,https://smarticle.tech/en/article/deep-learning-and-neural-network-architectures-202605150739,Artificial Intelligence,Neural Information Processing,https://openlibrary.org/works/OL20809558W,"Neural Information Processing. by Long Cheng, Andrew Chi Sing Leung, Seiichi Ozawa. (2018). — Springer. ISBN: 9819916445"
Deep Learning and Neural Network Architectures,https://smarticle.tech/en/article/deep-learning-and-neural-network-architectures-202605150739,Artificial Intelligence,Introduction to Neural and Cognitive Modeling,https://archive.org/details/introductiontone0000levi,Introduction to Neural and Cognitive Modeling. by Daniel S. Levine. (1991). — Taylor & Francis Group. ISBN: 1410605507
Deep Learning and Neural Network Architectures,https://smarticle.tech/en/article/deep-learning-and-neural-network-architectures-202605150739,Artificial Intelligence,Perceptrons,https://archive.org/details/perceptronsintro0000mins,"Perceptrons. by Marvin Minsky, Seymour Papert, Léon Bottou. (1969). — M.I.T. Press. ISBN: 0262343932"
Deep Learning and Neural Network Architectures,https://smarticle.tech/en/article/deep-learning-and-neural-network-architectures-202605150739,Artificial Intelligence,Engineering Applications of Neural Networks,https://openlibrary.org/works/OL20698209W,"Engineering Applications of Neural Networks. by Chrisina Jayne, Shigang Yue, Lazaros S. Iliadis. (2012). — Springer International Publishing AG. ISBN: 9783642410130"
Deep Learning and Neural Network Architectures,https://smarticle.tech/en/article/deep-learning-and-neural-network-architectures-202605150739,Artificial Intelligence,Computational Intelligence,https://openlibrary.org/works/OL5851746W,Computational Intelligence. by Andries P. Engelbrecht. (2002). — John Wiley & Sons. ISBN: 9780470848708
Deep Learning and Neural Network Architectures,https://smarticle.tech/en/article/deep-learning-and-neural-network-architectures-202605150739,Artificial Intelligence,Deep Learning for Biomedical Applications,https://openlibrary.org/works/OL25284642W,"Deep Learning for Biomedical Applications. by Utku Kose, Omer Deperlioglu, D. Jude Hemanth. (2021). — Taylor & Francis Group. ISBN: 1000406431"
Deep Learning and Neural Network Architectures,https://smarticle.tech/en/article/deep-learning-and-neural-network-architectures-202605150739,Artificial Intelligence,Deep Learning for Remote Sensing Images with Open Source Software,https://openlibrary.org/works/OL25247992W,Deep Learning for Remote Sensing Images with Open Source Software. by Rémi Cresson. (2020). — CRC Press. ISBN: 9781000093605
Deep Learning and Neural Network Architectures,https://smarticle.tech/en/article/deep-learning-and-neural-network-architectures-202605150739,Artificial Intelligence,Nuts and Bolts of Deep Learning for Computer Vision,https://doi.org/10.1007/978-1-4842-6616-8_2,"Vaibhav Verdhan. ""Nuts and Bolts of Deep Learning for Computer Vision"". crossref, 2021."
Deep Learning and Neural Network Architectures,https://smarticle.tech/en/article/deep-learning-and-neural-network-architectures-202605150739,Artificial Intelligence,Convolutional neural network architectures,https://doi.org/10.1016/b978-0-323-90198-7.00001-x,"Huang, S.-C., Le, T.-H. ""Convolutional neural network architectures"". crossref, 2021."
Deep Learning and Neural Network Architectures,https://smarticle.tech/en/article/deep-learning-and-neural-network-architectures-202605150739,Artificial Intelligence,Overview of advanced neural network architectures,https://doi.org/10.1016/b978-0-323-67538-3.00003-8,"Benjamin R. Mitchell. ""Overview of advanced neural network architectures"". crossref, 2021."
Transformer Architectures and Large Language Models,https://smarticle.tech/en/article/transformer-architectures-and-large-language-models-202605150748,Artificial Intelligence,Artificial intelligence,https://archive.org/details/isbn_9788177583670,"Artificial intelligence. by Stuart J. Russell, Peter Norvig. (1994). — Prentice Hall/Pearson Education. ISBN: 1292401133"
Transformer Architectures and Large Language Models,https://smarticle.tech/en/article/transformer-architectures-and-large-language-models-202605150748,Artificial Intelligence,Deep Learning with Pytorch Quick Start Guide,https://openlibrary.org/works/OL25233183W,"Deep Learning with Pytorch Quick Start Guide. by David Julian. (2018). — de Gruyter GmbH, Walter. ISBN: 9781789534092"
Transformer Architectures and Large Language Models,https://smarticle.tech/en/article/transformer-architectures-and-large-language-models-202605150748,Artificial Intelligence,Attention mechanisms in neural networks,https://arxiv.org/abs/2601.03329,"Hasi Hays. ""Attention mechanisms in neural networks"". semantic_scholar_foundational, 2026."
Transformer Architectures and Large Language Models,https://smarticle.tech/en/article/transformer-architectures-and-large-language-models-202605150748,Artificial Intelligence,The role of selective attention on academic foundations: A cognitive neuroscience perspective,https://doi.org/10.1016/j.dcn.2011.11.001,"Stevens, C., Bavelier, D. ""The role of selective attention on academic foundations: A cognitive neuroscience perspective"". *semantic_scholar_foundational*, 2011."
"Reinforcement Learning: Agents, Rewards, and Policy Optimization",https://smarticle.tech/en/article/reinforcement-learning-agents-rewards-and-policy-optimization-202605150816,Artificial Intelligence,Foundations of Reinforcement Learning with Applications in Finance,https://openlibrary.org/works/OL28353397W,"Foundations of Reinforcement Learning with Applications in Finance. by Ashwin Rao, Tikhon Jelvis. (2022). — Unknown Publisher. ISBN: 9781000801057"
"Reinforcement Learning: Agents, Rewards, and Policy Optimization",https://smarticle.tech/en/article/reinforcement-learning-agents-rewards-and-policy-optimization-202605150816,Artificial Intelligence,Mastering Reinforcement Learning : from Foundations to Frontiers,https://openlibrary.org/works/OL35778756W,Mastering Reinforcement Learning : from Foundations to Frontiers. by Neelesh Mungol. (2023). — Absolute Author Publishing House. ISBN: 9781649537973
"Reinforcement Learning: Agents, Rewards, and Policy Optimization",https://smarticle.tech/en/article/reinforcement-learning-agents-rewards-and-policy-optimization-202605150816,Artificial Intelligence,Multi-Agent Reinforcement Learning,https://openlibrary.org/works/OL38040572W,"Multi-Agent Reinforcement Learning. by Stefano V. Albrecht, Filippos Christianos, Lukas Schäfer. (2024). — MIT Press. ISBN: 9780262049375"
"Reinforcement Learning: Agents, Rewards, and Policy Optimization",https://smarticle.tech/en/article/reinforcement-learning-agents-rewards-and-policy-optimization-202605150816,Artificial Intelligence,Mathematical Foundation of Reinforcement Learning,https://openlibrary.org/works/OL38117249W,Mathematical Foundation of Reinforcement Learning. by Shiyu Zhao. (2024). — Springer. ISBN: 9789819739431
"Reinforcement Learning: Agents, Rewards, and Policy Optimization",https://smarticle.tech/en/article/reinforcement-learning-agents-rewards-and-policy-optimization-202605150816,Artificial Intelligence,Foundations of Deep Reinforcement Learning,https://openlibrary.org/works/OL20793929W,"Foundations of Deep Reinforcement Learning. by Laura Graesser, Wah Loon Keng. (2019). — Addison-Wesley Professional. ISBN: 0135172470"
"Reinforcement Learning: Agents, Rewards, and Policy Optimization",https://smarticle.tech/en/article/reinforcement-learning-agents-rewards-and-policy-optimization-202605150816,Artificial Intelligence,An Introduction To Deep Reinforcement Learning,https://openlibrary.org/works/OL38054984W,"An Introduction To Deep Reinforcement Learning. by Vincent François-Lavet, Peter Henderson, Riashat Islam. (2018). ISBN: 9781680835397"
"Reinforcement Learning: Agents, Rewards, and Policy Optimization",https://smarticle.tech/en/article/reinforcement-learning-agents-rewards-and-policy-optimization-202605150816,Artificial Intelligence,Introduction to Deep Reinforcement Learning,https://openlibrary.org/works/OL28331713W,"Introduction to Deep Reinforcement Learning. by Vincent François-Lavet, Peter Henderson, Riashat Islam. (2018). — Now Publishers. ISBN: 1680835386"
"Reinforcement Learning: Agents, Rewards, and Policy Optimization",https://smarticle.tech/en/article/reinforcement-learning-agents-rewards-and-policy-optimization-202605150816,Artificial Intelligence,Foundations of learning classifier systems,https://openlibrary.org/works/OL16944039W,Foundations of learning classifier systems. by Larry Bull. (2005). — Springer Berlin / Heidelberg. ISBN: 3540250735
"Reinforcement Learning: Agents, Rewards, and Policy Optimization",https://smarticle.tech/en/article/reinforcement-learning-agents-rewards-and-policy-optimization-202605150816,Artificial Intelligence,TRUST-REGION BASED POLICY OPTIMIZATION FOR EFFICIENT REINFORCEMENT LEARNING,https://doi.org/10.23860/diss-li-hepfeng-2023,"Li, Hepfeng. ""TRUST-REGION BASED POLICY OPTIMIZATION FOR EFFICIENT REINFORCEMENT LEARNING"". crossref, 2023."
"Reinforcement Learning: Agents, Rewards, and Policy Optimization",https://smarticle.tech/en/article/reinforcement-learning-agents-rewards-and-policy-optimization-202605150816,Artificial Intelligence,Stochastic Optimization Methods for Policy Evaluation in Reinforcement Learning,https://doi.org/10.1561/9781638283713,"Zhou, Yi; Ma, Shaocong. ""Stochastic Optimization Methods for Policy Evaluation in Reinforcement Learning"". crossref, 2024."
"Network Security: Cryptographic Protocols, TLS, and Firewall Architecture",https://smarticle.tech/en/article/network-security-cryptographic-protocols-tls-and-firewall-architecture-202605150839,Cybersecurity,Introduction to modern cryptography,https://archive.org/details/Introduction_to_Modern_Cryptography,"Introduction to modern cryptography. by Jonathan Katz, Yehuda Lindell. (2007). — CRC Press. ISBN: 9781351133036"
"Network Security: Cryptographic Protocols, TLS, and Firewall Architecture",https://smarticle.tech/en/article/network-security-cryptographic-protocols-tls-and-firewall-architecture-202605150839,Cybersecurity,Practical Introduction to Enterprise Network and Security Management,https://openlibrary.org/works/OL21607997W,Practical Introduction to Enterprise Network and Security Management. by Bongsik Shin. (2017). — Taylor & Francis Group. ISBN: 1498787991
"Network Security: Cryptographic Protocols, TLS, and Firewall Architecture",https://smarticle.tech/en/article/network-security-cryptographic-protocols-tls-and-firewall-architecture-202605150839,Cybersecurity,Introduction to Computer Networks and Cybersecurity,https://archive.org/details/introductiontoco0000wuch,"Introduction to Computer Networks and Cybersecurity. by Chwan-Hwa (John) Wu, J. David Irwin. (2013). — Taylor & Francis Group. ISBN: 9781466572140"
"Network Security: Cryptographic Protocols, TLS, and Firewall Architecture",https://smarticle.tech/en/article/network-security-cryptographic-protocols-tls-and-firewall-architecture-202605150839,Cybersecurity,"Access Control, Security, and Trust",https://archive.org/details/accesscontrolsec0000chin,"Access Control, Security, and Trust. by Shiu-Kai Chin, Susan Beth Older. (2009). — CRC Press LLC. ISBN: 1439894639"
"Network Security: Cryptographic Protocols, TLS, and Firewall Architecture",https://smarticle.tech/en/article/network-security-cryptographic-protocols-tls-and-firewall-architecture-202605150839,Cybersecurity,Cryptographic Protocol,https://openlibrary.org/works/OL20682307W,"Cryptographic Protocol. by Ling Dong, Kefei Chen. (2012). — Springer London, Limited. ISBN: 9783642240737"
"Network Security: Cryptographic Protocols, TLS, and Firewall Architecture",https://smarticle.tech/en/article/network-security-cryptographic-protocols-tls-and-firewall-architecture-202605150839,Cybersecurity,Introduction to network security,https://openlibrary.org/works/OL9889133W,Introduction to network security. by Douglas Jacobson. (2008). — Taylor & Francis Group. ISBN: 1439890838
"Network Security: Cryptographic Protocols, TLS, and Firewall Architecture",https://smarticle.tech/en/article/network-security-cryptographic-protocols-tls-and-firewall-architecture-202605150839,Cybersecurity,"Cryptographic Protocols, Techniques for Secure Protocol Design",https://openlibrary.org/works/OL21405840W,"Cryptographic Protocols, Techniques for Secure Protocol Design. by Markus Jakobsson, Wenbo Mao, Helger Lipmaa. (2008). — Pearson Education, Limited. ISBN: 9780131484719"
"Network Security: Cryptographic Protocols, TLS, and Firewall Architecture",https://smarticle.tech/en/article/network-security-cryptographic-protocols-tls-and-firewall-architecture-202605150839,Cybersecurity,Architecture and applications for a distributed embedded firewall,https://doi.org/10.1109/acsac.2001.991548,"Payne, C., Markham, T. ""Architecture and applications for a distributed embedded firewall"". crossref, 2001."
"Network Security: Cryptographic Protocols, TLS, and Firewall Architecture",https://smarticle.tech/en/article/network-security-cryptographic-protocols-tls-and-firewall-architecture-202605150839,Cybersecurity,Security at the network edge: a distributed firewall architecture,https://doi.org/10.1109/discex.2001.932222,"Markham, T., Payne, C. ""Security at the network edge: a distributed firewall architecture"". crossref, 2001."
"Network Security: Cryptographic Protocols, TLS, and Firewall Architecture",https://smarticle.tech/en/article/network-security-cryptographic-protocols-tls-and-firewall-architecture-202605150839,Cybersecurity,A Survey of Firewall Technologies for Network Security,https://doi.org/10.1016/j.egypro.2011.12.138,"Xie Liang. ""A Survey of Firewall Technologies for Network Security"". crossref, 2011."
Adversarial Attacks and Defenses in Machine Learning Systems,https://smarticle.tech/en/article/adversarial-attacks-and-defenses-in-machine-learning-systems-202605150850,Cybersecurity,Cyber Security and Adversarial Machine Learning,https://openlibrary.org/works/OL26769710W,Cyber Security and Adversarial Machine Learning. by Ferhat Ozgur Catak. (2021). — IGI Global. ISBN: 9781799890638
Adversarial Attacks and Defenses in Machine Learning Systems,https://smarticle.tech/en/article/adversarial-attacks-and-defenses-in-machine-learning-systems-202605150850,Cybersecurity,Adversarial Machine Learning,https://openlibrary.org/works/OL20520459W,"Adversarial Machine Learning. by Anthony D. Joseph, Blaine Nelson, Benjamin I. P. Rubinstein. (2017). — Cambridge University Press. ISBN: 9781107338548"
Adversarial Attacks and Defenses in Machine Learning Systems,https://smarticle.tech/en/article/adversarial-attacks-and-defenses-in-machine-learning-systems-202605150850,Cybersecurity,Towards Deep Learning Models Resistant to Adversarial Attacks,https://arxiv.org/abs/1706.06083,"Madry A., Makelov A., Schmidt L., Tsipras D., Vladu A. ""Towards Deep Learning Models Resistant to Adversarial Attacks"". semantic_scholar_foundational, 2017."
Adversarial Attacks and Defenses in Machine Learning Systems,https://smarticle.tech/en/article/adversarial-attacks-and-defenses-in-machine-learning-systems-202605150850,Cybersecurity,Adversarial Attacks and Defenses in Deep Learning,https://doi.org/10.1016/j.eng.2019.12.012,"Ren, K., Tianhang Zheng, Zhan Qin, Xue Liu. ""Adversarial Attacks and Defenses in Deep Learning"". Engineering, 2020."
Adversarial Attacks and Defenses in Machine Learning Systems,https://smarticle.tech/en/article/adversarial-attacks-and-defenses-in-machine-learning-systems-202605150850,Cybersecurity,Optimism in the Face of Adversity: Understanding and Improving Deep Learning Through Adversarial Robustness,https://arxiv.org/abs/2010.09624,"Guillermo Ortiz-Jiménez et al. ""Optimism in the Face of Adversity: Understanding and Improving Deep Learning Through Adversarial Robustness"". semantic_scholar_foundational, 2020."
Adversarial Attacks and Defenses in Machine Learning Systems,https://smarticle.tech/en/article/adversarial-attacks-and-defenses-in-machine-learning-systems-202605150850,Cybersecurity,A Simple Framework to Enhance the Adversarial Robustness of Deep Learning-based Intrusion Detection System,https://arxiv.org/abs/2312.03245,"Xin Yuan, Shu Han, Wei Huang, Hongliang Ye, Xianglong Kong, Fan Zhang. ""A Simple Framework to Enhance the Adversarial Robustness of Deep Learning-based Intrusion Detection System"". semantic_scholar_foundational, 2023."
Adversarial Attacks and Defenses in Machine Learning Systems,https://smarticle.tech/en/article/adversarial-attacks-and-defenses-in-machine-learning-systems-202605150850,Cybersecurity,"Evaluating the Robustness of Deep Learning Models against Adversarial Attacks: An Analysis with FGSM, PGD and CW",https://doi.org/10.3390/bdcc8010008,"W. Villegas-Ch., Ángel Jaramillo-Alcázar, Sergio Luján-Mora. ""Evaluating the Robustness of Deep Learning Models against Adversarial Attacks: An Analysis with FGSM, PGD and CW"". BDCC, 2024."
Adversarial Attacks and Defenses in Machine Learning Systems,https://smarticle.tech/en/article/adversarial-attacks-and-defenses-in-machine-learning-systems-202605150850,Cybersecurity,On the role of deep learning model complexity in adversarial robustness for medical images,https://doi.org/10.1186/s12911-022-01891-w,"Rodriguez D., Nayak T., Chen Y., Krishnan R., Huang Y. ""On the role of deep learning model complexity in adversarial robustness for medical images"". semantic_scholar_foundational, 2022."
Adversarial Attacks and Defenses in Machine Learning Systems,https://smarticle.tech/en/article/adversarial-attacks-and-defenses-in-machine-learning-systems-202605150850,Cybersecurity,Adversarial Robustness Enhancement for Deep Learning-Based Soft Sensors: An Adversarial Training Strategy Using Historical Gradients and Domain Adapta,https://doi.org/10.3390/s24123909,"Runyuan Guo, Qingyuan Chen, Hanqing Liu, Wenqing Wang. ""Adversarial Robustness Enhancement for Deep Learning-Based Soft Sensors: An Adversarial Training Strategy Using Historical Gradients and Domain Adaptation"". semantic_scholar_foundational, 2024."
Adversarial Attacks and Defenses in Machine Learning Systems,https://smarticle.tech/en/article/adversarial-attacks-and-defenses-in-machine-learning-systems-202605150850,Cybersecurity,TabularBench: Benchmarking Adversarial Robustness for Tabular Deep Learning in Real-world Use-cases,https://arxiv.org/abs/2408.07579,"Thibault Simonetto, Salah Ghamizi, Maxime Cordy. ""TabularBench: Benchmarking Adversarial Robustness for Tabular Deep Learning in Real-world Use-cases"". semantic_scholar_foundational, 2024."
Privacy-Preserving Computing: Differential Privacy and Federated Learning,https://smarticle.tech/en/article/privacy-preserving-computing-differential-privacy-and-federated-learning-202605150858,Cybersecurity,Privacy-Preserving Computing,https://openlibrary.org/works/OL36044441W,"Privacy-Preserving Computing. by Kai Chen, Qiang Yang. (2023). — Cambridge University Press. ISBN: 1009299530"
Privacy-Preserving Computing: Differential Privacy and Federated Learning,https://smarticle.tech/en/article/privacy-preserving-computing-differential-privacy-and-federated-learning-202605150858,Cybersecurity,Privacy-Preserving in Edge Computing,https://openlibrary.org/works/OL26762119W,"Privacy-Preserving in Edge Computing. by Longxiang Gao, Tom H. Luan, Bruce Gu. (2021). — Springer. ISBN: 9789811621987"
Privacy-Preserving Computing: Differential Privacy and Federated Learning,https://smarticle.tech/en/article/privacy-preserving-computing-differential-privacy-and-federated-learning-202605150858,Cybersecurity,Privacy-Preserving Data Publishing,https://openlibrary.org/works/OL27328120W,"Privacy-Preserving Data Publishing. by Raymond Chi-Wing Wong, Ada Wai-Chee Fu. (2010). — Morgan & Claypool Publishers. ISBN: 3031007069"
Privacy-Preserving Computing: Differential Privacy and Federated Learning,https://smarticle.tech/en/article/privacy-preserving-computing-differential-privacy-and-federated-learning-202605150858,Cybersecurity,Differential Privacy Federated Learning: A Comprehensive Review,https://doi.org/10.14569/ijacsa.2024.0150722,"Shan, Fangfang et al. ""Differential Privacy Federated Learning: A Comprehensive Review"". semantic_scholar_foundational, 2024."
Privacy-Preserving Computing: Differential Privacy and Federated Learning,https://smarticle.tech/en/article/privacy-preserving-computing-differential-privacy-and-federated-learning-202605150858,Cybersecurity,Verified Foundations for Differential Privacy,https://arxiv.org/abs/2412.01671,"Markus de Medeiros et al. ""Verified Foundations for Differential Privacy"". semantic_scholar_foundational, 2024."
Privacy-Preserving Computing: Differential Privacy and Federated Learning,https://smarticle.tech/en/article/privacy-preserving-computing-differential-privacy-and-federated-learning-202605150858,Cybersecurity,Applications of Differential Privacy in Social Network Analysis: A Survey,https://doi.org/10.1109/TKDE.2021.3073062,"Honglu Jiang et al. ""Applications of Differential Privacy in Social Network Analysis: A Survey"". IEEE Transactions on Knowledge and Data Engineering, 2023."
Privacy-Preserving Computing: Differential Privacy and Federated Learning,https://smarticle.tech/en/article/privacy-preserving-computing-differential-privacy-and-federated-learning-202605150858,Cybersecurity,Statistical Data Privacy: A Song of Privacy and Utility,https://arxiv.org/abs/2205.03336,"Slavkovic, Aleksandra B., and Jeremy Seeman. ""Statistical Data Privacy: A Song of Privacy and Utility"". semantic_scholar_foundational, 2022."
Privacy-Preserving Computing: Differential Privacy and Federated Learning,https://smarticle.tech/en/article/privacy-preserving-computing-differential-privacy-and-federated-learning-202605150858,Cybersecurity,Differential Privacy and Its Applications in Social Network Analysis: A Survey,https://arxiv.org/abs/2010.02973,"Honglu Jiang, J. Pei, Dongxiao Yu, Jiguo Yu, Bei Gong, Xiuzhen Cheng. ""Differential Privacy and Its Applications in Social Network Analysis: A Survey"". semantic_scholar_foundational, 2020."
Privacy-Preserving Computing: Differential Privacy and Federated Learning,https://smarticle.tech/en/article/privacy-preserving-computing-differential-privacy-and-federated-learning-202605150858,Cybersecurity,Generating Synthetic Data with Formal Privacy Guarantees: State of the Art and the Road Ahead,https://arxiv.org/abs/2503.20846,"Schlegel, V., Bharath, A. A., Zhao, Z., Yee, K. ""Generating Synthetic Data with Formal Privacy Guarantees: State of the Art and the Road Ahead"". semantic_scholar_foundational, 2025."
Privacy-Preserving Computing: Differential Privacy and Federated Learning,https://smarticle.tech/en/article/privacy-preserving-computing-differential-privacy-and-federated-learning-202605150858,Cybersecurity,DATA PRIVACY-AWARE MACHINE LEARNING AND FEDERATED LEARNING: A FRAMEWORK FOR DATA SECURITY,https://doi.org/10.63125/vj1hem03,"Md. Tarek Hasan, Sai Praveen Kudapa. ""DATA PRIVACY-AWARE MACHINE LEARNING AND FEDERATED LEARNING: A FRAMEWORK FOR DATA SECURITY"". semantic_scholar_foundational, 2021."
"Cloud Infrastructure Architecture: IaaS, PaaS, SaaS, and Hybrid Models",https://smarticle.tech/en/article/cloud-infrastructure-architecture-iaas-paas-saas-and-hybrid-models-202605150907,Cloud Computing,"Leadership, Management and Data Science",https://openlibrary.org/works/OL31045813W,"Leadership, Management and Data Science. by Jerry Ramonyai. (2022). — Independently Published. ISBN: 9798421609384"
"Cloud Infrastructure Architecture: IaaS, PaaS, SaaS, and Hybrid Models",https://smarticle.tech/en/article/cloud-infrastructure-architecture-iaas-paas-saas-and-hybrid-models-202605150907,Cloud Computing,Establishing AI-Specific Cloud Computing Infrastructure,https://openlibrary.org/works/OL42458327W,"Establishing AI-Specific Cloud Computing Infrastructure. by Avinash Kumar Sharma, Sumit Kumar. (2025). — IGI Global. ISBN: 9798369396964"
"Cloud Infrastructure Architecture: IaaS, PaaS, SaaS, and Hybrid Models",https://smarticle.tech/en/article/cloud-infrastructure-architecture-iaas-paas-saas-and-hybrid-models-202605150907,Cloud Computing,AWS for Solutions Architects,https://openlibrary.org/works/OL27090398W,"AWS for Solutions Architects. by Alberto Artasanchez. (2021). — Packt Publishing, Limited. ISBN: 9781789539233"
"Cloud Infrastructure Architecture: IaaS, PaaS, SaaS, and Hybrid Models",https://smarticle.tech/en/article/cloud-infrastructure-architecture-iaas-paas-saas-and-hybrid-models-202605150907,Cloud Computing,Protecting Information Assets and It Infrastructure in the Cloud,https://archive.org/details/protectinginform0000dasr,"Protecting Information Assets and It Infrastructure in the Cloud. by Ravi Das. (2019). — Auerbach Publishers, Incorporated. ISBN: 9781032605104"
"Cloud Infrastructure Architecture: IaaS, PaaS, SaaS, and Hybrid Models",https://smarticle.tech/en/article/cloud-infrastructure-architecture-iaas-paas-saas-and-hybrid-models-202605150907,Cloud Computing,Internet Infrastructure,https://openlibrary.org/works/OL21325678W,"Internet Infrastructure. by Fox, Richard, Wei Hao. (2017). — Taylor & Francis Group. ISBN: 9781351707169"
"Cloud Infrastructure Architecture: IaaS, PaaS, SaaS, and Hybrid Models",https://smarticle.tech/en/article/cloud-infrastructure-architecture-iaas-paas-saas-and-hybrid-models-202605150907,Cloud Computing,Mastering OpenStack,https://openlibrary.org/works/OL28618486W,"Mastering OpenStack. by Omar Khedher. (2015). — Packt Publishing, Limited. ISBN: 1835468918"
"Cloud Infrastructure Architecture: IaaS, PaaS, SaaS, and Hybrid Models",https://smarticle.tech/en/article/cloud-infrastructure-architecture-iaas-paas-saas-and-hybrid-models-202605150907,Cloud Computing,Oracle Cloud Infrastructure for Solutions Architects,https://openlibrary.org/works/OL25804758W,"Oracle Cloud Infrastructure for Solutions Architects. by Prasenjit Sarkar. (2021). — de Gruyter GmbH, Walter. ISBN: 1800566468"
"Cloud Infrastructure Architecture: IaaS, PaaS, SaaS, and Hybrid Models",https://smarticle.tech/en/article/cloud-infrastructure-architecture-iaas-paas-saas-and-hybrid-models-202605150907,Cloud Computing,Administering Windows Server Hybrid Core Infrastructure AZ-800 Exam Guide,https://openlibrary.org/works/OL32417830W,"Administering Windows Server Hybrid Core Infrastructure AZ-800 Exam Guide. by Steve Miles. (2022). — Packt Publishing, Limited. ISBN: 180324514X"
"Cloud Infrastructure Architecture: IaaS, PaaS, SaaS, and Hybrid Models",https://smarticle.tech/en/article/cloud-infrastructure-architecture-iaas-paas-saas-and-hybrid-models-202605150907,Cloud Computing,Handbook of Research on Cloud and Fog Computing Infrastructures for Data Science,https://openlibrary.org/works/OL27394642W,"Handbook of Research on Cloud and Fog Computing Infrastructures for Data Science. by Pethuru Raj, Anupama Raman. (2018). — IGI Global. ISBN: 9781522559726"
"Cloud Infrastructure Architecture: IaaS, PaaS, SaaS, and Hybrid Models",https://smarticle.tech/en/article/cloud-infrastructure-architecture-iaas-paas-saas-and-hybrid-models-202605150907,Cloud Computing,"COMPARATIVE ANALYSIS OF SAAS, IAAS, AND PAAS: EXPLORING THE CLOUD COMPUTING PARADIGM",https://doi.org/10.55524/csistw.2024.12.1.16,"Rizvi, Qaim Mehdi; Ansari, Talha; Siddiqui, Osama. ""Comparative Analysis of SaaS, IaaS, and PaaS: Exploring the Cloud Computing Paradigm"". crossref, 2024."
Microservices and Container Orchestration with Kubernetes,https://smarticle.tech/en/article/microservices-and-container-orchestration-with-kubernetes-202605150915,Cloud Computing,"Bootstrapping Microservices with Docker, Kubernetes, and Terraform",https://openlibrary.org/works/OL25784615W,"Bootstrapping Microservices with Docker, Kubernetes, and Terraform. by Ashley Davis. (2021). — Manning Publications Co. LLC. ISBN: 9781617297212"
Microservices and Container Orchestration with Kubernetes,https://smarticle.tech/en/article/microservices-and-container-orchestration-with-kubernetes-202605150915,Cloud Computing,"Bootstrapping Microservices, Second Edition",https://openlibrary.org/works/OL37622510W,"Bootstrapping Microservices, Second Edition. by Ashley Davis. (2024). — Manning Publications Co. LLC. ISBN: 9781633438569"
Microservices and Container Orchestration with Kubernetes,https://smarticle.tech/en/article/microservices-and-container-orchestration-with-kubernetes-202605150915,Cloud Computing,Cloud Native Applications with Docker and Kubernetes,https://openlibrary.org/works/OL28804145W,Cloud Native Applications with Docker and Kubernetes. by Jonathan Bartlett. (2022). — Apress L. P.. ISBN: 9781484288757
Microservices and Container Orchestration with Kubernetes,https://smarticle.tech/en/article/microservices-and-container-orchestration-with-kubernetes-202605150915,Cloud Computing,Hands-On Cloud-Native Microservices with Jakarta EE,https://openlibrary.org/works/OL24718396W,"Hands-On Cloud-Native Microservices with Jakarta EE. by Luigi Fugaro, Mauro Vocale. (2019). — Packt Publishing. ISBN: 9781788837866"
Microservices and Container Orchestration with Kubernetes,https://smarticle.tech/en/article/microservices-and-container-orchestration-with-kubernetes-202605150915,Cloud Computing,Hands-On Docker for Microservices with Python,https://openlibrary.org/works/OL25224538W,"Hands-On Docker for Microservices with Python. by Jaime Buelta. (2019). — Packt Publishing, Limited. ISBN: 9781838822552"
Microservices and Container Orchestration with Kubernetes,https://smarticle.tech/en/article/microservices-and-container-orchestration-with-kubernetes-202605150915,Cloud Computing,Kubernetes Microservices with Docker,https://openlibrary.org/works/OL19546940W,Kubernetes Microservices with Docker. by Deepak Vohra. (2016). — Apress. ISBN: 1484219066
