Academic Concept (EN),Academic Concept (AR),Concept URL (EN),Concept URL (AR),Subcategory,Reference Title,Reference URL,Citation (EN),Citation (AR)
"E-Commerce: Digital Business Models, Payments, and Platform Economics",التجارة الإلكترونية: نماذج الأعمال الرقمية، المدفوعات، واقتصاديات المنصات.,https://smarticle.tech/en/article/e-commerce-digital-business-models-payments-and-platform-economics-202605150344,https://smarticle.tech/ar/article/e-commerce-digital-business-models-payments-and-platform-economics-202605150344,Commerce,"Machine Learning Algorithms for Optimizing Search Personalization and Site Reliability in E-Commerce Platforms A Comparative Analysis of Linear Regression, SVR, and AdaBoost",https://doi.org/10.55124/jaim.v3i3.286,"D. Soundarapandian. ""Machine Learning Algorithms for Optimizing Search Personalization and Site Reliability in E-Commerce Platforms A Comparative Analysis of Linear Regression, SVR, and AdaBoost"". semantic_scholar_foundational, .","D. Soundarapandian. ""Machine Learning Algorithms for Optimizing Search Personalization and Site Reliability in E-Commerce Platforms A Comparative Analysis of Linear Regression, SVR, and AdaBoost"". semantic_scholar_foundational, ."
"E-Commerce: Digital Business Models, Payments, and Platform Economics",التجارة الإلكترونية: نماذج الأعمال الرقمية، المدفوعات، واقتصاديات المنصات.,https://smarticle.tech/en/article/e-commerce-digital-business-models-payments-and-platform-economics-202605150344,https://smarticle.tech/ar/article/e-commerce-digital-business-models-payments-and-platform-economics-202605150344,Commerce,"The Impact of E-commerce giants on SMEs: Challenges, opportunities, and the fight for survival in the digital economy",https://doi.org/10.30574/wjarr.2024.24.2.3182,"Adeola N. Raji, Abiola O. Olawore, Deborah Osahor. ""The Impact of E-commerce giants on SMEs: Challenges, opportunities, and the fight for survival in the digital economy"". semantic_scholar_foundational, .","Adeola N. Raji, Abiola O. Olawore, Deborah Osahor. ""The Impact of E-commerce giants on SMEs: Challenges, opportunities, and the fight for survival in the digital economy"". semantic_scholar_foundational, ."
"Corporate Finance: Capital Structure, Valuation, and Investment Decisions",التمويل المؤسسي: هيكل رأس المال، التقييم، وقرارات الاستثمار.,https://smarticle.tech/en/article/corporate-finance-capital-structure-valuation-and-investment-decisions-202605150357,https://smarticle.tech/ar/article/corporate-finance-capital-structure-valuation-and-investment-decisions-202605150357,Finance,The Wealth of Nations,https://archive.org/details/inquiryintonatur01smituoft,The Wealth of Nations. by Adam Smith. (1776). — Printed by A. Strahan for T. Cadell jun. and W. Davies. ISBN: 1604598913,The Wealth of Nations. بقلم Adam Smith. (1776). — Printed by A. Strahan for T. Cadell jun. and W. Davies. ردمك: 1604598913
"Corporate Finance: Capital Structure, Valuation, and Investment Decisions",التمويل المؤسسي: هيكل رأس المال، التقييم، وقرارات الاستثمار.,https://smarticle.tech/en/article/corporate-finance-capital-structure-valuation-and-investment-decisions-202605150357,https://smarticle.tech/ar/article/corporate-finance-capital-structure-valuation-and-investment-decisions-202605150357,Finance,Das Finanzkapital,https://archive.org/details/nybc211625,Das Finanzkapital. by Rudolf Hilferding. (1904). — Éditions de Minuit. ISBN: 0415436648,Das Finanzkapital. بقلم Rudolf Hilferding. (1904). — Éditions de Minuit. ردمك: 0415436648
"Corporate Finance: Capital Structure, Valuation, and Investment Decisions",التمويل المؤسسي: هيكل رأس المال، التقييم، وقرارات الاستثمار.,https://smarticle.tech/en/article/corporate-finance-capital-structure-valuation-and-investment-decisions-202605150357,https://smarticle.tech/ar/article/corporate-finance-capital-structure-valuation-and-investment-decisions-202605150357,Finance,Financial Management,https://archive.org/details/blueprintsproble0000brig,"Financial Management. by Eugene F. Brigham, Michael C. Ehrhardt. (1977). — Dryden Press. ISBN: 9780030177897",Financial Management. بقلم Eugene F. Brigham، Michael C. Ehrhardt. (1977). — Dryden Press. ردمك: 9780030177897
"Corporate Finance: Capital Structure, Valuation, and Investment Decisions",التمويل المؤسسي: هيكل رأس المال، التقييم، وقرارات الاستثمار.,https://smarticle.tech/en/article/corporate-finance-capital-structure-valuation-and-investment-decisions-202605150357,https://smarticle.tech/ar/article/corporate-finance-capital-structure-valuation-and-investment-decisions-202605150357,Finance,Understanding Capital Structure Theory: Modigliani and Miller,https://doi.org/10.5040/9781472920386.ch-058,"Modigliani, F. and Miller, M. ""Understanding Capital Structure Theory: Modigliani and Miller"". crossref, 2015.","Modigliani, F. وMiller, M. ""فهم نظرية هيكل رأس المال: Modigliani وMiller"". crossref، 2015."
"Banking Systems: Central Banks, Monetary Policy, and Credit Creation",الأنظمة المصرفية: البنوك المركزية، السياسة النقدية، وتكوين الائتمان.,https://smarticle.tech/en/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,https://smarticle.tech/ar/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,Finance,In Fed we trust,https://archive.org/details/infedwetrustbenb00wess,In Fed we trust. by David Wessel. (2009). — Three Rivers Press. ISBN: 9780307459701,In Fed we trust. بقلم David Wessel. (2009). — Three Rivers Press. ردمك: 9780307459701
"Banking Systems: Central Banks, Monetary Policy, and Credit Creation",الأنظمة المصرفية: البنوك المركزية، السياسة النقدية، وتكوين الائتمان.,https://smarticle.tech/en/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,https://smarticle.tech/ar/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,Finance,Global Financial Crisis and the New Monetary Consensus,https://openlibrary.org/works/OL21252246W,Global Financial Crisis and the New Monetary Consensus. by Marc Pilkington. (2013). — Routledge. ISBN: 9780415524056,Global Financial Crisis and the New Monetary Consensus. بقلم Marc Pilkington. (2013). — Routledge. ردمك: 9780415524056
"Banking Systems: Central Banks, Monetary Policy, and Credit Creation",الأنظمة المصرفية: البنوك المركزية، السياسة النقدية، وتكوين الائتمان.,https://smarticle.tech/en/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,https://smarticle.tech/ar/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,Finance,The Economics of Central Banking,https://openlibrary.org/works/OL20593149W,The Economics of Central Banking. by Livio Stracca. (2018). — Routledge. ISBN: 1138496715,The Economics of Central Banking. بقلم Livio Stracca. (2018). — Routledge. ردمك: 1138496715
"Banking Systems: Central Banks, Monetary Policy, and Credit Creation",الأنظمة المصرفية: البنوك المركزية، السياسة النقدية، وتكوين الائتمان.,https://smarticle.tech/en/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,https://smarticle.tech/ar/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,Finance,Political Economy of U. S. Monetary Policy,https://openlibrary.org/works/OL21288119W,Political Economy of U. S. Monetary Policy. by Edwin Dickens. (2016). — Taylor & Francis Group. ISBN: 9781317438298,Political Economy of U. S. Monetary Policy. بقلم Edwin Dickens. (2016). — Taylor & Francis Group. ردمك: 9781317438298
"Banking Systems: Central Banks, Monetary Policy, and Credit Creation",الأنظمة المصرفية: البنوك المركزية، السياسة النقدية، وتكوين الائتمان.,https://smarticle.tech/en/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,https://smarticle.tech/ar/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,Finance,Understanding Central Banking,https://openlibrary.org/works/OL21259675W,"Understanding Central Banking. by Jones, David M.. (2014). — Taylor & Francis Group. ISBN: 9781315698502","Understanding Central Banking. بقلم Jones, David M.. (2014). — Taylor & Francis Group. ردمك: 9781315698502"
"Banking Systems: Central Banks, Monetary Policy, and Credit Creation",الأنظمة المصرفية: البنوك المركزية، السياسة النقدية، وتكوين الائتمان.,https://smarticle.tech/en/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,https://smarticle.tech/ar/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,Finance,Central Banking in a Democracy,https://openlibrary.org/works/OL21268599W,Central Banking in a Democracy. by John H. Wood. (2014). — Taylor & Francis Group. ISBN: 9781322212128,Central Banking in a Democracy. بقلم John H. Wood. (2014). — Taylor & Francis Group. ردمك: 9781322212128
"Banking Systems: Central Banks, Monetary Policy, and Credit Creation",الأنظمة المصرفية: البنوك المركزية، السياسة النقدية، وتكوين الائتمان.,https://smarticle.tech/en/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,https://smarticle.tech/ar/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,Finance,Advanced Introduction to Central Banks and Monetary Policy,https://openlibrary.org/works/OL28017577W,"Advanced Introduction to Central Banks and Monetary Policy. by Christiaan Pattipeilohy, Jakob De Haan. (2022). — Elgar Publishing Limited, Edward. ISBN: 9781839104862","Advanced Introduction to Central Banks and Monetary Policy. بقلم Christiaan Pattipeilohy، Jakob De Haan. (2022). — Elgar Publishing Limited, Edward. ردمك: 9781839104862"
"Banking Systems: Central Banks, Monetary Policy, and Credit Creation",الأنظمة المصرفية: البنوك المركزية، السياسة النقدية، وتكوين الائتمان.,https://smarticle.tech/en/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,https://smarticle.tech/ar/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,Finance,Monetary policy in the euro area,https://archive.org/details/monetarypolicyin0000unse_r7c9,"Monetary policy in the euro area. by Otmar Issing, Vitor Gaspar, Ignazio Angeloni. (2001). — Cambridge University Press. ISBN: 0511046413",Monetary policy in the euro area. بقلم Otmar Issing، Vitor Gaspar، Ignazio Angeloni. (2001). — Cambridge University Press. ردمك: 0511046413
"Banking Systems: Central Banks, Monetary Policy, and Credit Creation",الأنظمة المصرفية: البنوك المركزية، السياسة النقدية، وتكوين الائتمان.,https://smarticle.tech/en/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,https://smarticle.tech/ar/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,Finance,Monetary policy at work: Security and credit application registers evidence,https://doi.org/10.2139/SSRN.2958917,"Peydró, J., Polo, A., Sette, E. ""Monetary policy at work: Security and credit application registers evidence"". semantic_scholar_foundational, 2017.","بيدرو، ج.، بولو، أ.، سيتّي، إ. ""السياسة النقدية في العمل: أدلة من سجلات الضمانات وتطبيقات الائتمان"". semantic_scholar_foundational، 2017."
"Banking Systems: Central Banks, Monetary Policy, and Credit Creation",الأنظمة المصرفية: البنوك المركزية، السياسة النقدية، وتكوين الائتمان.,https://smarticle.tech/en/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,https://smarticle.tech/ar/article/banking-systems-central-banks-monetary-policy-and-credit-creation-202605150405,Finance,"Monetary Policy, Labor Income Redistribution and the Credit Channel: Evidence from Matched Employer-Employee and Credit Registers",https://doi.org/10.2139/ssrn.3930286,"Jasova, M., Mendicino, C., Panetti, E., Peydró, J., Supera, D. ""Monetary Policy, Labor Income Redistribution and the Credit Channel: Evidence from Matched Employer-Employee and Credit Registers"". semantic_scholar_foundational, 2021.","ياسوفا، م.، مينديتشينو، ك.، بانيتّي، إ.، بيدرو، ج.، سوپيرا، د. ""السياسة النقدية، وإعادة توزيع دخل العمل، وقناة الائتمان: أدلة من سجلات أصحاب العمل-الموظفين المتطابقة وسجلات الائتمان"". semantic_scholar_foundational، 2021."
"Islamic Finance: Principles, Instruments, and Global Growth",التمويل الإسلامي: المبادئ، الأدوات، والنمو العالمي.,https://smarticle.tech/en/article/islamic-finance-principles-instruments-and-global-growth-202605180423,https://smarticle.tech/ar/article/islamic-finance-principles-instruments-and-global-growth-202605180423,Finance,Islamic finance,https://archive.org/details/islamicfinancere0000unse,"Islamic finance. by Simon Archer, Rifaat Ahmed Abdel Karim, Simon Archer. (2007). — J. Wiley. ISBN: 9781118247068",Islamic finance. بقلم Simon Archer، Rifaat Ahmed Abdel Karim، Simon Archer. (2007). — J. Wiley. ردمك: 9781118247068
"Islamic Finance: Principles, Instruments, and Global Growth",التمويل الإسلامي: المبادئ، الأدوات، والنمو العالمي.,https://smarticle.tech/en/article/islamic-finance-principles-instruments-and-global-growth-202605180423,https://smarticle.tech/ar/article/islamic-finance-principles-instruments-and-global-growth-202605180423,Finance,Globalization and Islamic Finance,https://openlibrary.org/works/OL25117148W,"Globalization and Islamic Finance. by Hossein Askari, Zamir Iqbal, Abbas Mirakhor. (2011). — Wiley & Sons, Incorporated, John. ISBN: 9781283401470","Globalization and Islamic Finance. بقلم Hossein Askari، Zamir Iqbal، Abbas Mirakhor. (2011). — Wiley & Sons, Incorporated, John. ردمك: 9781283401470"
"Islamic Finance: Principles, Instruments, and Global Growth",التمويل الإسلامي: المبادئ، الأدوات، والنمو العالمي.,https://smarticle.tech/en/article/islamic-finance-principles-instruments-and-global-growth-202605180423,https://smarticle.tech/ar/article/islamic-finance-principles-instruments-and-global-growth-202605180423,Finance,Islamic Capital Markets,https://archive.org/details/islamiccapitalma0000isma,"Islamic Capital Markets. by Obiyathulla Ismath Bacha, Abbas Mirakhor. (2013). — Wiley. ISBN: 9789811204012",Islamic Capital Markets. بقلم Obiyathulla Ismath Bacha، Abbas Mirakhor. (2013). — Wiley. ردمك: 9789811204012
"Islamic Finance: Principles, Instruments, and Global Growth",التمويل الإسلامي: المبادئ، الأدوات، والنمو العالمي.,https://smarticle.tech/en/article/islamic-finance-principles-instruments-and-global-growth-202605180423,https://smarticle.tech/ar/article/islamic-finance-principles-instruments-and-global-growth-202605180423,Finance,Islamic banking and finance in South-east Asia,https://archive.org/details/islamicbankingfi0000vena,Islamic banking and finance in South-east Asia. by Angelo M. Venardos. (2005). — World Scientific. ISBN: 9814350435,Islamic banking and finance in South-east Asia. بقلم Angelo M. Venardos. (2005). — World Scientific. ردمك: 9814350435
"Islamic Finance: Principles, Instruments, and Global Growth",التمويل الإسلامي: المبادئ، الأدوات، والنمو العالمي.,https://smarticle.tech/en/article/islamic-finance-principles-instruments-and-global-growth-202605180423,https://smarticle.tech/ar/article/islamic-finance-principles-instruments-and-global-growth-202605180423,Finance,The Islamic Debt Market for Sukuk Securities,https://archive.org/details/islamicdebtmarke0000unse,"The Islamic Debt Market for Sukuk Securities. by Mohamed Ariff, Munawar Iqbal, Shamsher Mohamad. (2012). — Elgar Publishing Limited, Edward. ISBN: 1781006504","The Islamic Debt Market for Sukuk Securities. بقلم Mohamed Ariff، Munawar Iqbal، Shamsher Mohamad. (2012). — Elgar Publishing Limited, Edward. ردمك: 1781006504"
"Islamic Finance: Principles, Instruments, and Global Growth",التمويل الإسلامي: المبادئ، الأدوات، والنمو العالمي.,https://smarticle.tech/en/article/islamic-finance-principles-instruments-and-global-growth-202605180423,https://smarticle.tech/ar/article/islamic-finance-principles-instruments-and-global-growth-202605180423,Finance,Islamic Financial Products,https://openlibrary.org/works/OL20840164W,Islamic Financial Products. by Mohd Ma'Sum Billah. (2019). — Palgrave Macmillan. ISBN: 3030176231,Islamic Financial Products. بقلم Mohd Ma'Sum Billah. (2019). — Palgrave Macmillan. ردمك: 3030176231
"Islamic Finance: Principles, Instruments, and Global Growth",التمويل الإسلامي: المبادئ، الأدوات، والنمو العالمي.,https://smarticle.tech/en/article/islamic-finance-principles-instruments-and-global-growth-202605180423,https://smarticle.tech/ar/article/islamic-finance-principles-instruments-and-global-growth-202605180423,Finance,Ṣukūk al-tamwīl al-Islāmīyah,https://openlibrary.org/works/OL32331178W,Ṣukūk al-tamwīl al-Islāmīyah. by Muḥammad ibn ʻAlī Qarrī. (2019). — Dār al-Maymān lil-Nashr wa-al-Tawzīʻ. ISBN: 9786038181522,Ṣukūk al-tamwīl al-Islāmīyah. بقلم Muḥammad ibn ʻAlī Qarrī. (2019). — Dār al-Maymān lil-Nashr wa-al-Tawzīʻ. ردمك: 9786038181522
"Islamic Finance: Principles, Instruments, and Global Growth",التمويل الإسلامي: المبادئ، الأدوات، والنمو العالمي.,https://smarticle.tech/en/article/islamic-finance-principles-instruments-and-global-growth-202605180423,https://smarticle.tech/ar/article/islamic-finance-principles-instruments-and-global-growth-202605180423,Finance,History and Growth of Islamic Banking and Finance,https://doi.org/10.1007/978-0-230-50322-9_4,"Iqbal, Munawar; Molyneux, Philip. ""History and Growth of Islamic Banking and Finance"". crossref, 2005.","إقبال، منور؛ مولينوكس، فيليب. ""تاريخ ونمو المصرفية والمالية الإسلامية"". كروسرف، 2005."
"Islamic Finance: Principles, Instruments, and Global Growth",التمويل الإسلامي: المبادئ، الأدوات، والنمو العالمي.,https://smarticle.tech/en/article/islamic-finance-principles-instruments-and-global-growth-202605180423,https://smarticle.tech/ar/article/islamic-finance-principles-instruments-and-global-growth-202605180423,Finance,The Birth and Evolution of Modern Islamic Banking,https://doi.org/10.4337/9780857931481.00023,"Çizakça, Murat. ""The Birth and Evolution of Modern Islamic Banking"". crossref, 2011.","جيزاكتشا، مراد. ""نشأة وتطور المصرفية الإسلامية الحديثة"". كروسرف، 2011."
"Islamic Finance: Principles, Instruments, and Global Growth",التمويل الإسلامي: المبادئ، الأدوات، والنمو العالمي.,https://smarticle.tech/en/article/islamic-finance-principles-instruments-and-global-growth-202605180423,https://smarticle.tech/ar/article/islamic-finance-principles-instruments-and-global-growth-202605180423,Finance,"Development, History and Prospects of Islamic Banking",https://doi.org/10.4337/9781849807937.00012,"Munawar Iqbal. ""Development, History and Prospects of Islamic Banking"". crossref, 2011.","منور إقبال. ""تطور وتاريخ وآفاق المصرفية الإسلامية"". كروسرف، 2011."
"Stock Exchanges: Market Microstructure, Equity Valuation, and Trading Systems",البورصات: بنية السوق الدقيقة، تقييم الأسهم، وأنظمة التداول.,https://smarticle.tech/en/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,https://smarticle.tech/ar/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,Markets,"The Anatomy of Exchange-Alley : Or, a System of Stock-jobbing. Proving That Scandalous Trade, as it is now Carry'd on, to be Knavish in its Private Pr",https://openlibrary.org/works/OL24616690W,"The Anatomy of Exchange-Alley : Or, a System of Stock-jobbing. Proving That Scandalous Trade, as it is now Carry'd on, to be Knavish in its Private Practice, and Treason in its Publick. by Daniel Defoe. (2018). — Gale ECCO, Print Editions. ISBN: 9781385348871","The Anatomy of Exchange-Alley : Or, a System of Stock-jobbing. Proving That Scandalous Trade, as it is now Carry'd on, to be Knavish in its Private Practice, and Treason in its Publick. بقلم Daniel Defoe. (2018). — Gale ECCO, Print Editions. ردمك: 9781385348871"
"Stock Exchanges: Market Microstructure, Equity Valuation, and Trading Systems",البورصات: بنية السوق الدقيقة، تقييم الأسهم، وأنظمة التداول.,https://smarticle.tech/en/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,https://smarticle.tech/ar/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,Markets,The Anatomy of Exchange-Alley,https://openlibrary.org/works/OL26136703W,"The Anatomy of Exchange-Alley. by Daniel Defoe. (2018). — Gale Ecco, Print Editions. ISBN: 9781379883425","The Anatomy of Exchange-Alley. بقلم Daniel Defoe. (2018). — Gale Ecco, Print Editions. ردمك: 9781379883425"
"Stock Exchanges: Market Microstructure, Equity Valuation, and Trading Systems",البورصات: بنية السوق الدقيقة، تقييم الأسهم، وأنظمة التداول.,https://smarticle.tech/en/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,https://smarticle.tech/ar/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,Markets,Introduction to Trading in the Financial Markets : Technology,https://openlibrary.org/works/OL26303090W,"Introduction to Trading in the Financial Markets : Technology. by R. ""Tee"" Williams. (2011). — Elsevier Science & Technology Books. ISBN: 9780080951195","Introduction to Trading in the Financial Markets : Technology. بقلم R. ""Tee"" Williams. (2011). — Elsevier Science & Technology Books. ردمك: 9780080951195"
"Stock Exchanges: Market Microstructure, Equity Valuation, and Trading Systems",البورصات: بنية السوق الدقيقة، تقييم الأسهم، وأنظمة التداول.,https://smarticle.tech/en/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,https://smarticle.tech/ar/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,Markets,AN INTRODUCTION TO TRADING IN THE FINANCIAL MARKETS,https://openlibrary.org/works/OL16286509W,AN INTRODUCTION TO TRADING IN THE FINANCIAL MARKETS. by R. Tee Williams. (2011). — ELSEVIER. ISBN: 0123748402,AN INTRODUCTION TO TRADING IN THE FINANCIAL MARKETS. بقلم R. Tee Williams. (2011). — ELSEVIER. ردمك: 0123748402
"Stock Exchanges: Market Microstructure, Equity Valuation, and Trading Systems",البورصات: بنية السوق الدقيقة، تقييم الأسهم، وأنظمة التداول.,https://smarticle.tech/en/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,https://smarticle.tech/ar/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,Markets,"The anatomy of Exchange-Alley, or, A system of stock-jobbing",https://openlibrary.org/works/OL44441314W,"The anatomy of Exchange-Alley, or, A system of stock-jobbing. by Daniel Defoe, E. Smith. (1719). — Printed for E. Smith","The anatomy of Exchange-Alley, or, A system of stock-jobbing. بقلم Daniel Defoe، E. Smith. (1719). — Printed for E. Smith"
"Stock Exchanges: Market Microstructure, Equity Valuation, and Trading Systems",البورصات: بنية السوق الدقيقة، تقييم الأسهم، وأنظمة التداول.,https://smarticle.tech/en/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,https://smarticle.tech/ar/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,Markets,"Foundations of ESG Investing: How ESG Affects Equity Valuation, Risk, and Performance",https://doi.org/10.3905/jpm.2019.45.5.069,"G. Giese, Linda-Eling Lee, D. Melas, Z. Nagy, Laura Nishikawa. ""Foundations of ESG Investing: How ESG Affects Equity Valuation, Risk, and Performance"". Journal of Portfolio Management, 2019.","ج. غيز، ليندا-إيلينغ لي، د. ميلاس، ز. ناجي، لورا نيشيكاوا. ""مبادئ الاستثمار في معايير البيئة والاجتماعية والحوكمة: كيف تؤثر معايير البيئة والاجتماعية والحوكمة على تقييم الأسهم والمخاطر والأداء"". مجلة إدارة المحافظ الاستثمارية، 2019."
"Stock Exchanges: Market Microstructure, Equity Valuation, and Trading Systems",البورصات: بنية السوق الدقيقة، تقييم الأسهم، وأنظمة التداول.,https://smarticle.tech/en/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,https://smarticle.tech/ar/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,Markets,Reinforcement Learning for Quantitative Trading,https://arxiv.org/abs/2109.13851,"Sun, Shuo, R. Wang, and Bo An. ""Reinforcement Learning for Quantitative Trading"". semantic_scholar_foundational, 2021.","سون، شُعُو، ر. وانغ، وبُو آن. ""التعلم المعزز للتجارة الكمية"". *semantic_scholar_foundational*، 2021."
"Stock Exchanges: Market Microstructure, Equity Valuation, and Trading Systems",البورصات: بنية السوق الدقيقة، تقييم الأسهم، وأنظمة التداول.,https://smarticle.tech/en/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,https://smarticle.tech/ar/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,Markets,Automated trading systems statistical and machine learning methods and hardware implementation: a survey,https://doi.org/10.1080/17517575.2018.1493145,"Huang, Boming et al. ""Automated trading systems statistical and machine learning methods and hardware implementation: a survey"". *semantic_scholar_foundational*, 2018.","هوانغ، بومينغ وآخرون. ""أنظمة التداول الآلية: طرق إحصائية وتعلم آلي وتنفيذ على الأجهزة - دراسة استقصائية"". *semantic_scholar_foundational*، 2018."
"Stock Exchanges: Market Microstructure, Equity Valuation, and Trading Systems",البورصات: بنية السوق الدقيقة، تقييم الأسهم، وأنظمة التداول.,https://smarticle.tech/en/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,https://smarticle.tech/ar/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,Markets,Foundations of Climate Investing: How Equity Markets Have Priced Climate-Transition Risks,https://doi.org/10.3905/jpm.2021.1.283,"G. Giese, Z. Nagy, B. Rauis. ""Foundations of Climate Investing: How Equity Markets Have Priced Climate-Transition Risks"". *semantic_scholar_foundational*, 2021.","ج. غيز، ز. ناجي، ب. راويس. ""مبادئ الاستثمار المناخي: كيف قامت أسواق الأسهم بتسعير مخاطر انتقال المناخ"". *semantic_scholar_foundational*، 2021."
"Stock Exchanges: Market Microstructure, Equity Valuation, and Trading Systems",البورصات: بنية السوق الدقيقة، تقييم الأسهم، وأنظمة التداول.,https://smarticle.tech/en/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,https://smarticle.tech/ar/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,Markets,"A Survey on Big Data Market: Pricing, Trading and Protection",https://doi.org/10.1109/ACCESS.2018.2806881,"Fan Liang, Wei Yu, Dou An, Qingyu Yang, Xinwen Fu, Wei Zhao. ""A Survey on Big Data Market: Pricing, Trading and Protection"". IEEE Access, 2018.","فان ليانغ، وي يو، دُو آن، تشينغ يو يانغ، شينوين فو، وي زهاو. ""دراسة استقصائية حول سوق البيانات الضخمة: التسعير والتجارة والحماية"". *IEEE Access*، 2018."
Foreign Exchange Markets: Currency Determination and Forex Trading,أسواق الصرف الأجنبي: تحديد العملة وتداول الفوركس.,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,https://smarticle.tech/ar/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,World economic outlook,https://archive.org/details/worldeconomicout1997unse,World economic outlook. by International Monetary Fund.. (1980). — IMF. ISBN: 1557756813,World economic outlook. بقلم International Monetary Fund.. (1980). — IMF. ردمك: 1557756813
Foreign Exchange Markets: Currency Determination and Forex Trading,أسواق الصرف الأجنبي: تحديد العملة وتداول الفوركس.,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,https://smarticle.tech/ar/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,Chinese Currency and Exchange Rates Analysis,https://openlibrary.org/works/OL21306328W,"Chinese Currency and Exchange Rates Analysis. by Jiangze Du, Jying-Nan Wang, Kin Keung Lai. (2017). — Taylor & Francis Group. ISBN: 1315172216",Chinese Currency and Exchange Rates Analysis. بقلم Jiangze Du، Jying-Nan Wang، Kin Keung Lai. (2017). — Taylor & Francis Group. ردمك: 1315172216
Foreign Exchange Markets: Currency Determination and Forex Trading,أسواق الصرف الأجنبي: تحديد العملة وتداول الفوركس.,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,https://smarticle.tech/ar/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,Inside the Currency Market,https://openlibrary.org/works/OL21464059W,"Inside the Currency Market. by Brian Twomey, John R. Hill. (2011). — Wiley & Sons, Limited, John. ISBN: 9781299314238","Inside the Currency Market. بقلم Brian Twomey، John R. Hill. (2011). — Wiley & Sons, Limited, John. ردمك: 9781299314238"
Foreign Exchange Markets: Currency Determination and Forex Trading,أسواق الصرف الأجنبي: تحديد العملة وتداول الفوركس.,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,https://smarticle.tech/ar/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,Foreign Exchange Markets and Foreign Exchange Rates,https://doi.org/10.1007/3-540-28524-5_1,"Peijie Wang. ""Foreign Exchange Markets and Foreign Exchange Rates"". crossref, 2009.","بيجي وانغ. ""أسواق الصرف الأجنبي وأسعار صرف العملات الأجنبية"". كروسريف، 2009."
