Academic Concept,Concept URL,Subcategory,Reference Title,Reference URL,Citation
"Global Megacities: Challenges of Density, Governance, and Sustainability",https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,Troilus and Cressida,https://archive.org/details/bwb_S0-AVY-819,Troilus and Cressida. by William Shakespeare. (1609). — Dtv. ISBN: 9798412794648
"Global Megacities: Challenges of Density, Governance, and Sustainability",https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,Mega-City Region Development in China,https://openlibrary.org/works/OL21710431W,"Mega-City Region Development in China. by Anthony G. O. Yeh, George C. S. Lin, Fiona F. Yang. (2020). — Taylor & Francis Group. ISBN: 9780429555060"
"Global Megacities: Challenges of Density, Governance, and Sustainability",https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,Flood insurance study,https://openlibrary.org/works/OL6779776W,"Flood insurance study. by United States. Federal Insurance Administration.. (1977). — Federal Emergency Management Agency, Federal Insufrance Administration"
"Global Megacities: Challenges of Density, Governance, and Sustainability",https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,"Census of Canada, 1971",https://openlibrary.org/works/OL7027941W,"Census of Canada, 1971. by Statistics Canada. Census Division."
"Global Megacities: Challenges of Density, Governance, and Sustainability",https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,Hubert Blanz,https://openlibrary.org/works/OL32030868W,Hubert Blanz. by Hubert Blanz. (2021). — Verlag für moderne Kunst. ISBN: 9783903572096
Hydrology and River Basin Systems: The Water Cycle and Catchment Dynamics,https://smarticle.tech/en/article/hydrology-and-river-basin-systems-the-water-cycle-and-catchment-dynamics-202605141026,Rivers,Introduction to hydrology,https://archive.org/details/introductiontohy00vies,"Introduction to hydrology. by Warren Viessman, Gary L. Lewis. (1972). — Harper & Row. ISBN: 067399337X"
Hydrology and River Basin Systems: The Water Cycle and Catchment Dynamics,https://smarticle.tech/en/article/hydrology-and-river-basin-systems-the-water-cycle-and-catchment-dynamics-202605141026,Rivers,Fundamentals of hydrology,https://openlibrary.org/works/OL18735642W,Fundamentals of hydrology. by Tim Davie. (2008). — Routledge. ISBN: 9781134147878
Hydrology and River Basin Systems: The Water Cycle and Catchment Dynamics,https://smarticle.tech/en/article/hydrology-and-river-basin-systems-the-water-cycle-and-catchment-dynamics-202605141026,Rivers,Management of Hydrological Systems,https://openlibrary.org/works/OL25120441W,"Management of Hydrological Systems. by Holger Manuel Benavides Muñoz, Jorge Eugenio Arias Zari, Andreas Erwin Fries. (2020). — Taylor & Francis Group. ISBN: 9780367456559"
Hydrology and River Basin Systems: The Water Cycle and Catchment Dynamics,https://smarticle.tech/en/article/hydrology-and-river-basin-systems-the-water-cycle-and-catchment-dynamics-202605141026,Rivers,"Hydrologic Properties and Ground-Water Flow Systems of the Paleozoic Rocks in the Upper Colorado River Basin in Arizona, Colorado, New Mexico, Utah (U",https://openlibrary.org/works/OL4927333W,"Hydrologic Properties and Ground-Water Flow Systems of the Paleozoic Rocks in the Upper Colorado River Basin in Arizona, Colorado, New Mexico, Utah (U.S. Geological Survey Professional Paper, 1411-B). by Arthur L. Geldon. (2002). — Geological Survey (USGS). ISBN: 0607985941"
Hydrology and River Basin Systems: The Water Cycle and Catchment Dynamics,https://smarticle.tech/en/article/hydrology-and-river-basin-systems-the-water-cycle-and-catchment-dynamics-202605141026,Rivers,Water Resources Engineering,https://openlibrary.org/works/OL9287899M,"Water Resources Engineering. by Ralph A. Wurbs, Wesley P. James. (2001). — Prentice Hall. ISBN: 9780130812933"
Hydrology and River Basin Systems: The Water Cycle and Catchment Dynamics,https://smarticle.tech/en/article/hydrology-and-river-basin-systems-the-water-cycle-and-catchment-dynamics-202605141026,Rivers,Hydrology,https://openlibrary.org/works/OL33786234W,Hydrology. by Chester Owen Wisler. (1949). — Textbook Publishers. ISBN: 0758105312
Hydrology and River Basin Systems: The Water Cycle and Catchment Dynamics,https://smarticle.tech/en/article/hydrology-and-river-basin-systems-the-water-cycle-and-catchment-dynamics-202605141026,Rivers,Water and the world,https://archive.org/details/waterworld0000unse,Water and the world. by Alan D. Tweedie. (1966). — Nelson (Australia)
Hydrology and River Basin Systems: The Water Cycle and Catchment Dynamics,https://smarticle.tech/en/article/hydrology-and-river-basin-systems-the-water-cycle-and-catchment-dynamics-202605141026,Rivers,The catchment approach as the scientific basis of river basin management,https://doi.org/10.1127/lr/16/2005/29,"Boon, Philip J. ""The catchment approach as the scientific basis of river basin management"". Limnologica, 2005."
Hydrology and River Basin Systems: The Water Cycle and Catchment Dynamics,https://smarticle.tech/en/article/hydrology-and-river-basin-systems-the-water-cycle-and-catchment-dynamics-202605141026,Rivers,"Towards understanding river sediment dynamics as a basis for improved catchment, channel, and coastal management: the case of the Motueka catchment, N",https://doi.org/10.1080/15715124.2014.885437,"Fuller, Ian C., Les R. Basher, and D. Murray Hicks. ""Towards understanding river sediment dynamics as a basis for improved catchment, channel, and coastal management: the case of the Motueka catchment, Nelson, New Zealand"". *crossref*, 2014."
Hydrology and River Basin Systems: The Water Cycle and Catchment Dynamics,https://smarticle.tech/en/article/hydrology-and-river-basin-systems-the-water-cycle-and-catchment-dynamics-202605141026,Rivers,Process-based distributed modeling approach for analysis of sediment dynamics in a river basin,https://doi.org/10.5194/hessd-7-5685-2010,"Kabir, M. A., Dutta, D., Hironaka, S. ""Process-based distributed modeling approach for analysis of sediment dynamics in a river basin"". *crossref*, 2010."
"Delta Formation, Floodplains, and Watershed Management",https://smarticle.tech/en/article/delta-formation-floodplains-and-watershed-management-202605141034,Rivers,Fluvial forms and processes,https://archive.org/details/fluvialformsproc0000knig_p5b8,Fluvial forms and processes. by David Knighton. (1984). — Halsted Pr. ISBN: 1134666683
"Delta Formation, Floodplains, and Watershed Management",https://smarticle.tech/en/article/delta-formation-floodplains-and-watershed-management-202605141034,Rivers,Fundamentals of fluvial geomorphology,https://openlibrary.org/works/OL12270753W,Fundamentals of fluvial geomorphology. by Ro Charlton. (2007). — Routledge. ISBN: 9780203371084
"Delta Formation, Floodplains, and Watershed Management",https://smarticle.tech/en/article/delta-formation-floodplains-and-watershed-management-202605141034,Rivers,Fluvial Processes,https://openlibrary.org/works/OL21261268W,"Fluvial Processes. by Ana Maria Ferreira da Silva, M. Selim Yalin. (2017). — Taylor & Francis Group. ISBN: 1351796240"
"Delta Formation, Floodplains, and Watershed Management",https://smarticle.tech/en/article/delta-formation-floodplains-and-watershed-management-202605141034,Rivers,River discharge to the coastal ocean,https://openlibrary.org/works/OL15538069W,River discharge to the coastal ocean. by John D. Milliman. (2011). — Cambridge University Press. ISBN: 0521879876
"Delta Formation, Floodplains, and Watershed Management",https://smarticle.tech/en/article/delta-formation-floodplains-and-watershed-management-202605141034,Rivers,Tools in fluvial geomorphology,https://openlibrary.org/works/OL19392079W,"Tools in fluvial geomorphology. by G. Mathias Kondolf. (2002). — Wiley & Sons, Limited, John. ISBN: 0470322330"
"Delta Formation, Floodplains, and Watershed Management",https://smarticle.tech/en/article/delta-formation-floodplains-and-watershed-management-202605141034,Rivers,Satellite-Based Mitigation and Adaptation Scenarios for Sea Level Rise in the Lower Niger Delta,https://openlibrary.org/works/OL21349499W,Satellite-Based Mitigation and Adaptation Scenarios for Sea Level Rise in the Lower Niger Delta. by Zahrah Naankwat Musa. (2018). — Taylor & Francis Group. ISBN: 0429467265
"Delta Formation, Floodplains, and Watershed Management",https://smarticle.tech/en/article/delta-formation-floodplains-and-watershed-management-202605141034,Rivers,Environmental Change And Agricultural Sustainability In The Mekong Delta,https://openlibrary.org/works/OL17391475W,"Environmental Change And Agricultural Sustainability In The Mekong Delta. by Mart A. Stewart. (2011). — Springer London, Limited. ISBN: 9789400736115"
"Delta Formation, Floodplains, and Watershed Management",https://smarticle.tech/en/article/delta-formation-floodplains-and-watershed-management-202605141034,Rivers,Delta Waters,https://openlibrary.org/works/OL29385022W,"Delta Waters. by National Research Council, Division on Earth and Life Studies, Water Science and Technology Board. (2013). — National Academies Press. ISBN: 9780309292191"
"Delta Formation, Floodplains, and Watershed Management",https://smarticle.tech/en/article/delta-formation-floodplains-and-watershed-management-202605141034,Rivers,Watershed Hydrology and Management,https://doi.org/10.1201/9780429430633-1,"Anil Bhardwaj. ""Watershed Hydrology and Management"". crossref, 2019."
"Delta Formation, Floodplains, and Watershed Management",https://smarticle.tech/en/article/delta-formation-floodplains-and-watershed-management-202605141034,Rivers,Watershed management through a resilience lens,https://doi.org/10.1201/b11424-16,"Watershed management through a resilience lens. ""Watershed Management"". crossref, 2011."
"The World's Major Rivers: Nile, Amazon, Yangtze, and Mississippi",https://smarticle.tech/en/article/the-world-s-major-rivers-nile-amazon-yangtze-and-mississippi-202605141042,Rivers,Travels in the Interior Districts of Africa,https://archive.org/details/travelsininterio01park,Travels in the Interior Districts of Africa. by Mungo Park. (1799). — Arno Press. ISBN: 0822325373
"The World's Major Rivers: Nile, Amazon, Yangtze, and Mississippi",https://smarticle.tech/en/article/the-world-s-major-rivers-nile-amazon-yangtze-and-mississippi-202605141042,Rivers,An account of expeditions to the sources of the Mississippi,https://archive.org/details/b29318129,"An account of expeditions to the sources of the Mississippi. by Zebulon Montgomery Pike. (1810). — Bonsal, Conrad, & Co."
"The World's Major Rivers: Nile, Amazon, Yangtze, and Mississippi",https://smarticle.tech/en/article/the-world-s-major-rivers-nile-amazon-yangtze-and-mississippi-202605141042,Rivers,The Indus delta country,https://archive.org/details/indusdeltacountr00haig,"The Indus delta country. by Malcolm Robert Haig. (1887). — Creative Media Partners, LLC. ISBN: 9781020380327"
"The World's Major Rivers: Nile, Amazon, Yangtze, and Mississippi",https://smarticle.tech/en/article/the-world-s-major-rivers-nile-amazon-yangtze-and-mississippi-202605141042,Rivers,Twelve years a slave,https://archive.org/details/isbn_9781496138422,"Twelve years a slave. by Solomon Northup. (1853). — Liese. Outside The Box, Andreas. ISBN: 1539366715"
"The World's Major Rivers: Nile, Amazon, Yangtze, and Mississippi",https://smarticle.tech/en/article/the-world-s-major-rivers-nile-amazon-yangtze-and-mississippi-202605141042,Rivers,Robinson Crusoe,https://archive.org/details/robinsoncrusoe0000dani_p7p6,"Robinson Crusoe. by Daniel Defoe, J. J. Grandville, Petrus Borel. (1686). — Besir Kitabevi. ISBN: 9781985276321"
"The World's Major Rivers: Nile, Amazon, Yangtze, and Mississippi",https://smarticle.tech/en/article/the-world-s-major-rivers-nile-amazon-yangtze-and-mississippi-202605141042,Rivers,Compleat angler,https://archive.org/details/anglerorcomplete00waltrich,Compleat angler. by Izaak Walton. (1653). — Collier Books. ISBN: 9780460041454
"The World's Major Rivers: Nile, Amazon, Yangtze, and Mississippi",https://smarticle.tech/en/article/the-world-s-major-rivers-nile-amazon-yangtze-and-mississippi-202605141042,Rivers,The Sediment Yield of Major Rivers of the World,https://doi.org/10.1029/wr004i004p00737,"Holeman, John N. ""The Sediment Yield of Major Rivers of the World"". crossref, 1968."
"The World's Major Rivers: Nile, Amazon, Yangtze, and Mississippi",https://smarticle.tech/en/article/the-world-s-major-rivers-nile-amazon-yangtze-and-mississippi-202605141042,Rivers,"Global scale human pressure evolution imprints on sustainability of
river systems",https://doi.org/10.5194/hess-2019-227,"Ceola, Serena; Laio, Francesco; Montanari, Alberto. ""Global scale human pressure evolution imprints on sustainability of river systems"". *HESS*, 2019."
"The World's Major Rivers: Nile, Amazon, Yangtze, and Mississippi",https://smarticle.tech/en/article/the-world-s-major-rivers-nile-amazon-yangtze-and-mississippi-202605141042,Rivers,The Ecology and Management of Wood in World Rivers,https://doi.org/10.47886/9781888569568.fmatter,"Gregory, S. V., Boyer, K. L., & Gurnell, A. M. ""The Ecology and Management of Wood in World Rivers"". crossref, 2003."
"The World's Major Rivers: Nile, Amazon, Yangtze, and Mississippi",https://smarticle.tech/en/article/the-world-s-major-rivers-nile-amazon-yangtze-and-mississippi-202605141042,Rivers,"The World Of Rivers, Estuaries, and Deltas",https://doi.org/10.2307/jj.7855343.4,"The World Of Rivers, Estuaries, and Deltas. crossref, 2024."
Orogenesis: How Mountains Form through Tectonic Collision and Volcanism,https://smarticle.tech/en/article/orogenesis-how-mountains-form-through-tectonic-collision-and-volcanism-202605141050,Mountains,Orogenesis,https://archive.org/details/orogenesismaking0000john,Orogenesis. by M. R. W. Johnson. (2012). — Cambridge University Press. ISBN: 0521765560
Orogenesis: How Mountains Form through Tectonic Collision and Volcanism,https://smarticle.tech/en/article/orogenesis-how-mountains-form-through-tectonic-collision-and-volcanism-202605141050,Mountains,Plate reconstruction from Paleozoic paleomagnetism,https://archive.org/details/platereconstruct0000unse,"Plate reconstruction from Paleozoic paleomagnetism. by R. Van der Voo, Christopher R. Scotese. (1984). — Wiley & Sons, Limited, John. ISBN: 9780875905129"
Orogenesis: How Mountains Form through Tectonic Collision and Volcanism,https://smarticle.tech/en/article/orogenesis-how-mountains-form-through-tectonic-collision-and-volcanism-202605141050,Mountains,"Cordilleran orogenesis, extensional tectonics, and geology of the Cottonwood Mountains Area, Death Valley Region, California and Nevada",https://openlibrary.org/works/OL42786082W,"Cordilleran orogenesis, extensional tectonics, and geology of the Cottonwood Mountains Area, Death Valley Region, California and Nevada. by Jerome Kent Snow. (1990)"
Orogenesis: How Mountains Form through Tectonic Collision and Volcanism,https://smarticle.tech/en/article/orogenesis-how-mountains-form-through-tectonic-collision-and-volcanism-202605141050,Mountains,Early Paleozoic tectonics of Asia: Towards a full-plate model,https://doi.org/10.1016/J.GSF.2017.11.012,"Domeier, M. ""Early Paleozoic tectonics of Asia: Towards a full-plate model"". GSF, 2017."
Orogenesis: How Mountains Form through Tectonic Collision and Volcanism,https://smarticle.tech/en/article/orogenesis-how-mountains-form-through-tectonic-collision-and-volcanism-202605141050,Mountains,Cenozoic mountain building and topographic evolution in Western Europe: impact of billion years lithosphere evolution and plate tectonics,https://doi.org/10.1051/bsgf/2021040,"Mouthereau, F. et al. ""Cenozoic mountain building and topographic evolution in Western Europe: impact of billion years lithosphere evolution and plate tectonics"". BSGf, 2021."
Orogenesis: How Mountains Form through Tectonic Collision and Volcanism,https://smarticle.tech/en/article/orogenesis-how-mountains-form-through-tectonic-collision-and-volcanism-202605141050,Mountains,"Early Paleozoic collision-related magmatism in the eastern North Qilian orogen, northern Tibet: A linkage between accretionary and collisional orogene",https://doi.org/10.1130/B35009.1,"Fu, D. et al. ""Early Paleozoic collision-related magmatism in the eastern North Qilian orogen, northern Tibet: A linkage between accretionary and collisional orogenesis"". Geological Society of America Bulletin, 2018."
Orogenesis: How Mountains Form through Tectonic Collision and Volcanism,https://smarticle.tech/en/article/orogenesis-how-mountains-form-through-tectonic-collision-and-volcanism-202605141050,Mountains,"Multistage anatexis during tectonic evolution from oceanic subduction to continental collision: A review of the North Qaidam UHP Belt, NW China",https://doi.org/10.1016/J.EARSCIREV.2019.02.016,"Yu, Sheng‐yao et al. ""Multistage anatexis during tectonic evolution from oceanic subduction to continental collision: A review of the North Qaidam UHP Belt, NW China"". Earth-Science Reviews, 2019."
Orogenesis: How Mountains Form through Tectonic Collision and Volcanism,https://smarticle.tech/en/article/orogenesis-how-mountains-form-through-tectonic-collision-and-volcanism-202605141050,Mountains,Evolution of a low convergence collisional orogen: a review of Pyrenean orogenesis,https://doi.org/10.1051/bsgf/2022018,"Ford, M. et al. ""Evolution of a low convergence collisional orogen: a review of Pyrenean orogenesis"". BSGF, 2022."
Orogenesis: How Mountains Form through Tectonic Collision and Volcanism,https://smarticle.tech/en/article/orogenesis-how-mountains-form-through-tectonic-collision-and-volcanism-202605141050,Mountains,"Thermochronological Evidence of Early Orogenesis, Eastern Pyrenees, France",https://doi.org/10.1029/2018TC005254,"S. Ternois et al. ""Thermochronological Evidence of Early Orogenesis, Eastern Pyrenees, France"". Tectonics, 2019."
Orogenesis: How Mountains Form through Tectonic Collision and Volcanism,https://smarticle.tech/en/article/orogenesis-how-mountains-form-through-tectonic-collision-and-volcanism-202605141050,Mountains,"High-pressure granulite from Jixian, Eastern Hebei, the North China Craton: implications for Neoarchean to early Paleoproterozoic collision tectonics",https://doi.org/10.1144/SP478.16,"Wang, C., Song, S., Allen, M., Su, L., Wei, C. ""High-pressure granulite from Jixian, Eastern Hebei, the North China Craton: implications for Neoarchean to early Paleoproterozoic collision tectonics"". Source, 2018."
"Alpine Ecology: Biodiversity, Altitude Zones, and Climate Sensitivity",https://smarticle.tech/en/article/alpine-ecology-biodiversity-altitude-zones-and-climate-sensitivity-202605141057,Mountains,The mountains of California,https://archive.org/details/mountainsofcalif00muirrich,The mountains of California. by John Reid Muir. (1894). — Houghton Mifflin Company. ISBN: 110107809X
"Alpine Ecology: Biodiversity, Altitude Zones, and Climate Sensitivity",https://smarticle.tech/en/article/alpine-ecology-biodiversity-altitude-zones-and-climate-sensitivity-202605141057,Mountains,Mountains of California,https://openlibrary.org/works/OL41245342W,Mountains of California. by John Reid Muir. (2015). — CreateSpace Independent Publishing Platform. ISBN: 1725115964
"Alpine Ecology: Biodiversity, Altitude Zones, and Climate Sensitivity",https://smarticle.tech/en/article/alpine-ecology-biodiversity-altitude-zones-and-climate-sensitivity-202605141057,Mountains,High Altitude Geoecology,https://openlibrary.org/works/OL25226718W,High Altitude Geoecology. by Patrick J. Webber. (2019). — Taylor & Francis Group. ISBN: 0429727356
"Alpine Ecology: Biodiversity, Altitude Zones, and Climate Sensitivity",https://smarticle.tech/en/article/alpine-ecology-biodiversity-altitude-zones-and-climate-sensitivity-202605141057,Mountains,High Altitude Primates,https://archive.org/details/highaltitudeprim0000unse,"High Altitude Primates. by Nanda B. Grow, Sharon Gursky-Doyen, Alicia Krzton. (2013). — Springer London, Limited. ISBN: 9781493952830"
"Alpine Ecology: Biodiversity, Altitude Zones, and Climate Sensitivity",https://smarticle.tech/en/article/alpine-ecology-biodiversity-altitude-zones-and-climate-sensitivity-202605141057,Mountains,Casas,https://openlibrary.org/works/OL32378056W,"Casas. by Guillermo Raúl Kliczkowski, Marina Mercer. (2003). — Kliczkowski. ISBN: 9789874160652"
"Alpine Ecology: Biodiversity, Altitude Zones, and Climate Sensitivity",https://smarticle.tech/en/article/alpine-ecology-biodiversity-altitude-zones-and-climate-sensitivity-202605141057,Mountains,The sacred balance,https://archive.org/details/sacredbalancered0000suzu,"The sacred balance. by David T. Suzuki, Amanda McConnell, Maria DeCambra. (1997). — Canadian Broadcasting Corporation (CBC Audio). ISBN: 9781550549669"
"Alpine Ecology: Biodiversity, Altitude Zones, and Climate Sensitivity",https://smarticle.tech/en/article/alpine-ecology-biodiversity-altitude-zones-and-climate-sensitivity-202605141057,Mountains,Scotland,https://archive.org/details/scotlandnatureof0000baxt,Scotland. by Colin Baxter. (1985). — David & Charles. ISBN: 1900455773
"Alpine Ecology: Biodiversity, Altitude Zones, and Climate Sensitivity",https://smarticle.tech/en/article/alpine-ecology-biodiversity-altitude-zones-and-climate-sensitivity-202605141057,Mountains,Sensitivity of mass balance and equilibrium-line altitude to climate change in the French Alps,https://doi.org/10.3189/2014jog14j014,"Delphine Six, Christian Vincent. ""Sensitivity of mass balance and equilibrium-line altitude to climate change in the French Alps"". crossref, 2014."
"Alpine Ecology: Biodiversity, Altitude Zones, and Climate Sensitivity",https://smarticle.tech/en/article/alpine-ecology-biodiversity-altitude-zones-and-climate-sensitivity-202605141057,Mountains,Sensitivity of the Climate Response to the Altitude of Black Carbon in the Northern Subtropics in an Aquaplanet GCM,https://doi.org/10.1175/jcli-d-15-0037.1,"Hanjun Kim, Sarah M. Kang, Yen-Ting Hwang, Young-Min Yang. ""Sensitivity of the Climate Response to the Altitude of Black Carbon in the Northern Subtropics in an Aquaplanet GCM"". crossref, 2015."
"Alpine Ecology: Biodiversity, Altitude Zones, and Climate Sensitivity",https://smarticle.tech/en/article/alpine-ecology-biodiversity-altitude-zones-and-climate-sensitivity-202605141057,Mountains,Climate Sensitivity: The Significance of the Altitude-mass-balance Feedback on Glaciers and Ice Sheets,https://doi.org/10.3189/s0260305500009113,"Letréguilly, Anne; Oerlemans, Johannes. ""Climate Sensitivity: The Significance of the Altitude-mass-balance Feedback on Glaciers and Ice Sheets"". crossref, 1990."
"The Himalayas and Andes: Geography, Culture, and Geopolitical Significance",https://smarticle.tech/en/article/the-himalayas-and-andes-geography-culture-and-geopolitical-significance-202605141106,Mountains,A Sketch of the Geography and Geology of the Himalaya Mountains and Tibet,https://openlibrary.org/works/OL24373531W,"A Sketch of the Geography and Geology of the Himalaya Mountains and Tibet. by Sidney Gerald Burrard, Henry Hubert Hayden. (2018). — Franklin Classics. ISBN: 9780341765271"
"The Himalayas and Andes: Geography, Culture, and Geopolitical Significance",https://smarticle.tech/en/article/the-himalayas-and-andes-geography-culture-and-geopolitical-significance-202605141106,Mountains,"A Sketch of the Geography and Geology of the Himalaya Mountains and Tibet, Part 1",https://openlibrary.org/works/OL24409026W,"A Sketch of the Geography and Geology of the Himalaya Mountains and Tibet, Part 1. by Sidney Gerald Burrard, Henry Hubert Hayden. (2018). — Franklin Classics. ISBN: 9780343724986"
"The Himalayas and Andes: Geography, Culture, and Geopolitical Significance",https://smarticle.tech/en/article/the-himalayas-and-andes-geography-culture-and-geopolitical-significance-202605141106,Mountains,"A Sketch of the Geography and Geology of the Himalaya Mountains and Tibet, Part 4",https://openlibrary.org/works/OL24464040W,"A Sketch of the Geography and Geology of the Himalaya Mountains and Tibet, Part 4. by Sidney Gerald Burrard. (2018). — Franklin Classics. ISBN: 1018461264"
"The Himalayas and Andes: Geography, Culture, and Geopolitical Significance",https://smarticle.tech/en/article/the-himalayas-and-andes-geography-culture-and-geopolitical-significance-202605141106,Mountains,Culture and the Environment in the Himalaya,https://openlibrary.org/works/OL21248084W,Culture and the Environment in the Himalaya. by Arjun Guneratne. (2009). — Routledge. ISBN: 9781135192815
"The Himalayas and Andes: Geography, Culture, and Geopolitical Significance",https://smarticle.tech/en/article/the-himalayas-and-andes-geography-culture-and-geopolitical-significance-202605141106,Mountains,Shaping Society through Dance: Mestizo Ritual Performance in the Peruvian Andes (review),https://doi.org/10.1353/JAF.2006.0014,"Katherine Borland. ""Shaping Society through Dance: Mestizo Ritual Performance in the Peruvian Andes (review)"". Journal of American Folklore, 2006."
"The Himalayas and Andes: Geography, Culture, and Geopolitical Significance",https://smarticle.tech/en/article/the-himalayas-and-andes-geography-culture-and-geopolitical-significance-202605141106,Mountains,The materiality of ethics: Perspectives on water and reciprocity in a Himalayan Anthropocene,https://doi.org/10.1002/wat2.1444,"Gagné, Karine. ""The materiality of ethics: Perspectives on water and reciprocity in a Himalayan Anthropocene"". semantic_scholar_foundational, 2020."
"The Himalayas and Andes: Geography, Culture, and Geopolitical Significance",https://smarticle.tech/en/article/the-himalayas-and-andes-geography-culture-and-geopolitical-significance-202605141106,Mountains,Climate Change and Biodiversity in the Tropical Andes,https://doi.org/10.1659/mrd.mm097,"Haller, Andreas. ""Climate Change and Biodiversity in the Tropical Andes"". semantic_scholar_foundational, 2012."
"The Himalayas and Andes: Geography, Culture, and Geopolitical Significance",https://smarticle.tech/en/article/the-himalayas-and-andes-geography-culture-and-geopolitical-significance-202605141106,Mountains,Applied Montology Using Critical Biogeography in the Andes,https://doi.org/10.1080/24694452.2016.1260438,"Sarmiento, F. et al. ""Applied Montology Using Critical Biogeography in the Andes"". semantic_scholar_foundational, 2017."
"The Himalayas and Andes: Geography, Culture, and Geopolitical Significance",https://smarticle.tech/en/article/the-himalayas-and-andes-geography-culture-and-geopolitical-significance-202605141106,Mountains,Assessing livelihood-ecosystem interdependencies and natural resource governance in a tribally controlled region of India’s north-eastern middle Himal,https://doi.org/10.1007/s10668-020-00945-1,"Everard, M., Kataria, G., Kumar, S., & Gupta, N. ""Assessing livelihood-ecosystem interdependencies and natural resource governance in a tribally controlled region of India’s north-eastern middle Himalayas"". *Environmental Science and Policy*, 2020."
"The Himalayas and Andes: Geography, Culture, and Geopolitical Significance",https://smarticle.tech/en/article/the-himalayas-and-andes-geography-culture-and-geopolitical-significance-202605141106,Mountains,Understanding Bofedales as Cultural Landscapes in the Central Andes,https://doi.org/10.1007/s13157-021-01500-y,"C. White-Nockleby, M. Prieto, K. Yager, R. I. Meneses. ""Understanding Bofedales as Cultural Landscapes in the Central Andes"". semantic_scholar_foundational, 2021."
Arid Environments: Formation Mechanisms and Desertification Processes,https://smarticle.tech/en/article/arid-environments-formation-mechanisms-and-desertification-processes-202605141115,Deserts,"Data sets, indicators, and methods to assess land degradation in drylands : report of the LADA e-mail conference, 9 October - 4 November 2002",https://archive.org/details/bub_gb_LDXSfJGWbMgC,"Data sets, indicators, and methods to assess land degradation in drylands : report of the LADA e-mail conference, 9 October - 4 November 2002. by Food and Agriculture Organization of the. (2003). — Food & Agriculture Organization of the UN (FA. ISBN: 9789251049259"
Arid Environments: Formation Mechanisms and Desertification Processes,https://smarticle.tech/en/article/arid-environments-formation-mechanisms-and-desertification-processes-202605141115,Deserts,Patterns of Land Degradation in Drylands,https://openlibrary.org/works/OL21177233W,"Patterns of Land Degradation in Drylands. by Eva Nora Mueller, John Wainwright, Anthony J. Parsons. (2013). — Springer. ISBN: 9789400799615"
Arid Environments: Formation Mechanisms and Desertification Processes,https://smarticle.tech/en/article/arid-environments-formation-mechanisms-and-desertification-processes-202605141115,Deserts,The economics of dryland management,https://archive.org/details/economicsofdryla0000dixo,"The economics of dryland management. by John A. Dixon, David E. James, Paul B. Sherman. (1989). — Routledge. ISBN: 1134047061"
Arid Environments: Formation Mechanisms and Desertification Processes,https://smarticle.tech/en/article/arid-environments-formation-mechanisms-and-desertification-processes-202605141115,Deserts,Arabian Deserts,https://openlibrary.org/works/OL8701087W,"Arabian Deserts. by H. Stewart Edgell. (2006). — Springer London, Limited. ISBN: 9781402039706"
Arid Environments: Formation Mechanisms and Desertification Processes,https://smarticle.tech/en/article/arid-environments-formation-mechanisms-and-desertification-processes-202605141115,Deserts,Mediterranean desertification,https://openlibrary.org/works/OL19265960W,"Mediterranean desertification. by Nichola Geeson, C. Jane Brandt, John B. Thornes. (2002). — Wiley & Sons, Incorporated, John. ISBN: 0470299177"
Arid Environments: Formation Mechanisms and Desertification Processes,https://smarticle.tech/en/article/arid-environments-formation-mechanisms-and-desertification-processes-202605141115,Deserts,Land Degradation Assessment in Drylands - LADA Project,https://openlibrary.org/works/OL19454127W,"Land Degradation Assessment in Drylands - LADA Project. by Global Environment Facility, Food and Agriculture Organization of the. (2002). — Food & Agriculture Organization of the United. ISBN: 9251047979"
Arid Environments: Formation Mechanisms and Desertification Processes,https://smarticle.tech/en/article/arid-environments-formation-mechanisms-and-desertification-processes-202605141115,Deserts,Drylands,https://openlibrary.org/works/OL19233859W,Drylands. by V. R. Squires. (1998). — IFAD. ISBN: 9290720069
Arid Environments: Formation Mechanisms and Desertification Processes,https://smarticle.tech/en/article/arid-environments-formation-mechanisms-and-desertification-processes-202605141115,Deserts,Assessment of dryland degradation,https://openlibrary.org/works/OL7801630W,Assessment of dryland degradation. by M. Boer. (1999). — Koninklijk Nederlands Aardrijkskundig Genootschap/Faculteit Ruimtelijke Wetenschappen Universiteit Utrecht. ISBN: 9789068092738
Arid Environments: Formation Mechanisms and Desertification Processes,https://smarticle.tech/en/article/arid-environments-formation-mechanisms-and-desertification-processes-202605141115,Deserts,Desertification in northern China from 2000 to 2020: The spatial–temporal processes and driving mechanisms,https://doi.org/10.1016/j.ecoinf.2024.102769,"Junfang Wang, Yuanqing Wang, Duanyang Xu. ""Desertification in northern China from 2000 to 2020: The spatial–temporal processes and driving mechanisms"". crossref, 2024."
