Academic Concept (EN),Academic Concept (AR),Concept URL (EN),Concept URL (AR),Subcategory,Reference Title,Reference URL,Citation (EN),Citation (AR)
"Social Institutions and Collective Behavior: Norms, Deviance, and Social Control",المؤسسات الاجتماعية والسلوك الجمعي: المعايير، الانحراف، والرقابة الاجتماعية.,https://smarticle.tech/en/article/social-institutions-and-collective-behavior-norms-deviance-and-social-contr-202605130154,https://smarticle.tech/ar/article/social-institutions-and-collective-behavior-norms-deviance-and-social-contr-202605130154,Sociology,Manifest der Kommunistischen Partei,https://archive.org/details/communistmanifes00marx_490,"Manifest der Kommunistischen Partei. by Karl Marx, Friedrich Engels. (1848). — Office der Bildungs-Gesellschaft für Arbeiter. ISBN: 2209057930",Manifest der Kommunistischen Partei. بقلم Karl Marx، Friedrich Engels. (1848). — Office der Bildungs-Gesellschaft für Arbeiter. ردمك: 2209057930
"Social Institutions and Collective Behavior: Norms, Deviance, and Social Control",المؤسسات الاجتماعية والسلوك الجمعي: المعايير، الانحراف، والرقابة الاجتماعية.,https://smarticle.tech/en/article/social-institutions-and-collective-behavior-norms-deviance-and-social-contr-202605130154,https://smarticle.tech/ar/article/social-institutions-and-collective-behavior-norms-deviance-and-social-contr-202605130154,Sociology,Building Communism and Policing Deviance in the Soviet Union,https://openlibrary.org/works/OL25763918W,Building Communism and Policing Deviance in the Soviet Union. by Mirjam Galley. (2020). — Taylor & Francis Group. ISBN: 1000335445,Building Communism and Policing Deviance in the Soviet Union. بقلم Mirjam Galley. (2020). — Taylor & Francis Group. ردمك: 1000335445
"Social Institutions and Collective Behavior: Norms, Deviance, and Social Control",المؤسسات الاجتماعية والسلوك الجمعي: المعايير، الانحراف، والرقابة الاجتماعية.,https://smarticle.tech/en/article/social-institutions-and-collective-behavior-norms-deviance-and-social-contr-202605130154,https://smarticle.tech/ar/article/social-institutions-and-collective-behavior-norms-deviance-and-social-contr-202605130154,Sociology,"From Norm Violations to Norm Development: Deviance, International Institutions, and the Torture Prohibition",https://doi.org/10.1093/isq/sqad043,"Lesch, Max. ""From Norm Violations to Norm Development: Deviance, International Institutions, and the Torture Prohibition"". International Studies Quarterly, 2023.","ليش، ماكس. ""من انتهاكات المعايير إلى تطور المعايير: الانحراف، المؤسسات الدولية، وحظر التعذيب"". *الدورية الدولية للدراسات*، 2023."
"Social Institutions and Collective Behavior: Norms, Deviance, and Social Control",المؤسسات الاجتماعية والسلوك الجمعي: المعايير، الانحراف، والرقابة الاجتماعية.,https://smarticle.tech/en/article/social-institutions-and-collective-behavior-norms-deviance-and-social-contr-202605130154,https://smarticle.tech/ar/article/social-institutions-and-collective-behavior-norms-deviance-and-social-contr-202605130154,Sociology,The emergence of deviance: Experiments testing the personal effects of violating a social norm,https://doi.org/10.31234/osf.io/xk3zw,"Gomila, Robin, and Elizabeth Levy Paluck. ""The emergence of deviance: Experiments testing the personal effects of violating a social norm"". crossref, 2020.","غوميلا، روبن، وإليزابيث ليفي بالوك. ""ظهور الانحراف: تجارب تختبر الآثار الشخصية لانتهاك المعيار الاجتماعي"". *كروسريف*، 2020."
"Social Institutions and Collective Behavior: Norms, Deviance, and Social Control",المؤسسات الاجتماعية والسلوك الجمعي: المعايير، الانحراف، والرقابة الاجتماعية.,https://smarticle.tech/en/article/social-institutions-and-collective-behavior-norms-deviance-and-social-contr-202605130154,https://smarticle.tech/ar/article/social-institutions-and-collective-behavior-norms-deviance-and-social-contr-202605130154,Sociology,Deviance or norm? Exploring corporate social responsibility,https://doi.org/10.1108/09555341011056177,"Ralston, Ekaterina S. ""Deviance or norm? Exploring corporate social responsibility"". crossref, 2010.","رالستون، إكاتيرينا إس. ""الانحراف أم المعيار؟ استكشاف مسؤولية الشركات الاجتماعية"". *كروسريف*، 2010."
"Social Institutions and Collective Behavior: Norms, Deviance, and Social Control",المؤسسات الاجتماعية والسلوك الجمعي: المعايير، الانحراف، والرقابة الاجتماعية.,https://smarticle.tech/en/article/social-institutions-and-collective-behavior-norms-deviance-and-social-contr-202605130154,https://smarticle.tech/ar/article/social-institutions-and-collective-behavior-norms-deviance-and-social-contr-202605130154,Sociology,The nature of collective behavior.,https://doi.org/10.1037/14412-004,"Smelser, Neil J. ""The nature of collective behavior"". crossref, 1962.","سميلسر، نيل ج. ""طبيعة السلوك الجماعي"". *كروسريف*، 1962."
"Social Institutions and Collective Behavior: Norms, Deviance, and Social Control",المؤسسات الاجتماعية والسلوك الجمعي: المعايير، الانحراف، والرقابة الاجتماعية.,https://smarticle.tech/en/article/social-institutions-and-collective-behavior-norms-deviance-and-social-contr-202605130154,https://smarticle.tech/ar/article/social-institutions-and-collective-behavior-norms-deviance-and-social-contr-202605130154,Sociology,Theory of collective behavior.,https://doi.org/10.1037/14412-000,"Smelser, Neil J. ""Theory of collective behavior"". crossref, 1963.","سميلسر، نيل ج. ""نظرية السلوك الجماعي"". *كروسريف*، 1963."
"Urban Sociology: Cities, Urbanization, and Metropolitan Social Dynamics",علم الاجتماع الحضري: المدن، التحضر، وديناميات المجتمع المتروبوليتاني.,https://smarticle.tech/en/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,https://smarticle.tech/ar/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,Sociology,The Gold coast and slum,https://archive.org/details/rareharveywzorba0000harv,The Gold coast and slum. by Harvey Warren Zorbaugh. (1929). — Chicago U.P.. ISBN: 9780226989457,The Gold coast and slum. بقلم Harvey Warren Zorbaugh. (1929). — Chicago U.P.. ردمك: 9780226989457
"Urban Sociology: Cities, Urbanization, and Metropolitan Social Dynamics",علم الاجتماع الحضري: المدن، التحضر، وديناميات المجتمع المتروبوليتاني.,https://smarticle.tech/en/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,https://smarticle.tech/ar/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,Sociology,"The Muqaddimah, an introduction to history",https://archive.org/details/muqaddimatalalla008800,"The Muqaddimah, an introduction to history. by Ibn Khaldūn, عبد الرحمن ابن خلدون Abdel Rahman Ibn Khaldun. (1858). — Sindbad. ISBN: 9780710016829","The Muqaddimah, an introduction to history. بقلم Ibn Khaldūn، عبد الرحمن ابن خلدون Abdel Rahman Ibn Khaldun. (1858). — Sindbad. ردمك: 9780710016829"
"Urban Sociology: Cities, Urbanization, and Metropolitan Social Dynamics",علم الاجتماع الحضري: المدن، التحضر، وديناميات المجتمع المتروبوليتاني.,https://smarticle.tech/en/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,https://smarticle.tech/ar/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,Sociology,La Société du spectacle,https://archive.org/details/introductionalas0000voye,La Société du spectacle. by Guy Debord. (1967). — Gallimard. ISBN: 2070394433,La Société du spectacle. بقلم Guy Debord. (1967). — Gallimard. ردمك: 2070394433
"Urban Sociology: Cities, Urbanization, and Metropolitan Social Dynamics",علم الاجتماع الحضري: المدن، التحضر، وديناميات المجتمع المتروبوليتاني.,https://smarticle.tech/en/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,https://smarticle.tech/ar/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,Sociology,Schumpeterian Dynamics and Metropolitan-Scale Productivity,https://openlibrary.org/works/OL21329649W,Schumpeterian Dynamics and Metropolitan-Scale Productivity. by Yeonwoo Lee. (2017). — Taylor & Francis Group. ISBN: 9781138718944,Schumpeterian Dynamics and Metropolitan-Scale Productivity. بقلم Yeonwoo Lee. (2017). — Taylor & Francis Group. ردمك: 9781138718944
"Urban Sociology: Cities, Urbanization, and Metropolitan Social Dynamics",علم الاجتماع الحضري: المدن، التحضر، وديناميات المجتمع المتروبوليتاني.,https://smarticle.tech/en/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,https://smarticle.tech/ar/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,Sociology,"Modeling social heterogeneity, neighborhoods and local influences on urban real estate prices",https://openlibrary.org/works/OL18634157W,"Modeling social heterogeneity, neighborhoods and local influences on urban real estate prices. by Bernardo Alves Furtado. (2009). — Faculteit Geowetenschappen Universiteit Utrecht. ISBN: 9068094289","Modeling social heterogeneity, neighborhoods and local influences on urban real estate prices. بقلم Bernardo Alves Furtado. (2009). — Faculteit Geowetenschappen Universiteit Utrecht. ردمك: 9068094289"
"Urban Sociology: Cities, Urbanization, and Metropolitan Social Dynamics",علم الاجتماع الحضري: المدن، التحضر، وديناميات المجتمع المتروبوليتاني.,https://smarticle.tech/en/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,https://smarticle.tech/ar/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,Sociology,The American nation,https://archive.org/details/shorthistoryofam0002garr,"The American nation. by John Arthur Garraty, Mark C. Carnes. (1966). — HarperCollins. ISBN: 9780060422660",The American nation. بقلم John Arthur Garraty، Mark C. Carnes. (1966). — HarperCollins. ردمك: 9780060422660
"Urban Sociology: Cities, Urbanization, and Metropolitan Social Dynamics",علم الاجتماع الحضري: المدن، التحضر، وديناميات المجتمع المتروبوليتاني.,https://smarticle.tech/en/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,https://smarticle.tech/ar/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,Sociology,Sozialgeschichte der Kunst und Literatur,https://archive.org/details/bwb_P3-DUZ-063,"Sozialgeschichte der Kunst und Literatur. by Arnold Hauser, S. Godman, Harris, Jonathan. (1951). — Routledge & K. Paul. ISBN: 9781280172977","Sozialgeschichte der Kunst und Literatur. بقلم Arnold Hauser، S. Godman، Harris, Jonathan. (1951). — Routledge & K. Paul. ردمك: 9781280172977"
"Urban Sociology: Cities, Urbanization, and Metropolitan Social Dynamics",علم الاجتماع الحضري: المدن، التحضر، وديناميات المجتمع المتروبوليتاني.,https://smarticle.tech/en/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,https://smarticle.tech/ar/article/urban-sociology-cities-urbanization-and-metropolitan-social-dynamics-202605130202,Sociology,Sociology and the study of cities,https://doi.org/10.1093/med/9780198804949.003.0002,"Orum, Anthony M. ""Sociology and the study of cities"". crossref, 2019.","أورم، أنتوني إم. ""علم الاجتماع ودراسة المدن"". كروسريف، ٢٠١٩."
Educational Psychology and Learning Theories: Behaviorism to Constructivism,علم النفس التربوي ونظريات التعلم: السلوكية إلى البنائية.,https://smarticle.tech/en/article/educational-psychology-and-learning-theories-behaviorism-to-constructivism-202605130210,https://smarticle.tech/ar/article/educational-psychology-and-learning-theories-behaviorism-to-constructivism-202605130210,Education,Summerhill,https://archive.org/details/summerhill0000asne,Summerhill. by A. S. Neill. (1926). — Eumo Editorial SAU. ISBN: 0805512993,Summerhill. بقلم A. S. Neill. (1926). — Eumo Editorial SAU. ردمك: 0805512993
Educational Psychology and Learning Theories: Behaviorism to Constructivism,علم النفس التربوي ونظريات التعلم: السلوكية إلى البنائية.,https://smarticle.tech/en/article/educational-psychology-and-learning-theories-behaviorism-to-constructivism-202605130210,https://smarticle.tech/ar/article/educational-psychology-and-learning-theories-behaviorism-to-constructivism-202605130210,Education,The world of psychology,https://archive.org/details/worldofpsycholog0000wood,"The world of psychology. by Samuel E. Wood, Ellen Green Wood, Denise Boyd. (1992). — Pearson/Allyn and Bacon. ISBN: 0205490166",The world of psychology. بقلم Samuel E. Wood، Ellen Green Wood، Denise Boyd. (1992). — Pearson/Allyn and Bacon. ردمك: 0205490166
Educational Psychology and Learning Theories: Behaviorism to Constructivism,علم النفس التربوي ونظريات التعلم: السلوكية إلى البنائية.,https://smarticle.tech/en/article/educational-psychology-and-learning-theories-behaviorism-to-constructivism-202605130210,https://smarticle.tech/ar/article/educational-psychology-and-learning-theories-behaviorism-to-constructivism-202605130210,Education,Educational psychology,https://archive.org/details/educationalpsych0000wool_q8m9,"Educational psychology. by Anita Woolfolk Hoy, Philip H. Winne, Nancy E. Perry. (1987). — Not Avail. ISBN: 0205155421",Educational psychology. بقلم Anita Woolfolk Hoy، Philip H. Winne، Nancy E. Perry. (1987). — Not Avail. ردمك: 0205155421
Educational Psychology and Learning Theories: Behaviorism to Constructivism,علم النفس التربوي ونظريات التعلم: السلوكية إلى البنائية.,https://smarticle.tech/en/article/educational-psychology-and-learning-theories-behaviorism-to-constructivism-202605130210,https://smarticle.tech/ar/article/educational-psychology-and-learning-theories-behaviorism-to-constructivism-202605130210,Education,"Behaviorism, Constructivism, and Communities of Practice: How Pedagogic Theories Help Us Understand Game-Based Language Learning",https://doi.org/10.1057/9781137005267_4,"Filsecker, Michael, and Judith Bündgens-Kosten. ""Behaviorism, Constructivism, and Communities of Practice: How Pedagogic Theories Help Us Understand Game-Based Language Learning"". *crossref*, 2012.","فيلسيكر، مايكل، وجوديث بوندجنز-كوستن. ""السلوكية والبنائية ومجتمعات الممارسة: كيف تساعدنا النظريات التربوية في فهم تعلم اللغة القائم على الألعاب"". *كروسريف*، 2012."
Educational Psychology and Learning Theories: Behaviorism to Constructivism,علم النفس التربوي ونظريات التعلم: السلوكية إلى البنائية.,https://smarticle.tech/en/article/educational-psychology-and-learning-theories-behaviorism-to-constructivism-202605130210,https://smarticle.tech/ar/article/educational-psychology-and-learning-theories-behaviorism-to-constructivism-202605130210,Education,From Behaviorism to Constructivism: A Philosophical Journey from Drill and Practice to Situated Learning,https://doi.org/10.4324/9780203878842-22,"Ertmer, P. A., & Newby, T. J. ""From Behaviorism to Constructivism: A Philosophical Journey from Drill and Practice to Situated Learning"". crossref, 1993.","إرتمر، ب. أ.، ونيوبي، ت. ج. ""من السلوكية إلى البنائية: رحلة فلسفية من التدريب والممارسة إلى التعلم الموضعي"". *كروسريف*، 1993."
"Curriculum Development: Theory, Design, and Reform",تطوير المناهج: النظرية، التصميم، والإصلاح,https://smarticle.tech/en/article/curriculum-development-theory-design-and-reform-202605130219,https://smarticle.tech/ar/article/curriculum-development-theory-design-and-reform-202605130219,Education,The school and society,https://archive.org/details/schoolsociety00dewerich,The school and society. by John Dewey. (1899). — University of Chicago Press. ISBN: 9781428615168,The school and society. بقلم John Dewey. (1899). — University of Chicago Press. ردمك: 9781428615168
"Curriculum Development: Theory, Design, and Reform",تطوير المناهج: النظرية، التصميم، والإصلاح,https://smarticle.tech/en/article/curriculum-development-theory-design-and-reform-202605130219,https://smarticle.tech/ar/article/curriculum-development-theory-design-and-reform-202605130219,Education,Curriculum development,https://archive.org/details/curriculumdevelo0000wile_z4k9,"Curriculum development. by Jon Wiles, Jon W. Wiles, Joseph C. Bondi. (1979). — Pearson. ISBN: 9780130983534",Curriculum development. بقلم Jon Wiles، Jon W. Wiles، Joseph C. Bondi. (1979). — Pearson. ردمك: 9780130983534
"Curriculum Development: Theory, Design, and Reform",تطوير المناهج: النظرية، التصميم، والإصلاح,https://smarticle.tech/en/article/curriculum-development-theory-design-and-reform-202605130219,https://smarticle.tech/ar/article/curriculum-development-theory-design-and-reform-202605130219,Education,Model programs--childhood education,https://openlibrary.org/works/OL6632202W,Model programs--childhood education. by American Institutes for Research.. (1970),Model programs--childhood education. بقلم American Institutes for Research.. (1970)
"Curriculum Development: Theory, Design, and Reform",تطوير المناهج: النظرية، التصميم، والإصلاح,https://smarticle.tech/en/article/curriculum-development-theory-design-and-reform-202605130219,https://smarticle.tech/ar/article/curriculum-development-theory-design-and-reform-202605130219,Education,Understanding curriculum,https://archive.org/details/understandingcur0000unse_c9h9,"Understanding curriculum. by William Pinar, William F. Pinar, William M. Reynolds. (1995). — Peter Lang Pub Inc. ISBN: 0820426016",Understanding curriculum. بقلم William Pinar، William F. Pinar، William M. Reynolds. (1995). — Peter Lang Pub Inc. ردمك: 0820426016
"Curriculum Development: Theory, Design, and Reform",تطوير المناهج: النظرية، التصميم، والإصلاح,https://smarticle.tech/en/article/curriculum-development-theory-design-and-reform-202605130219,https://smarticle.tech/ar/article/curriculum-development-theory-design-and-reform-202605130219,Education,Het Achterhuis,https://archive.org/details/lp_the-diary-of-a-young-girl_anne-frank-elinor-basescu,Het Achterhuis. by Anne Frank. (1944). — Fischer-Taschenbuch-Verlag. ISBN: 0385508476,Het Achterhuis. بقلم Anne Frank. (1944). — Fischer-Taschenbuch-Verlag. ردمك: 0385508476
"Curriculum Development: Theory, Design, and Reform",تطوير المناهج: النظرية، التصميم، والإصلاح,https://smarticle.tech/en/article/curriculum-development-theory-design-and-reform-202605130219,https://smarticle.tech/ar/article/curriculum-development-theory-design-and-reform-202605130219,Education,Achievement in primary schools,https://archive.org/details/achievementinpri0000grea,"Achievement in primary schools. by Great Britain. Parliament. House of Commons. Education, Science and Arts Committee.. (1984). — H.M.S.O.. ISBN: 9780100085541","Achievement in primary schools. بقلم Great Britain. Parliament. House of Commons. Education, Science and Arts Committee.. (1984). — H.M.S.O.. ردمك: 9780100085541"
"Curriculum Development: Theory, Design, and Reform",تطوير المناهج: النظرية، التصميم، والإصلاح,https://smarticle.tech/en/article/curriculum-development-theory-design-and-reform-202605130219,https://smarticle.tech/ar/article/curriculum-development-theory-design-and-reform-202605130219,Education,A Hand for Spelling,https://openlibrary.org/works/OL9185512W,A Hand for Spelling. by Charles C. Cripps. (1988). — LDA. ISBN: 1855032074,A Hand for Spelling. بقلم Charles C. Cripps. (1988). — LDA. ردمك: 1855032074
"Curriculum Development: Theory, Design, and Reform",تطوير المناهج: النظرية، التصميم، والإصلاح,https://smarticle.tech/en/article/curriculum-development-theory-design-and-reform-202605130219,https://smarticle.tech/ar/article/curriculum-development-theory-design-and-reform-202605130219,Education,Art & Indian children of the Dakotas,https://openlibrary.org/works/OL10385174W,"Art & Indian children of the Dakotas. by Arthur Amiotte. (1982). — U.S. Department of the Interior, Bureau of Indian Affairs, Aberdeen Area Office","Art & Indian children of the Dakotas. بقلم Arthur Amiotte. (1982). — U.S. Department of the Interior, Bureau of Indian Affairs, Aberdeen Area Office"
"Curriculum Development: Theory, Design, and Reform",تطوير المناهج: النظرية، التصميم، والإصلاح,https://smarticle.tech/en/article/curriculum-development-theory-design-and-reform-202605130219,https://smarticle.tech/ar/article/curriculum-development-theory-design-and-reform-202605130219,Education,The ID casebook,https://openlibrary.org/works/OL1915461W,"The ID casebook. by Peggy A. Ertmer, James Quinn. (1998). — Routledge. ISBN: 1138574449",The ID casebook. بقلم Peggy A. Ertmer، James Quinn. (1998). — Routledge. ردمك: 1138574449
"Curriculum Development: Theory, Design, and Reform",تطوير المناهج: النظرية، التصميم، والإصلاح,https://smarticle.tech/en/article/curriculum-development-theory-design-and-reform-202605130219,https://smarticle.tech/ar/article/curriculum-development-theory-design-and-reform-202605130219,Education,"[Papers presented at the 20th Annual Conference of the Ontario Educational Research Council, Toronto, Ontario, December 1-2, 1978]",https://openlibrary.org/works/OL12357435W,"[Papers presented at the 20th Annual Conference of the Ontario Educational Research Council, Toronto, Ontario, December 1-2, 1978]. by Ontario Educational Research Council. Conference. (1966). — Sine nomine","[Papers presented at the 20th Annual Conference of the Ontario Educational Research Council, Toronto, Ontario, December 1-2, 1978]. بقلم Ontario Educational Research Council. Conference. (1966). — Sine nomine"
"Literacy, Critical Pedagogy, and Access to Education",محو الأمية، البيداغوجيا النقدية، والوصول إلى التعليم.,https://smarticle.tech/en/article/literacy-critical-pedagogy-and-access-to-education-202605130228,https://smarticle.tech/ar/article/literacy-critical-pedagogy-and-access-to-education-202605130228,Education,Critical Literacy and Urban Youth,https://archive.org/details/criticalliteracy0000morr,Critical Literacy and Urban Youth. by Ernest Morrell. (2007). — Routledge. ISBN: 9781135599843,Critical Literacy and Urban Youth. بقلم Ernest Morrell. (2007). — Routledge. ردمك: 9781135599843
"Literacy, Critical Pedagogy, and Access to Education",محو الأمية، البيداغوجيا النقدية، والوصول إلى التعليم.,https://smarticle.tech/en/article/literacy-critical-pedagogy-and-access-to-education-202605130228,https://smarticle.tech/ar/article/literacy-critical-pedagogy-and-access-to-education-202605130228,Education,Developing Media Literacy in Cyberspace,https://archive.org/details/developingmedial0000frec,"Developing Media Literacy in Cyberspace. by Julie D. Frechette. (2002). — ABC-CLIO, LLC. ISBN: 9780275975784","Developing Media Literacy in Cyberspace. بقلم Julie D. Frechette. (2002). — ABC-CLIO, LLC. ردمك: 9780275975784"
"Literacy, Critical Pedagogy, and Access to Education",محو الأمية، البيداغوجيا النقدية، والوصول إلى التعليم.,https://smarticle.tech/en/article/literacy-critical-pedagogy-and-access-to-education-202605130228,https://smarticle.tech/ar/article/literacy-critical-pedagogy-and-access-to-education-202605130228,Education,Authority in language,https://openlibrary.org/works/OL1892734W,"Authority in language. by James Milroy, Lesley Milroy. (1927). — Routledge & K. Paul. ISBN: 9781136446184",Authority in language. بقلم James Milroy، Lesley Milroy. (1927). — Routledge & K. Paul. ردمك: 9781136446184
"Literacy, Critical Pedagogy, and Access to Education",محو الأمية، البيداغوجيا النقدية، والوصول إلى التعليم.,https://smarticle.tech/en/article/literacy-critical-pedagogy-and-access-to-education-202605130228,https://smarticle.tech/ar/article/literacy-critical-pedagogy-and-access-to-education-202605130228,Education,"[Papers presented at the 20th Annual Conference of the Ontario Educational Research Council, Toronto, Ontario, December 1-2, 1978]",https://openlibrary.org/works/OL12357435W,"[Papers presented at the 20th Annual Conference of the Ontario Educational Research Council, Toronto, Ontario, December 1-2, 1978]. by Ontario Educational Research Council. Conference. (1966). — Sine nomine","[Papers presented at the 20th Annual Conference of the Ontario Educational Research Council, Toronto, Ontario, December 1-2, 1978]. بقلم Ontario Educational Research Council. Conference. (1966). — Sine nomine"
"Literacy, Critical Pedagogy, and Access to Education",محو الأمية، البيداغوجيا النقدية، والوصول إلى التعليم.,https://smarticle.tech/en/article/literacy-critical-pedagogy-and-access-to-education-202605130228,https://smarticle.tech/ar/article/literacy-critical-pedagogy-and-access-to-education-202605130228,Education,The Pedagogy of Critical Enjoyment: Teaching and Reaching the Hearts and Minds of Adolescent Learners Through Media Literacy Education,https://doi.org/10.23860/jmle-4-2-2,"Redmond, Theresa. ""The Pedagogy of Critical Enjoyment: Teaching and Reaching the Hearts and Minds of Adolescent Learners Through Media Literacy Education"". *Journal of Media Literacy Education*, 2012.","ريدموند، تيريزا. ""تربوية المتعة النقدية: التعليم والتواصل مع قلوب وعقول المتعلمين المراهقين من خلال تعليم محو الأمية الإعلامية"". *مجلة تعليم محو الأمية الإعلامية*، 2012."
"Literacy, Critical Pedagogy, and Access to Education",محو الأمية، البيداغوجيا النقدية، والوصول إلى التعليم.,https://smarticle.tech/en/article/literacy-critical-pedagogy-and-access-to-education-202605130228,https://smarticle.tech/ar/article/literacy-critical-pedagogy-and-access-to-education-202605130228,Education,A Critical History of Art Education: Dangerous Memories and Critical Consciousness,https://doi.org/10.4324/9780203054192-4,"A Critical History of Art Education: Dangerous Memories and Critical Consciousness. crossref, 2012.",التاريخ النقدي لتعليم الفن: ذكريات خطيرة والوعي النقدي. كروسرف، 2012.
"Literacy, Critical Pedagogy, and Access to Education",محو الأمية، البيداغوجيا النقدية، والوصول إلى التعليم.,https://smarticle.tech/en/article/literacy-critical-pedagogy-and-access-to-education-202605130228,https://smarticle.tech/ar/article/literacy-critical-pedagogy-and-access-to-education-202605130228,Education,Critical Pedagogy and Postcolonial Education (Saudi Arabia),https://doi.org/10.4324/9781315092584-7,"Taylor, S. ""Critical Pedagogy and Postcolonial Education (Saudi Arabia)"". crossref, 2017.","تايلور، س. ""تربوية نقدية وتعليم ما بعد الاستعمار (السعودية)"". كروسرف، 2017."
"Literacy, Critical Pedagogy, and Access to Education",محو الأمية، البيداغوجيا النقدية، والوصول إلى التعليم.,https://smarticle.tech/en/article/literacy-critical-pedagogy-and-access-to-education-202605130228,https://smarticle.tech/ar/article/literacy-critical-pedagogy-and-access-to-education-202605130228,Education,Critical Education and Pedagogy,https://doi.org/10.4324/9781315633640-9,"Taylor & Francis. ""Critical Education and Pedagogy"". crossref, 2015.","تايلور وفرانسيس. ""التعليم النقدي والتربوية النقدية"". كروسرف، 2015."
"Literacy, Critical Pedagogy, and Access to Education",محو الأمية، البيداغوجيا النقدية، والوصول إلى التعليم.,https://smarticle.tech/en/article/literacy-critical-pedagogy-and-access-to-education-202605130228,https://smarticle.tech/ar/article/literacy-critical-pedagogy-and-access-to-education-202605130228,Education,"﻿Introduction: Critical Pedagogy, Social Justice, and Transformative Change﻿",https://doi.org/10.5771/9781666946352-1,"Introduction: Critical Pedagogy, Social Justice, and Transformative Change"". *crossref*, 2024.",المقدمة: التربية النقدية، العدالة الاجتماعية، والتغيير التحويلي. *كروسرف*، 2024.
"Literacy, Critical Pedagogy, and Access to Education",محو الأمية، البيداغوجيا النقدية، والوصول إلى التعليم.,https://smarticle.tech/en/article/literacy-critical-pedagogy-and-access-to-education-202605130228,https://smarticle.tech/ar/article/literacy-critical-pedagogy-and-access-to-education-202605130228,Education,Chapter Ninteen: A Critical Pedagogy of Care and Respect: What Queer Literacy Pedagogy Can Teach Us About Education for Freedom,https://doi.org/10.3726/978-1-4539-1564-6/32,"Miller, J. ""Chapter Nineteen: A Critical Pedagogy of Care and Respect: What Queer Literacy Pedagogy Can Teach Us About Education for Freedom"". crossref, 2015.","ميلر، ج. ""الفصل التاسع عشر: تربوية نقدية للرعاية والاحترام: ماذا يمكن أن تعلمنا تربوية محو الأمية الكويرية عن التعليم من أجل الحرية"". كروسرف، 2015."
"Macroeconomics: GDP, Fiscal Policy, and Business Cycles",الاقتصاد الكلي: الناتج المحلي الإجمالي، السياسة المالية، ودورات الأعمال.,https://smarticle.tech/en/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,https://smarticle.tech/ar/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,Economics,Principles of Macroeconomics,https://archive.org/details/isbn_9781337920674,"Principles of Macroeconomics. by N. Gregory Mankiw, Robin Stonecash, Joshua Gans. (1996). — Nelson, Thomson Learning. ISBN: 0030445981","Principles of Macroeconomics. بقلم N. Gregory Mankiw، Robin Stonecash، Joshua Gans. (1996). — Nelson, Thomson Learning. ردمك: 0030445981"
"Macroeconomics: GDP, Fiscal Policy, and Business Cycles",الاقتصاد الكلي: الناتج المحلي الإجمالي، السياسة المالية، ودورات الأعمال.,https://smarticle.tech/en/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,https://smarticle.tech/ar/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,Economics,Economics Today,https://archive.org/details/economicstoday100mill,Economics Today. by Roger LeRoy Miller. (1973). — Pearson/Addison-Wesley. ISBN: 9780060444877,Economics Today. بقلم Roger LeRoy Miller. (1973). — Pearson/Addison-Wesley. ردمك: 9780060444877
"Macroeconomics: GDP, Fiscal Policy, and Business Cycles",الاقتصاد الكلي: الناتج المحلي الإجمالي، السياسة المالية، ودورات الأعمال.,https://smarticle.tech/en/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,https://smarticle.tech/ar/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,Economics,Economics,https://archive.org/details/economics0000lips_e5d8,"Economics. by Richard G. Lipsey, Christopher Ragan, Paul Courant. (1966). — Longman. ISBN: 9780201360127",Economics. بقلم Richard G. Lipsey، Christopher Ragan، Paul Courant. (1966). — Longman. ردمك: 9780201360127
