Academic Concept,Concept URL,Subcategory,Reference Title,Reference URL,Citation
"Talmudic Studies: The Mishnah, Gemara, and the Development of Jewish Law",https://smarticle.tech/en/article/talmudic-studies-the-mishnah-gemara-and-the-development-of-jewish-law-202605160330,Judaism,The Mishnah,https://archive.org/details/mishnah_neus_1999_000_6772338,The Mishnah. by Jacob Neusner. (1988). — Jason Aronson. ISBN: 0391041592
"Talmudic Studies: The Mishnah, Gemara, and the Development of Jewish Law",https://smarticle.tech/en/article/talmudic-studies-the-mishnah-gemara-and-the-development-of-jewish-law-202605160330,Judaism,Sefer Otsar Ḥayim,https://openlibrary.org/works/OL22382859W,Sefer Otsar Ḥayim. by Ḥayim Tsevi Hirsh ben Y. Broda. (1899). — Bi-defus Y.L. ben E. Lipman
"Talmudic Studies: The Mishnah, Gemara, and the Development of Jewish Law",https://smarticle.tech/en/article/talmudic-studies-the-mishnah-gemara-and-the-development-of-jewish-law-202605160330,Judaism,The commentatorial tradition: Mishnah and Talmud,https://doi.org/10.4324/9780203088685-11,"Neusner, Jacob. ""The commentatorial tradition: Mishnah and Talmud"". *crossref*, 2006."
"Talmudic Studies: The Mishnah, Gemara, and the Development of Jewish Law",https://smarticle.tech/en/article/talmudic-studies-the-mishnah-gemara-and-the-development-of-jewish-law-202605160330,Judaism,Tradition in the Making—The Mishnah and the Talmuds,https://doi.org/10.2307/j.ctt22nm8fw.8,"Neusner, Jacob. ""Tradition in the Making—The Mishnah and the Talmuds"". *crossref*, 2012."
"Talmudic Studies: The Mishnah, Gemara, and the Development of Jewish Law",https://smarticle.tech/en/article/talmudic-studies-the-mishnah-gemara-and-the-development-of-jewish-law-202605160330,Judaism,Elizabeth Shanks Alexander. Transmitting Mishnah: The Shaping Influence of Oral Tradition,https://doi.org/10.6017/scjr.v3i1.1494,"Suomala, Karla. ""Elizabeth Shanks Alexander. Transmitting Mishnah: The Shaping Influence of Oral Tradition"". crossref, 2011."
"Talmudic Studies: The Mishnah, Gemara, and the Development of Jewish Law",https://smarticle.tech/en/article/talmudic-studies-the-mishnah-gemara-and-the-development-of-jewish-law-202605160330,Judaism,"Scripture and Mishnah: The Exegetical Origins of ""Maddaf""",https://doi.org/10.2307/3622366,"Jacob Neusner. ""Scripture and Mishnah: The Exegetical Origins of 'Maddaf'"". crossref, 1979."
"Talmudic Studies: The Mishnah, Gemara, and the Development of Jewish Law",https://smarticle.tech/en/article/talmudic-studies-the-mishnah-gemara-and-the-development-of-jewish-law-202605160330,Judaism,Modes of Legal Analysis in the Mishnah,https://doi.org/10.1017/cbo9780511584565.004,"Neusner, Jacob. ""Modes of Legal Analysis in the Mishnah"". *crossref*, 2006."
"Jewish Mysticism (Kabbalah): Zohar, Sefirot, and the Mystical Tradition",https://smarticle.tech/en/article/jewish-mysticism-kabbalah-zohar-sefirot-and-the-mystical-tradition-202605180139,Judaism,Ursprung und Anfänge der Kabbala,https://archive.org/details/urpsrungundanfae0000scho,"Ursprung und Anfänge der Kabbala. by Gershom Scholem. (1900). — de Gruyter GmbH, Walter. ISBN: 9783111792200"
"Jewish Mysticism (Kabbalah): Zohar, Sefirot, and the Mystical Tradition",https://smarticle.tech/en/article/jewish-mysticism-kabbalah-zohar-sefirot-and-the-mystical-tradition-202605180139,Judaism,Kabballah,https://archive.org/details/kabbalah00schorich,Kabballah. by Gershon Scholem. (1974). — Quadrangle/New York Times Book Co.. ISBN: 0706513584
"Jewish Mysticism (Kabbalah): Zohar, Sefirot, and the Mystical Tradition",https://smarticle.tech/en/article/jewish-mysticism-kabbalah-zohar-sefirot-and-the-mystical-tradition-202605180139,Judaism,The Bahir,https://archive.org/details/bahironeofo00nehu,The Bahir. by Aryeh Kaplan. (1977). — Red Wheel/Weiser. ISBN: 9781609254933
"Jewish Mysticism (Kabbalah): Zohar, Sefirot, and the Mystical Tradition",https://smarticle.tech/en/article/jewish-mysticism-kabbalah-zohar-sefirot-and-the-mystical-tradition-202605180139,Judaism,Tree of Life,https://archive.org/details/arboldelavidauna0000hale,Tree of Life. by Z'ev ben Shimon Halevi. (1972). — Rider. ISBN: 0091500117
"Jewish Mysticism (Kabbalah): Zohar, Sefirot, and the Mystical Tradition",https://smarticle.tech/en/article/jewish-mysticism-kabbalah-zohar-sefirot-and-the-mystical-tradition-202605180139,Judaism,Jewish Mysticism,https://archive.org/details/jewishmysticism00abel,Jewish Mysticism. by Joshua Abelson. (1913). — G. Bell. ISBN: 0872030962
"Jewish Mysticism (Kabbalah): Zohar, Sefirot, and the Mystical Tradition",https://smarticle.tech/en/article/jewish-mysticism-kabbalah-zohar-sefirot-and-the-mystical-tradition-202605180139,Judaism,De arte cabalistica,https://openlibrary.org/works/OL1513862W,De arte cabalistica. by Johann Reuchlin. (1973). — Abaris Books. ISBN: 31115420
"Jewish Mysticism (Kabbalah): Zohar, Sefirot, and the Mystical Tradition",https://smarticle.tech/en/article/jewish-mysticism-kabbalah-zohar-sefirot-and-the-mystical-tradition-202605180139,Judaism,Kabbalah and the Art of Being,https://archive.org/details/kabbalahartofbei0000shok,Kabbalah and the Art of Being. by Shimon Shokek. (2000). — Routledge. ISBN: 9781306142199
"Jewish Mysticism (Kabbalah): Zohar, Sefirot, and the Mystical Tradition",https://smarticle.tech/en/article/jewish-mysticism-kabbalah-zohar-sefirot-and-the-mystical-tradition-202605180139,Judaism,Hekhalot Literature and the Origins of Jewish Mysticism,https://doi.org/10.5871/bacad/9780197264744.003.0016,"PETER SCHÄFER. ""Hekhalot Literature and the Origins of Jewish Mysticism"". crossref, 2011."
"Jewish Mysticism (Kabbalah): Zohar, Sefirot, and the Mystical Tradition",https://smarticle.tech/en/article/jewish-mysticism-kabbalah-zohar-sefirot-and-the-mystical-tradition-202605180139,Judaism,Early Modern Criticism of the Zohar,https://doi.org/10.23943/princeton/9780691145082.003.0003,"Yaacob Dweck. ""Early Modern Criticism of the Zohar"". crossref, 2011."
"Jewish Mysticism (Kabbalah): Zohar, Sefirot, and the Mystical Tradition",https://smarticle.tech/en/article/jewish-mysticism-kabbalah-zohar-sefirot-and-the-mystical-tradition-202605180139,Judaism,"Spheres, <i>Sefirot</i>, and the Imaginal Astronomical Discourse of Classical Kabbalah",https://doi.org/10.1017/s0017816020000061,"Chajes, J. H. ""Spheres, *Sefirot*, and the Imaginal Astronomical Discourse of Classical Kabbalah"". *AJS Review*, 2020."
"Ancient Mythology and Polytheism: Greek, Roman, and Norse Pantheons",https://smarticle.tech/en/article/ancient-mythology-and-polytheism-greek-roman-and-norse-pantheons-202605180148,Ancient Religions,Tanglewood Tales,https://archive.org/details/bwb_KR-444-433,"Tanglewood Tales. by Nathaniel Hawthorne. (1853). — Houghton, Mifflin. ISBN: 1530826837"
"Ancient Mythology and Polytheism: Greek, Roman, and Norse Pantheons",https://smarticle.tech/en/article/ancient-mythology-and-polytheism-greek-roman-and-norse-pantheons-202605180148,Ancient Religions,The Age of Fable,https://archive.org/details/ageoffableorstor00bulf_0,The Age of Fable. by Thomas Bulfinch. (1800). — Henry Altemus. ISBN: 1097434508
"Ancient Mythology and Polytheism: Greek, Roman, and Norse Pantheons",https://smarticle.tech/en/article/ancient-mythology-and-polytheism-greek-roman-and-norse-pantheons-202605180148,Ancient Religions,Ἰλιάς,https://archive.org/details/iliadofhomerdone00home,Ἰλιάς. by Όμηρος. (1505). — Printed by Thomas Roycroft. ISBN: 8474140404
"Ancient Mythology and Polytheism: Greek, Roman, and Norse Pantheons",https://smarticle.tech/en/article/ancient-mythology-and-polytheism-greek-roman-and-norse-pantheons-202605180148,Ancient Religions,Ὀδύσσεια,https://archive.org/details/lodysse02hom,Ὀδύσσεια. by Όμηρος. (1488). — Newnes. ISBN: 9626340312
"Ancient Mythology and Polytheism: Greek, Roman, and Norse Pantheons",https://smarticle.tech/en/article/ancient-mythology-and-polytheism-greek-roman-and-norse-pantheons-202605180148,Ancient Religions,Metamorphoses,https://archive.org/details/mtamorphoses00ovid,Metamorphoses. by Ovid. (1479). — Appresso Camillo Franceschini. ISBN: 9789022108819
"Ancient Mythology and Polytheism: Greek, Roman, and Norse Pantheons",https://smarticle.tech/en/article/ancient-mythology-and-polytheism-greek-roman-and-norse-pantheons-202605180148,Ancient Religions,Aeneis,https://archive.org/details/enidelivresvii00virg,Aeneis. by Publius Vergilius Maro. (1592). — Nelson Thornes Ltd. ISBN: 9780872207318
"Ancient Mythology and Polytheism: Greek, Roman, and Norse Pantheons",https://smarticle.tech/en/article/ancient-mythology-and-polytheism-greek-roman-and-norse-pantheons-202605180148,Ancient Religions,Mythology,https://archive.org/details/lamythologiesesd0000hami,Mythology. by Edith Hamilton. (1940). — Warner Books. ISBN: 0451621891
"Ancient Mythology and Polytheism: Greek, Roman, and Norse Pantheons",https://smarticle.tech/en/article/ancient-mythology-and-polytheism-greek-roman-and-norse-pantheons-202605180148,Ancient Religions,Meditations,https://archive.org/details/marcusaureliusan00marcrich,"Meditations. by Marcus Aurelius. (1626). — Printed by R. Cruttwell, for G. G. J. and J. Robinson. ISBN: 9798673188460"
"Ancient Mythology and Polytheism: Greek, Roman, and Norse Pantheons",https://smarticle.tech/en/article/ancient-mythology-and-polytheism-greek-roman-and-norse-pantheons-202605180148,Ancient Religions,"The Student's Mythology: A Compendium of Greek, Roman, Egyptian, Assyrian, Persian, Hindoo, Chinese, Thibetian, Scandinavian, Celtic, Aztec, and Peruv",https://www.gutenberg.org/ebooks/37380,"The Student's Mythology: A Compendium of Greek, Roman, Egyptian, Assyrian, Persian, Hindoo, Chinese, Thibetian, Scandinavian, Celtic, Aztec, and Peruvian Mythologies. by White, Catherine Ann. — Project Gutenberg"
"Ancient Mythology and Polytheism: Greek, Roman, and Norse Pantheons",https://smarticle.tech/en/article/ancient-mythology-and-polytheism-greek-roman-and-norse-pantheons-202605180148,Ancient Religions,Συμπόσιον,https://archive.org/details/uvrescompltes42plat,Συμπόσιον. by Πλάτων. (1559). — E-Artnow. ISBN: 1776784316
"Ancient Egyptian Religion: Cosmology, Ritual, and the Afterlife",https://smarticle.tech/en/article/ancient-egyptian-religion-cosmology-ritual-and-the-afterlife-202605180156,Ancient Religions,The Book of the Dead,https://archive.org/details/bookofdeadenglis0001unse,"The Book of the Dead. by E. A. Wallis Budge, David Lorimer, Foy Scalf. (1894). — Book Tree. ISBN: 9351285154"
"Ancient Egyptian Religion: Cosmology, Ritual, and the Afterlife",https://smarticle.tech/en/article/ancient-egyptian-religion-cosmology-ritual-and-the-afterlife-202605180156,Ancient Religions,Egyptian ideas of the future life,https://archive.org/details/egyptianideasoff00budg_0,Egyptian ideas of the future life. by E. A. Wallis Budge. (1899). — Routledge & K.Paul. ISBN: 9781299993525
"Ancient Egyptian Religion: Cosmology, Ritual, and the Afterlife",https://smarticle.tech/en/article/ancient-egyptian-religion-cosmology-ritual-and-the-afterlife-202605180156,Ancient Religions,Development of religion and thought in ancient Egypt,https://archive.org/details/developmentofrel00breauoft,Development of religion and thought in ancient Egypt. by James Henry Breasted. (1912). — Kessinger Publishing. ISBN: 0790517442
"Ancient Egyptian Religion: Cosmology, Ritual, and the Afterlife",https://smarticle.tech/en/article/ancient-egyptian-religion-cosmology-ritual-and-the-afterlife-202605180156,Ancient Religions,Myths & Legends of Ancient Egypt,https://archive.org/details/mythslegendsanci00spen,Myths & Legends of Ancient Egypt. by Lewis Spence. (1900). — Frederick A. Stokes company. ISBN: 9798495778443
"Ancient Egyptian Religion: Cosmology, Ritual, and the Afterlife",https://smarticle.tech/en/article/ancient-egyptian-religion-cosmology-ritual-and-the-afterlife-202605180156,Ancient Religions,Egyptian magic,https://archive.org/details/egyptianmagic1899budg,Egyptian magic. by E. A. Wallis Budge. (1899). — Arkana. ISBN: 1850631069
"Ancient Egyptian Religion: Cosmology, Ritual, and the Afterlife",https://smarticle.tech/en/article/ancient-egyptian-religion-cosmology-ritual-and-the-afterlife-202605180156,Ancient Religions,Pantheism; its story and significance,https://archive.org/details/pantheismitsstor00pictrich,Pantheism; its story and significance. by J. Allanson Picton. (1905). — Hesperides Press. ISBN: 9798692486769
"Ancient Egyptian Religion: Cosmology, Ritual, and the Afterlife",https://smarticle.tech/en/article/ancient-egyptian-religion-cosmology-ritual-and-the-afterlife-202605180156,Ancient Religions,The Kabbala,https://archive.org/details/kabbalatruescien00panc,The Kabbala. by S. Pancoast. (1877). — J. M. Stoddart & Co.. ISBN: 1564591670
"Ancient Egyptian Religion: Cosmology, Ritual, and the Afterlife",https://smarticle.tech/en/article/ancient-egyptian-religion-cosmology-ritual-and-the-afterlife-202605180156,Ancient Religions,"Egyptian cosmology, ancient",https://doi.org/10.4324/9780415249126-n094-1,"John D. Ray. ""Egyptian cosmology, ancient"". crossref, 2004."
"Ancient Egyptian Religion: Cosmology, Ritual, and the Afterlife",https://smarticle.tech/en/article/ancient-egyptian-religion-cosmology-ritual-and-the-afterlife-202605180156,Ancient Religions,Ancient Egyptian Religion,https://doi.org/10.1093/acrefore/9780199340378.013.246,"Korshi Dosoo. ""Ancient Egyptian Religion"". Oxford Research Encyclopedia of Religion, 2018."
"Ancient Egyptian Religion: Cosmology, Ritual, and the Afterlife",https://smarticle.tech/en/article/ancient-egyptian-religion-cosmology-ritual-and-the-afterlife-202605180156,Ancient Religions,Hathor and Thoth: Two Key Figures of the Ancient Egyptian Religion,https://doi.org/10.1163/9789004378445_010,"Bleeker, C. J. ""Hathor and Thoth: Two Key Figures of the Ancient Egyptian Religion"". crossref, 1973."
"Mesoamerican Religions: Aztec and Maya Cosmology, Sacrifice, and Sacred Calendar",https://smarticle.tech/en/article/mesoamerican-religions-aztec-and-maya-cosmology-sacrifice-and-sacred-calend-202605180203,Ancient Religions,Quetzalcoatl and the irony of empire,https://archive.org/details/quetzalcoatliron0000carr,Quetzalcoatl and the irony of empire. by David Carrasco. (1982). — University of Chicago Press. ISBN: 0226094901
"Mesoamerican Religions: Aztec and Maya Cosmology, Sacrifice, and Sacred Calendar",https://smarticle.tech/en/article/mesoamerican-religions-aztec-and-maya-cosmology-sacrifice-and-sacred-calend-202605180203,Ancient Religions,Landscape and power in ancient Mesoamerica,https://openlibrary.org/works/OL16483175W,Landscape and power in ancient Mesoamerica. by Rex Koontz. (2001). — Avalon Publishing. ISBN: 9780429990120
"Mesoamerican Religions: Aztec and Maya Cosmology, Sacrifice, and Sacred Calendar",https://smarticle.tech/en/article/mesoamerican-religions-aztec-and-maya-cosmology-sacrifice-and-sacred-calend-202605180203,Ancient Religions,Native Mesoamerican spirituality,https://openlibrary.org/works/OL18432774W,Native Mesoamerican spirituality. by Miguel León Portilla. (1980). — Paulist Press
"Mesoamerican Religions: Aztec and Maya Cosmology, Sacrifice, and Sacred Calendar",https://smarticle.tech/en/article/mesoamerican-religions-aztec-and-maya-cosmology-sacrifice-and-sacred-calend-202605180203,Ancient Religions,The cost of courage in Aztec society,https://archive.org/details/costofcourageina0000clen,The cost of courage in Aztec society. by Inga Clendinnen. (2010). — Cambridge University Press. ISBN: 9781283715690
"Mesoamerican Religions: Aztec and Maya Cosmology, Sacrifice, and Sacred Calendar",https://smarticle.tech/en/article/mesoamerican-religions-aztec-and-maya-cosmology-sacrifice-and-sacred-calend-202605180203,Ancient Religions,Stone houses and earth lords,https://archive.org/details/stonehousesearth00keit,Stone houses and earth lords. by James E. Brady. (2005). — University Press of Colorado. ISBN: 9781646421855
"Mesoamerican Religions: Aztec and Maya Cosmology, Sacrifice, and Sacred Calendar",https://smarticle.tech/en/article/mesoamerican-religions-aztec-and-maya-cosmology-sacrifice-and-sacred-calend-202605180203,Ancient Religions,The flayed God,https://openlibrary.org/works/OL550932W,"The flayed God. by Roberta H. Markman, Peter T. Markman. (1992). — HarperSanFrancisco. ISBN: 0062507494"
"Mesoamerican Religions: Aztec and Maya Cosmology, Sacrifice, and Sacred Calendar",https://smarticle.tech/en/article/mesoamerican-religions-aztec-and-maya-cosmology-sacrifice-and-sacred-calend-202605180203,Ancient Religions,Mesoamerican ritual economy,https://archive.org/details/mesoamericanritu00echr,Mesoamerican ritual economy. by E. Christian Wells. (2006). — University Press of Colorado. ISBN: 9780870818714
"Mesoamerican Religions: Aztec and Maya Cosmology, Sacrifice, and Sacred Calendar",https://smarticle.tech/en/article/mesoamerican-religions-aztec-and-maya-cosmology-sacrifice-and-sacred-calend-202605180203,Ancient Religions,"Indigenous Bodies, Maya Minds",https://openlibrary.org/works/OL20231162W,"Indigenous Bodies, Maya Minds. by C. James MacKenzie. (2016). — Institute for Mesoamerican Studies. ISBN: 1607323931"
"Mesoamerican Religions: Aztec and Maya Cosmology, Sacrifice, and Sacred Calendar",https://smarticle.tech/en/article/mesoamerican-religions-aztec-and-maya-cosmology-sacrifice-and-sacred-calend-202605180203,Ancient Religions,Eating Landscapes: Human Sacrifice and Sustenance in Aztec Mexico,https://doi.org/10.5040/9781474220118.ch-010,"Arnold, Philip P. ""Eating Landscapes: Human Sacrifice and Sustenance in Aztec Mexico"". crossref, 2014."
"Mesoamerican Religions: Aztec and Maya Cosmology, Sacrifice, and Sacred Calendar",https://smarticle.tech/en/article/mesoamerican-religions-aztec-and-maya-cosmology-sacrifice-and-sacred-calend-202605180203,Ancient Religions,"Human Sacrifice and Two Imaginative Worlds, Aztec and Christian",https://doi.org/10.1093/acprof:oso/9780199659289.003.0012,"David Brown. ""Human Sacrifice and Two Imaginative Worlds, Aztec and Christian"". crossref, 2013."
"Phenomenology of Religion: Sacred and Profane, Ritual, and Religious Experience",https://smarticle.tech/en/article/phenomenology-of-religion-sacred-and-profane-ritual-and-religious-experienc-202605180212,Religious Studies,Phänomenologie des Geistes,https://archive.org/details/phanomenologiede00hege,Phänomenologie des Geistes. by Georg Wilhelm Friedrich Hegel. (1907). — P. Owen. ISBN: 0041930037
"Phenomenology of Religion: Sacred and Profane, Ritual, and Religious Experience",https://smarticle.tech/en/article/phenomenology-of-religion-sacred-and-profane-ritual-and-religious-experienc-202605180212,Religious Studies,The collected works of C.G. Jung,https://archive.org/details/collectedworksof00jung,The collected works of C.G. Jung. by Carl Gustav Jung. (1953). — Routledge & K. Paul. ISBN: 0710016441
"Phenomenology of Religion: Sacred and Profane, Ritual, and Religious Experience",https://smarticle.tech/en/article/phenomenology-of-religion-sacred-and-profane-ritual-and-religious-experienc-202605180212,Religious Studies,Scientific Reference,https://archive.org/details/aionresearchesin0009_part2,"Aion. by Carl Gustav Jung, Gerhard Adler, R. F.C. Hull. (1951). — Princeton University Press. ISBN: 071006294X"
"Phenomenology of Religion: Sacred and Profane, Ritual, and Religious Experience",https://smarticle.tech/en/article/phenomenology-of-religion-sacred-and-profane-ritual-and-religious-experienc-202605180212,Religious Studies,Beyond Personal Identity,https://archive.org/details/beyondpersonalid0000kopf,Beyond Personal Identity. by Gereon Kopf. (2001). — RoutledgeCurzon. ISBN: 9780203358405
"Phenomenology of Religion: Sacred and Profane, Ritual, and Religious Experience",https://smarticle.tech/en/article/phenomenology-of-religion-sacred-and-profane-ritual-and-religious-experienc-202605180212,Religious Studies,Religion,https://openlibrary.org/works/OL8477817W,Religion. by Steven J. Sutcliffe. (2004). — Taylor & Francis Group. ISBN: 1351904817
"Phenomenology of Religion: Sacred and Profane, Ritual, and Religious Experience",https://smarticle.tech/en/article/phenomenology-of-religion-sacred-and-profane-ritual-and-religious-experienc-202605180212,Religious Studies,Husserl and Spatiality,https://openlibrary.org/works/OL25327904W,Husserl and Spatiality. by Tao DuFour. (2021). — Routledge. ISBN: 9781351116121
"Phenomenology of Religion: Sacred and Profane, Ritual, and Religious Experience",https://smarticle.tech/en/article/phenomenology-of-religion-sacred-and-profane-ritual-and-religious-experienc-202605180212,Religious Studies,Performative Ground of Religion and Theatre,https://openlibrary.org/works/OL22147758W,Performative Ground of Religion and Theatre. by David V. Mason. (2018). — Taylor & Francis Group. ISBN: 9781351785839
"Phenomenology of Religion: Sacred and Profane, Ritual, and Religious Experience",https://smarticle.tech/en/article/phenomenology-of-religion-sacred-and-profane-ritual-and-religious-experienc-202605180212,Religious Studies,Phenomenology and the Post-Secular Turn,https://openlibrary.org/works/OL21352923W,"Phenomenology and the Post-Secular Turn. by Michael Staudigl, Jason W. Alvis. (2018). — Taylor & Francis Group. ISBN: 1138543160"
"Phenomenology of Religion: Sacred and Profane, Ritual, and Religious Experience",https://smarticle.tech/en/article/phenomenology-of-religion-sacred-and-profane-ritual-and-religious-experienc-202605180212,Religious Studies,An introduction to the phenomenology of religion,https://openlibrary.org/works/OL18595775W,"An introduction to the phenomenology of religion. by Cox, James L.. (2010). — Continuum. ISBN: 9781441171597"
"Phenomenology of Religion: Sacred and Profane, Ritual, and Religious Experience",https://smarticle.tech/en/article/phenomenology-of-religion-sacred-and-profane-ritual-and-religious-experienc-202605180212,Religious Studies,Experimental Introduction to Japanese Philosophy and Phenomenology,https://openlibrary.org/works/OL34054891W,"Experimental Introduction to Japanese Philosophy and Phenomenology. by Yuko Ishihara, Monika Kirloskar-Steinbach, Steven A. Tainer. (2023). — Bloomsbury Academic & Professional. ISBN: 135029828X"
"Sociology of Religion: Secularisation, Religious Revival, and Institutional Faith",https://smarticle.tech/en/article/sociology-of-religion-secularisation-religious-revival-and-institutional-fa-202605180221,Religious Studies,The Golden Bough,https://archive.org/details/goldenboughvolxi029849mbp,The Golden Bough. by James George Frazer. (1890). — MacMillan Publishing. ISBN: 9781442139428
"Sociology of Religion: Secularisation, Religious Revival, and Institutional Faith",https://smarticle.tech/en/article/sociology-of-religion-secularisation-religious-revival-and-institutional-fa-202605180221,Religious Studies,Religion and the Rise of Capitalism,https://archive.org/details/bwb_P9-EEA-864,Religion and the Rise of Capitalism. by Richard H. Tawney. (1926). — Editorial Revista de derecho privado. ISBN: 9780844614465
"Sociology of Religion: Secularisation, Religious Revival, and Institutional Faith",https://smarticle.tech/en/article/sociology-of-religion-secularisation-religious-revival-and-institutional-fa-202605180221,Religious Studies,Discours sur l'ensemble du positivisme,https://archive.org/details/cu31924031175080,Discours sur l'ensemble du positivisme. by Auguste Comte. (1848). — Academic Reprints. ISBN: 9780343454272
"Sociology of Religion: Secularisation, Religious Revival, and Institutional Faith",https://smarticle.tech/en/article/sociology-of-religion-secularisation-religious-revival-and-institutional-fa-202605180221,Religious Studies,Introduction to the Science of Sociology,https://www.gutenberg.org/ebooks/28496,"Introduction to the Science of Sociology. by Park, Robert Ezra, Burgess, E. W. (Ernest Watson). — Project Gutenberg"
"Sociology of Religion: Secularisation, Religious Revival, and Institutional Faith",https://smarticle.tech/en/article/sociology-of-religion-secularisation-religious-revival-and-institutional-fa-202605180221,Religious Studies,Escape from Freedom,https://archive.org/details/elmiedolaliberta0000from,Escape from Freedom. by Erich Fromm. (1941). — Steinberg. ISBN: 9781000384611
"Sociology of Religion: Secularisation, Religious Revival, and Institutional Faith",https://smarticle.tech/en/article/sociology-of-religion-secularisation-religious-revival-and-institutional-fa-202605180221,Religious Studies,One-Dimensional Man,https://archive.org/details/onedimensionalma00marc,One-Dimensional Man. by Herbert Marcuse. (1963). — Minuit French. ISBN: 0349122849
"Sociology of Religion: Secularisation, Religious Revival, and Institutional Faith",https://smarticle.tech/en/article/sociology-of-religion-secularisation-religious-revival-and-institutional-fa-202605180221,Religious Studies,The courage to be,https://archive.org/details/couragetobe100till,The courage to be. by Paul Tillich. (1952). — Yale. ISBN: 9780300084719
"Sociology of Religion: Secularisation, Religious Revival, and Institutional Faith",https://smarticle.tech/en/article/sociology-of-religion-secularisation-religious-revival-and-institutional-fa-202605180221,Religious Studies,Emile Durkheim and the Sociology of Religion,https://doi.org/10.1093/oxfordhb/9780190679354.013.18,"M. Koenig. ""Emile Durkheim and the Sociology of Religion"". semantic_scholar_foundational, 2020."
"Sociology of Religion: Secularisation, Religious Revival, and Institutional Faith",https://smarticle.tech/en/article/sociology-of-religion-secularisation-religious-revival-and-institutional-fa-202605180221,Religious Studies,Gendering Secularization Theory,https://doi.org/10.1177/0037768607089738,"Woodhead, L. ""Gendering Secularization Theory"". *semantic_scholar_foundational*, 2008."
"Sociology of Religion: Secularisation, Religious Revival, and Institutional Faith",https://smarticle.tech/en/article/sociology-of-religion-secularisation-religious-revival-and-institutional-fa-202605180221,Religious Studies,Critical Religion and the Sociology of Religion,https://doi.org/10.1163/15700682-bja10131,"Goldstein, Warren S. ""Critical Religion and the Sociology of Religion"". semantic_scholar_foundational, 2024."
"Anthropology of Religion: Myth, Symbol, and the Cultural Functions of Belief",https://smarticle.tech/en/article/anthropology-of-religion-myth-symbol-and-the-cultural-functions-of-belief-202605180228,Religious Studies,Philosophical essays concerning human understanding,https://archive.org/details/enquiryconcernin01hume,Philosophical essays concerning human understanding. by David Hume. (1900). — IndoEuropeanPublishing.com. ISBN: 9781551118024
"Anthropology of Religion: Myth, Symbol, and the Cultural Functions of Belief",https://smarticle.tech/en/article/anthropology-of-religion-myth-symbol-and-the-cultural-functions-of-belief-202605180228,Religious Studies,Del sentimiento trágico de la vida en los hombres y en los pueblos,https://archive.org/details/delsentimientotr00unam_0,Del sentimiento trágico de la vida en los hombres y en los pueblos. by Miguel de Unamuno. (1900). — Aguilar. ISBN: 9788420601687
"Anthropology of Religion: Myth, Symbol, and the Cultural Functions of Belief",https://smarticle.tech/en/article/anthropology-of-religion-myth-symbol-and-the-cultural-functions-of-belief-202605180228,Religious Studies,Tristes Tropiques,https://archive.org/details/tristestropiques000177mbp,"Tristes Tropiques. by Claude Lévi-Strauss, Wang zhi ming. (1955). — hutchinson of london. ISBN: 9780679602460"
"Anthropology of Religion: Myth, Symbol, and the Cultural Functions of Belief",https://smarticle.tech/en/article/anthropology-of-religion-myth-symbol-and-the-cultural-functions-of-belief-202605180228,Religious Studies,The golden bough,https://archive.org/details/goldenboughvolxi029849mbp,"The golden bough. by James George Frazer, Theodor Herzl Gaster, George W. Stocking. (1890). — Collier Books, Macmillan Publishing Company. ISBN: 0141194014"
"Anthropology of Religion: Myth, Symbol, and the Cultural Functions of Belief",https://smarticle.tech/en/article/anthropology-of-religion-myth-symbol-and-the-cultural-functions-of-belief-202605180228,Religious Studies,An essay on man,https://archive.org/details/essayonman00pope_1,"An essay on man. by Alexander Pope. (1733). — Printed and sold by J. Douglass M'Dougall, on the west side of the Great-Bridge. ISBN: 1385452897"
"Anthropology of Religion: Myth, Symbol, and the Cultural Functions of Belief",https://smarticle.tech/en/article/anthropology-of-religion-myth-symbol-and-the-cultural-functions-of-belief-202605180228,Religious Studies,Summa Theologica,https://archive.org/details/ITheSummaTheologicaOfStThomas,"Summa Theologica. by Thomas Aquinas, Kennedy, Daniel Joseph, 1862-1930. (1467). — Prentice Hall. ISBN: 9780521029445"
"Anthropology of Religion: Myth, Symbol, and the Cultural Functions of Belief",https://smarticle.tech/en/article/anthropology-of-religion-myth-symbol-and-the-cultural-functions-of-belief-202605180228,Religious Studies,Custom and myth,https://archive.org/details/custommyth0000andr,"Custom and myth. by Andrew Lang. (1884). — Kessinger Publishing, LLC. ISBN: 0344341097"
"Anthropology of Religion: Myth, Symbol, and the Cultural Functions of Belief",https://smarticle.tech/en/article/anthropology-of-religion-myth-symbol-and-the-cultural-functions-of-belief-202605180228,Religious Studies,Totem et Taboo,https://archive.org/details/bwb_T4-BBS-939,Totem et Taboo. by Sigmund Freud. (1919). — New Republic. ISBN: 0343270641
"Anthropology of Religion: Myth, Symbol, and the Cultural Functions of Belief",https://smarticle.tech/en/article/anthropology-of-religion-myth-symbol-and-the-cultural-functions-of-belief-202605180228,Religious Studies,From Ritual to Romance,https://archive.org/details/fromritualtoroma00robe,From Ritual to Romance. by Jessie L. Weston. (1920). — Chivers Press. ISBN: 9780385093347
