المفهوم الأكاديمي,رابط المفهوم على سمارتيكل,التخصص الفرعي,عنوان المرجع الأكاديمي,رابط المرجع المباشر,التوثيق المنسق
علم الأحياء التطوري والانتقاء الطبيعي,https://smarticle.tech/ar/article/evolutionary-biology-and-natural-selection-202605161529,Biology,The language of the genes,https://archive.org/details/languageofgenesb0000jone_n0m1,The language of the genes. بقلم Steve Jones. (1991). — Anchor. ردمك: 9780006552437
علم الأحياء التطوري والانتقاء الطبيعي,https://smarticle.tech/ar/article/evolutionary-biology-and-natural-selection-202605161529,Biology,Evolutionary analysis,https://archive.org/details/evolutionaryanal0000free,"Evolutionary analysis. بقلم Freeman, Scott، Scott Freeman، Jon Herron. (1920). — Benjamin-Cummings Publishing Company. ردمك: 9780321928160"
علم الأحياء التطوري والانتقاء الطبيعي,https://smarticle.tech/ar/article/evolutionary-biology-and-natural-selection-202605161529,Biology,Biogeography,https://archive.org/details/biogeographyecol0000coxc_v7i3_8edi,Biogeography. بقلم C. Barry Cox، Peter Dale Moore، Richard J. Ladle. (1973). — Blackwell Scientific Publications. ردمك: 9781405118989
علم الأحياء التطوري والانتقاء الطبيعي,https://smarticle.tech/ar/article/evolutionary-biology-and-natural-selection-202605161529,Biology,Animal behavior,https://archive.org/details/animalbehaviorev0000alco_f0u5,Animal behavior. بقلم John Alcock. (1975). — Spektrum Akademischer Verlag. ردمك: 9780878930098
علم الأحياء التطوري والانتقاء الطبيعي,https://smarticle.tech/ar/article/evolutionary-biology-and-natural-selection-202605161529,Biology,Introduction To Evolutionary Genomics,https://archive.org/details/introductiontoev0000sait_k7l0,Introduction To Evolutionary Genomics. بقلم Naruya Saitou. (2014). — Springer International Publishing AG. ردمك: 9783030064785
علم الأحياء التطوري والانتقاء الطبيعي,https://smarticle.tech/ar/article/evolutionary-biology-and-natural-selection-202605161529,Biology,From Eve to evolution,https://openlibrary.org/works/OL19983983W,From Eve to evolution. بقلم Kimberly A. Hamlin. (2014). — University of Chicago Press. ردمك: 9781306640008
علم الأحياء التطوري والانتقاء الطبيعي,https://smarticle.tech/ar/article/evolutionary-biology-and-natural-selection-202605161529,Biology,DARWINIAN AND NON-DARWINIAN EVOLUTION,https://doi.org/10.1525/9780520313897-001,"كراو، جيمس ف. ""التطور الدارويني وغير الدارويني"". كروسريف، 1972."
علم الأحياء الجزيئية: تكرار الحمض النووي وتعبير الجينات.,https://smarticle.tech/ar/article/molecular-biology-dna-replication-and-gene-expression-202605161543,Biology,International Review of Cell and Molecular Biology,https://archive.org/details/internationalrev0000unse_p2v0,International Review of Cell and Molecular Biology. بقلم Kwang W. Jeon. (2008). — Academic Press. ردمك: 0124076963
علم الأحياء الجزيئية: تكرار الحمض النووي وتعبير الجينات.,https://smarticle.tech/ar/article/molecular-biology-dna-replication-and-gene-expression-202605161543,Biology,Introduction to genetic analysis,https://archive.org/details/studentcompanion00lave,Introduction to genetic analysis. بقلم Anthony J. F. Griffiths، Susan R. Wessler، Richard C. Lewontin. (1993). — Palgrave Macmillan Limited. ردمك: 9780716731146
علم الأحياء الجزيئية: تكرار الحمض النووي وتعبير الجينات.,https://smarticle.tech/ar/article/molecular-biology-dna-replication-and-gene-expression-202605161543,Biology,The double helix,https://archive.org/details/diedoppelhelixei0000wats,The double helix. بقلم James D. Watson، Grover Gardner narrator، Alexander Gann. (1968). — Jin ri shi jie she. ردمك: 0451618238
علم الأحياء الجزيئية: تكرار الحمض النووي وتعبير الجينات.,https://smarticle.tech/ar/article/molecular-biology-dna-replication-and-gene-expression-202605161543,Biology,Introduction to experimental biophysics,https://openlibrary.org/works/OL16532827W,"Introduction to experimental biophysics. بقلم Jay L. Nadeau. (2012). — CRC, Taylor & Francis Group. ردمك: 1315156598"
علم الأحياء الجزيئية: تكرار الحمض النووي وتعبير الجينات.,https://smarticle.tech/ar/article/molecular-biology-dna-replication-and-gene-expression-202605161543,Biology,Essential Cell Biology,https://archive.org/details/essentialcellbio0000unse_i5j6,Essential Cell Biology. بقلم Bruce Alberts، Dennis Bray، Karen Hopkin. (1997). — Garland Pub.. ردمك: 9780815345251
علم الأحياء الجزيئية: تكرار الحمض النووي وتعبير الجينات.,https://smarticle.tech/ar/article/molecular-biology-dna-replication-and-gene-expression-202605161543,Biology,Progress in nucleic acid research and molecular biology,https://openlibrary.org/works/OL16974146W,Progress in nucleic acid research and molecular biology. بقلم Waldo E. Cohn، Kivie Moldave. (1974). — Elsevier Science & Technology Books. ردمك: 0080863329
علم الأحياء الجزيئية: تكرار الحمض النووي وتعبير الجينات.,https://smarticle.tech/ar/article/molecular-biology-dna-replication-and-gene-expression-202605161543,Biology,The Mechanisms of Epigenetic Modifications During DNA Replication,https://doi.org/10.5772/51592,"تاكيو كوبوتا، كونيو مياكي، تاكاي هيراساوا. ""آليات التعديلات فوق الجينية أثناء تكرار الدنا"". كروسريف، 2013."
علم الأحياء الجزيئية: تكرار الحمض النووي وتعبير الجينات.,https://smarticle.tech/ar/article/molecular-biology-dna-replication-and-gene-expression-202605161543,Biology,Chromatin and Regulation of Gene Expression,https://doi.org/10.1007/978-0-387-40049-5_5,"جوزيف إتش. تاوب، ميشيل كريغ بارتون. ""الكروماتين وتنظيم التعبير الجيني"". كروسريف، 2006."
علم الأحياء الجزيئية: تكرار الحمض النووي وتعبير الجينات.,https://smarticle.tech/ar/article/molecular-biology-dna-replication-and-gene-expression-202605161543,Biology,DNA Replication and Transcription,https://doi.org/10.1002/3527600906.mcb.200300160,"ناكابيپو، يوساكو؛ ماكي، هيساجي؛ سيكيگوتشي، موتسuo. ""تكرار الدنا ونقل المعلومات الجينية"". كروسريف، 2006."
علم الأحياء الجزيئية: تكرار الحمض النووي وتعبير الجينات.,https://smarticle.tech/ar/article/molecular-biology-dna-replication-and-gene-expression-202605161543,Biology,"Stable DNA replication: interplay between DNA replication, homologous recombination, and transcription.",https://doi.org/10.1128/.61.2.212-238.1997,"كوجوما، ت. ""التكرار المستقر للدنا: التفاعل المتبادل بين تكرار الدنا، إعادة التركيب المتماثل، ونقل المعلومات الجينية"". *مجلات الجمعية الأمريكية للأحياء الدقيقة*، 1997."
علم الوراثة، التسلسل الجينومي، والوراثة,https://smarticle.tech/ar/article/genetics-genomic-sequencing-and-heredity-202605161551,Biology,On the origin of species by means of natural selection,https://archive.org/details/originofspeciesb00darw_0,On the origin of species by means of natural selection. بقلم Charles Darwin. (1859). — Collier Books. ردمك: 9780460108119
علم الوراثة، التسلسل الجينومي، والوراثة,https://smarticle.tech/ar/article/genetics-genomic-sequencing-and-heredity-202605161551,Biology,Problems of Genetics,https://www.gutenberg.org/ebooks/44582,"Problems of Genetics. بقلم Bateson, William. — Project Gutenberg"
علم الوراثة، التسلسل الجينومي، والوراثة,https://smarticle.tech/ar/article/genetics-genomic-sequencing-and-heredity-202605161551,Biology,Essays Upon Heredity and Kindred Biological Problems: Authorised Translation,https://www.gutenberg.org/ebooks/48132,"Essays Upon Heredity and Kindred Biological Problems: Authorised Translation. بقلم Weismann, August. — Project Gutenberg"
علم الوراثة، التسلسل الجينومي، والوراثة,https://smarticle.tech/ar/article/genetics-genomic-sequencing-and-heredity-202605161551,Biology,The Genetic Effects of Radiation,https://www.gutenberg.org/ebooks/55738,"The Genetic Effects of Radiation. بقلم Asimov, Isaac، Dobzhansky, Theodosius. — Project Gutenberg"
علم الوراثة، التسلسل الجينومي، والوراثة,https://smarticle.tech/ar/article/genetics-genomic-sequencing-and-heredity-202605161551,Biology,The Autobiography of Benjamin Franklin,https://archive.org/details/autobiographyofb0000fran_s6g2,The Autobiography of Benjamin Franklin. بقلم Benjamin Franklin. (1791). — Collier Books. ردمك: 9781693203336
علم الوراثة، التسلسل الجينومي، والوراثة,https://smarticle.tech/ar/article/genetics-genomic-sequencing-and-heredity-202605161551,Biology,Being Well-Born: An Introduction to Eugenics,https://www.gutenberg.org/ebooks/39751,"Being Well-Born: An Introduction to Eugenics. بقلم Guyer, Michael F. (Michael Frederic). — Project Gutenberg"
الجيولوجيا وتكتونيات الصفائح,https://smarticle.tech/ar/article/geology-and-plate-tectonics-202605161559,Earth Sciences,Physical geology,https://archive.org/details/physicalgeology0000plum_w3h1,Physical geology. بقلم Charles C. Plummer. (1979). — WCB/McGraw-Hill. ردمك: 9780697138071
الجيولوجيا وتكتونيات الصفائح,https://smarticle.tech/ar/article/geology-and-plate-tectonics-202605161559,Earth Sciences,The Continental Drift Controversy,https://openlibrary.org/works/OL20594464W,The Continental Drift Controversy. بقلم Henry R. Frankel. (2012). — Cambridge University Press. ردمك: 9781316616512
الجيولوجيا وتكتونيات الصفائح,https://smarticle.tech/ar/article/geology-and-plate-tectonics-202605161559,Earth Sciences,Parks and Plates,https://archive.org/details/parksplatesgeolo0000lill,Parks and Plates. بقلم Robert J. Lillie. (2005). — W. W. Norton & Company. ردمك: 9780393924077
الجيولوجيا وتكتونيات الصفائح,https://smarticle.tech/ar/article/geology-and-plate-tectonics-202605161559,Earth Sciences,Plate tectonics & crustal evolution,https://archive.org/details/platetectonicscr0000cond_c5i0,Plate tectonics & crustal evolution. بقلم Kent C. Condie. (1976). — Butterworth Heinemann. ردمك: 9781322252179
الجيولوجيا وتكتونيات الصفائح,https://smarticle.tech/ar/article/geology-and-plate-tectonics-202605161559,Earth Sciences,Assembling California,https://archive.org/details/assemblingcalifo00mcph,"Assembling California. بقلم John McPhee. (1993). — Farrar, Straus and Giroux. ردمك: 9780374703691"
الجيولوجيا وتكتونيات الصفائح,https://smarticle.tech/ar/article/geology-and-plate-tectonics-202605161559,Earth Sciences,Tectonic processes,https://archive.org/details/tectonicprocesse0000weym,Tectonic processes. بقلم Darrell Weyman. (1981). — Allen & Unwin. ردمك: 9781003028703
الجيولوجيا وتكتونيات الصفائح,https://smarticle.tech/ar/article/geology-and-plate-tectonics-202605161559,Earth Sciences,Proceedings of the 30th International Geological Congress,https://openlibrary.org/works/OL942035W,"Proceedings of the 30th International Geological Congress. بقلم International Geological Congress (30th 1996 Beijing, China). (1997). — Di zhi chu ban she. ردمك: 9787116027084"
الجيولوجيا وتكتونيات الصفائح,https://smarticle.tech/ar/article/geology-and-plate-tectonics-202605161559,Earth Sciences,Global Tectonics with Rigid Plates: Foundations and Limitations,https://doi.org/10.1007/978-3-642-56396-6_2,"أنطونيو ريبيرو، أنطونيو ماتوس. ""التركيب التكتوني العالمي مع الصفائح الصلبة: الأسس والقيود"". كروسريف، 2002."
الجيولوجيا وتكتونيات الصفائح,https://smarticle.tech/ar/article/geology-and-plate-tectonics-202605161559,Earth Sciences,Geological structure and plate tectonics,https://doi.org/10.1007/978-94-011-6576-1_15,"آر. جي. بارك. ""البنية الجيولوجية وتكتونيات الصفائح"". كروسريف، 1989."
الجيولوجيا وتكتونيات الصفائح,https://smarticle.tech/ar/article/geology-and-plate-tectonics-202605161559,Earth Sciences,Earthquakes and plate tectonics,https://doi.org/10.1016/b978-0-12-815679-7.00010-0,"سي. جاي. أمون، إيه. إيه. فيلاسكو، تي. لي، تي. سي. والاس. ""الزلازل وتكتونيات الصفائح"". كروسريف، 2021."
علم الزلازل: آليات الزلازل وبنية داخلية للأرض,https://smarticle.tech/ar/article/seismology-earthquake-mechanisms-and-earth-s-interior-structure-202605190356,Earth Sciences,An introduction to the theory of seismology,https://archive.org/details/introductiontoth0000bull,An introduction to the theory of seismology. بقلم K. E. Bullen. (1947). — Cambridge University Press. ردمك: 0521283892
علم الزلازل: آليات الزلازل وبنية داخلية للأرض,https://smarticle.tech/ar/article/seismology-earthquake-mechanisms-and-earth-s-interior-structure-202605190356,Earth Sciences,Introduction to Seismology,https://openlibrary.org/works/OL19350256W,Introduction to Seismology. بقلم Peter M. Shearer. (2009). — University of Cambridge ESOL Examinations. ردمك: 0521708427
علم الزلازل: آليات الزلازل وبنية داخلية للأرض,https://smarticle.tech/ar/article/seismology-earthquake-mechanisms-and-earth-s-interior-structure-202605190356,Earth Sciences,Proceedings of the 30th International Geological Congress,https://openlibrary.org/works/OL942035W,"Proceedings of the 30th International Geological Congress. بقلم International Geological Congress (30th 1996 Beijing, China). (1997). — VSP. ردمك: 9787116027503"
علم الزلازل: آليات الزلازل وبنية داخلية للأرض,https://smarticle.tech/ar/article/seismology-earthquake-mechanisms-and-earth-s-interior-structure-202605190356,Earth Sciences,Advances in geophysics [51],https://openlibrary.org/works/OL19824447W,Advances in geophysics [51]. بقلم Haruo Sato، Renata Dmowska. (1991). — Elsevier Science & Technology Books. ردمك: 0080568637
علم الزلازل: آليات الزلازل وبنية داخلية للأرض,https://smarticle.tech/ar/article/seismology-earthquake-mechanisms-and-earth-s-interior-structure-202605190356,Earth Sciences,Terrestrial magnetism,https://archive.org/details/n20terrestrialma00uscouoft,Terrestrial magnetism. بقلم U.S. Coast and Geodetic Survey.. (1910). — Govt print. off.
علم الزلازل: آليات الزلازل وبنية داخلية للأرض,https://smarticle.tech/ar/article/seismology-earthquake-mechanisms-and-earth-s-interior-structure-202605190356,Earth Sciences,Canadian Earthquakes,https://openlibrary.org/works/OL13494475W,Canadian Earthquakes. بقلم Seismological Service of Canada.. (1961). — Sine nomine
علم الزلازل: آليات الزلازل وبنية داخلية للأرض,https://smarticle.tech/ar/article/seismology-earthquake-mechanisms-and-earth-s-interior-structure-202605190356,Earth Sciences,Canadian Seismograph Operations,https://openlibrary.org/works/OL13494474W,Canadian Seismograph Operations. بقلم Seismological Service of Canada.. (1975). — Sine nomine
علم الزلازل: آليات الزلازل وبنية داخلية للأرض,https://smarticle.tech/ar/article/seismology-earthquake-mechanisms-and-earth-s-interior-structure-202605190356,Earth Sciences,Bibliography of Seismology,https://openlibrary.org/works/OL13491332W,Bibliography of Seismology. بقلم Canada. Dept. of Mines and Resources. Surveys and Engineering Branch.
علم الزلازل: آليات الزلازل وبنية داخلية للأرض,https://smarticle.tech/ar/article/seismology-earthquake-mechanisms-and-earth-s-interior-structure-202605190356,Earth Sciences,The Structure of the Earth's Interior,https://doi.org/10.1016/b978-0-444-99646-6.50011-0,"أندرسون، د. إل. ""بنية باطن الأرض"". *كروسريف*، 1984."
علم الزلازل: آليات الزلازل وبنية داخلية للأرض,https://smarticle.tech/ar/article/seismology-earthquake-mechanisms-and-earth-s-interior-structure-202605190356,Earth Sciences,Structure and Dynamics of Earth's Deep Interior,https://doi.org/10.1029/gm046,"ه. كاناموري وآخرون. ""بنية وديناميكيات باطن الأرض العميق"". سلسلة المونوجرافфи الجغرافية، 1988."
علم المحيطات الكيميائي والأنظمة البيئية في أعماق البحر.,https://smarticle.tech/ar/article/chemical-oceanography-and-deep-sea-ecosystems-202605190404,Earth Sciences,Systematic inorganic chemistry from the standpoint of the periodic law,https://archive.org/details/systematicinorga0000rmca,Systematic inorganic chemistry from the standpoint of the periodic law. بقلم R. M. Caven. (1906). — Van Nostrand. ردمك: 9781021782267
علم المحيطات الكيميائي والأنظمة البيئية في أعماق البحر.,https://smarticle.tech/ar/article/chemical-oceanography-and-deep-sea-ecosystems-202605190404,Earth Sciences,Treatise on geochemistry,https://openlibrary.org/works/OL18418896W,Treatise on geochemistry. بقلم Heinrich D. Holland، Karl K. Turekian، J.I. Drever. (2003). — Elsevier. ردمك: 9780080443362
علم المحيطات الكيميائي والأنظمة البيئية في أعماق البحر.,https://smarticle.tech/ar/article/chemical-oceanography-and-deep-sea-ecosystems-202605190404,Earth Sciences,Introduction to Marine Biogeochemistry,https://openlibrary.org/works/OL21419358W,Introduction to Marine Biogeochemistry. بقلم Susan Libes. (2011). — Elsevier Science & Technology Books. ردمك: 9780080916644
علم المحيطات الكيميائي والأنظمة البيئية في أعماق البحر.,https://smarticle.tech/ar/article/chemical-oceanography-and-deep-sea-ecosystems-202605190404,Earth Sciences,An introduction to the chemistry of the sea,https://openlibrary.org/works/OL2714869W,An introduction to the chemistry of the sea. بقلم Michael E. Q. Pilson. (1998). — Prentice Hall. ردمك: 9780132589710
علم المحيطات الكيميائي والأنظمة البيئية في أعماق البحر.,https://smarticle.tech/ar/article/chemical-oceanography-and-deep-sea-ecosystems-202605190404,Earth Sciences,Comprehensive Natural Products Chemistry,https://archive.org/details/comprehensivenat0008unse,"Comprehensive Natural Products Chemistry. بقلم Susumu Nishimura، Barton, Derek Sir، Otto Meth-Cohn. (1999). — Pergamon. ردمك: 008042709X"
علم المحيطات الكيميائي والأنظمة البيئية في أعماق البحر.,https://smarticle.tech/ar/article/chemical-oceanography-and-deep-sea-ecosystems-202605190404,Earth Sciences,Phycotoxins,https://archive.org/details/phycotoxinschemi0000unse,"Phycotoxins. بقلم Luis M. Botana. (2007). — Wiley & Sons, Incorporated, John. ردمك: 9781118500330"
علم المحيطات الكيميائي والأنظمة البيئية في أعماق البحر.,https://smarticle.tech/ar/article/chemical-oceanography-and-deep-sea-ecosystems-202605190404,Earth Sciences,Glossary of Chemical Oceanography Terms,https://doi.org/10.1201/b14753-12,"معجم مصطلحات كيمياء المحيطات. ""معجم مصطلحات كيمياء المحيطات"". كروسريف، 2013."
علم الكون وأصل الكون,https://smarticle.tech/ar/article/cosmology-and-the-origin-of-the-universe-202605190412,Astronomy & Space,The secret doctrine,https://archive.org/details/indxsecretdoctri00blav,The secret doctrine. بقلم Елена Петровна Блаватская. (1888). — Theosophical Soc.. ردمك: 9780835675253
علم الكون وأصل الكون,https://smarticle.tech/ar/article/cosmology-and-the-origin-of-the-universe-202605190412,Astronomy & Space,De rerum natura,https://archive.org/details/delanatur00lucr,De rerum natura. بقلم Titus Lucretius Carus. (1486). — Franklin Classics. ردمك: 9780192817617
علم الكون وأصل الكون,https://smarticle.tech/ar/article/cosmology-and-the-origin-of-the-universe-202605190412,Astronomy & Space,Eureka,https://archive.org/details/eureka_ss_1807_librivox,Eureka. بقلم Edgar Allan Poe. (1848). — Sonzogno. ردمك: 1654972258
علم الكون وأصل الكون,https://smarticle.tech/ar/article/cosmology-and-the-origin-of-the-universe-202605190412,Astronomy & Space,The theory of everything,https://archive.org/details/teoriadeltodola0000hawk,The theory of everything. بقلم Stephen Hawking. (2002). — Phoenix Books. ردمك: 9789896162931
علم الكون وأصل الكون,https://smarticle.tech/ar/article/cosmology-and-the-origin-of-the-universe-202605190412,Astronomy & Space,Telluris theoria sacra,https://archive.org/details/sacredtheoryofea01burn,"Telluris theoria sacra. بقلم Thomas Burnet. (1673). — Printed by R.Norton, for Walter Kettilby"
علم الكون وأصل الكون,https://smarticle.tech/ar/article/cosmology-and-the-origin-of-the-universe-202605190412,Astronomy & Space,A Brief History of Time,https://archive.org/details/krotkahistoriacz0000hawk,A Brief History of Time. بقلم Stephen Hawking. (1988). — W H Freeman & Co (Sd). ردمك: 1558001131
علم الكون وأصل الكون,https://smarticle.tech/ar/article/cosmology-and-the-origin-of-the-universe-202605190412,Astronomy & Space,Star Maker,https://archive.org/details/starmaker00stap,Star Maker. بقلم Olaf Stapledon. (1937). — Wesleyan University Press. ردمك: 9780819566935
علم الكون وأصل الكون,https://smarticle.tech/ar/article/cosmology-and-the-origin-of-the-universe-202605190412,Astronomy & Space,Pitfall of Space Expansion-Comprehensive Study Of Mysteries In Science,https://openlibrary.org/works/OL17228159W,Pitfall of Space Expansion-Comprehensive Study Of Mysteries In Science. بقلم Cres Huang. (2014). — Cres Huang. ردمك: 9574320421
علم الكون وأصل الكون,https://smarticle.tech/ar/article/cosmology-and-the-origin-of-the-universe-202605190412,Astronomy & Space,From Redshift to Cosmic Background Radiation-Comprehensive Study Of Mysteries In Science,https://openlibrary.org/works/OL17228166W,From Redshift to Cosmic Background Radiation-Comprehensive Study Of Mysteries In Science. بقلم Cres Huang. (2014). — Cres Huang. ردمك: 9574320456
علم الكون وأصل الكون,https://smarticle.tech/ar/article/cosmology-and-the-origin-of-the-universe-202605190412,Astronomy & Space,The Quantum Origin of the Universe,https://doi.org/10.1007/978-94-009-4015-4_1,"إيان موس. ""الأصل الكمي للكون"". كروسريف، ١٩٨٨."
تطور النجوم: من السُحب إلى الثقوب السوداء,https://smarticle.tech/ar/article/stellar-evolution-from-nebulae-to-black-holes-202605190423,Astronomy & Space,Stellar Evolution Physics,https://openlibrary.org/works/OL25678398W,Stellar Evolution Physics. بقلم Icko Iben. (2012). — Cambridge University Press. ردمك: 1283812428
تطور النجوم: من السُحب إلى الثقوب السوداء,https://smarticle.tech/ar/article/stellar-evolution-from-nebulae-to-black-holes-202605190423,Astronomy & Space,Introduction to Stellar Astrophysics,https://openlibrary.org/works/OL8321349W,Introduction to Stellar Astrophysics. بقلم Erika Böhm-Vitense. (1990). — Cambridge University Press. ردمك: 9780511623028
تطور النجوم: من السُحب إلى الثقوب السوداء,https://smarticle.tech/ar/article/stellar-evolution-from-nebulae-to-black-holes-202605190423,Astronomy & Space,Stellar structure and evolution,https://openlibrary.org/works/OL11331885W,Stellar structure and evolution. بقلم Rudolf Kippenhahn. (1990). — Springer-Verlag. ردمك: 9783642445248
تطور النجوم: من السُحب إلى الثقوب السوداء,https://smarticle.tech/ar/article/stellar-evolution-from-nebulae-to-black-holes-202605190423,Astronomy & Space,"Astronomy, from the earth to the universe",https://archive.org/details/astronomyfromear0000pasa,"Astronomy, from the earth to the universe. بقلم Jay M. Pasachoff. (1979). — Brooks/Cole-Thomson Learning. ردمك: 0030081149"
تطور النجوم: من السُحب إلى الثقوب السوداء,https://smarticle.tech/ar/article/stellar-evolution-from-nebulae-to-black-holes-202605190423,Astronomy & Space,The birth and death of the sun,https://openlibrary.org/works/OL1136295W,The birth and death of the sun. بقلم George Gamow. (1940). — Viking. ردمك: 9780140120165
تطور النجوم: من السُحب إلى الثقوب السوداء,https://smarticle.tech/ar/article/stellar-evolution-from-nebulae-to-black-holes-202605190423,Astronomy & Space,Pulsar astronomy,https://archive.org/details/pulsarastronomy0000lyne,Pulsar astronomy. بقلم A. G. Lyne، Andrew G. Lyne، Francis Graham-Smith. (1989). — Cambridge University Press. ردمك: 0521326818
تطور النجوم: من السُحب إلى الثقوب السوداء,https://smarticle.tech/ar/article/stellar-evolution-from-nebulae-to-black-holes-202605190423,Astronomy & Space,Formation and evolution of black holes in the galaxy,https://archive.org/details/formationevoluti00beth,Formation and evolution of black holes in the galaxy. بقلم Hans Albrecht Bethe، G. E. Brown، Chang-Hwan Lee. (2003). — World Scientific Pub Co Inc. ردمك: 9789812382504
تطور النجوم: من السُحب إلى الثقوب السوداء,https://smarticle.tech/ar/article/stellar-evolution-from-nebulae-to-black-holes-202605190423,Astronomy & Space,Formation and Evolution of Neutron Stars and Black Holes in Binary Systems,https://doi.org/10.1007/978-94-010-0548-7_13,"هيوفل، إدوارد. ""تشكّل وتطوّر النجوم النيوترونية والثقوب السوداء في الأنظمة الثنائية"". كروسريف، 2001."
تطور النجوم: من السُحب إلى الثقوب السوداء,https://smarticle.tech/ar/article/stellar-evolution-from-nebulae-to-black-holes-202605190423,Astronomy & Space,The Ecology of Black Holes in Star Clusters,https://doi.org/10.1201/9781420012095-15,"""البيئة البيئية للثقوب السوداء في العناقيد النجمية"". ""البيئة البيئية للثقوب السوداء في العناقيد النجمية"". كروسريف، 2006."
تطور النجوم: من السُحب إلى الثقوب السوداء,https://smarticle.tech/ar/article/stellar-evolution-from-nebulae-to-black-holes-202605190423,Astronomy & Space,Stellar Evolution and Its Relations to Geological Time,https://www.gutenberg.org/ebooks/49200,"Stellar Evolution and Its Relations to Geological Time. بقلم Croll, James. — Project Gutenberg"
علم الكواكب الخارجية والبحث عن عوالم صالحة للسكن.,https://smarticle.tech/ar/article/exoplanetary-science-and-the-search-for-habitable-worlds-202605190435,Astronomy & Space,Worlds Without End,https://openlibrary.org/works/OL28719364W,Worlds Without End. بقلم Chris Impey. (2023). — MIT Press. ردمك: 0262373084
علم الكواكب الخارجية والبحث عن عوالم صالحة للسكن.,https://smarticle.tech/ar/article/exoplanetary-science-and-the-search-for-habitable-worlds-202605190435,Astronomy & Space,Planets,https://archive.org/details/planetsoursother0000encr,Planets. بقلم Thérèse Encrenaz. (2014). — World Scientific. ردمك: 9789814525152
علم الكواكب الخارجية والبحث عن عوالم صالحة للسكن.,https://smarticle.tech/ar/article/exoplanetary-science-and-the-search-for-habitable-worlds-202605190435,Astronomy & Space,The Goldilocks zone,https://archive.org/details/goldilockszoneco0000labe,The Goldilocks zone. بقلم Laura La Bella. (2016). — Rosen Publishing. ردمك: 9781499462982
علم الكواكب الخارجية والبحث عن عوالم صالحة للسكن.,https://smarticle.tech/ar/article/exoplanetary-science-and-the-search-for-habitable-worlds-202605190435,Astronomy & Space,Looking for Earths,https://archive.org/details/lookingforearths00boss,Looking for Earths. بقلم Alan Boss. (1998). — Wiley. ردمك: 9780471184218
علم الكواكب الخارجية والبحث عن عوالم صالحة للسكن.,https://smarticle.tech/ar/article/exoplanetary-science-and-the-search-for-habitable-worlds-202605190435,Astronomy & Space,Exoplanets,https://openlibrary.org/works/OL25615595W,Exoplanets. بقلم John W. Mason. (2010). — Springer. ردمك: 3642093280
علم الكواكب الخارجية والبحث عن عوالم صالحة للسكن.,https://smarticle.tech/ar/article/exoplanetary-science-and-the-search-for-habitable-worlds-202605190435,Astronomy & Space,Extra Solar Planets The Detection Formation Evolution And Dynamics Of Planetary Systems,https://openlibrary.org/works/OL17439410W,Extra Solar Planets The Detection Formation Evolution And Dynamics Of Planetary Systems. بقلم Bonnie Steves. (2010). — Taylor & Francis Group. ردمك: 9781420083446
علم الكواكب الخارجية والبحث عن عوالم صالحة للسكن.,https://smarticle.tech/ar/article/exoplanetary-science-and-the-search-for-habitable-worlds-202605190435,Astronomy & Space,Habitability and Atmospheric Biosignatures in an Exoplanetary Context,https://doi.org/10.1142/9781800613140_0006,"غرينفيل، جون لي. ""قابلية السكن والبصمات الحيوية الجوية في السياق الكوكبي الخارجي"". *كروسريف*، 2023."
علم الكواكب الخارجية والبحث عن عوالم صالحة للسكن.,https://smarticle.tech/ar/article/exoplanetary-science-and-the-search-for-habitable-worlds-202605190435,Astronomy & Space,Exoplanetary Biosignatures for Astrobiology,https://doi.org/10.1007/978-3-319-96175-0_11,"غرينفيل، جون لي. ""البصمات الحيوية الكوكبية لعلم الأحياء الفلكي"". *كروسريف*، 2018."
امتصاص ثاني أكسيد الكربون في خزان ملوث طبقي: إمكانات احتجاز الكربون في المياه العذبة.,https://smarticle.tech/ar/article/carbon-dioxide-uptake-in-a-eutrophic-stratified-reservoir-freshwater-carbon-202605251640,Environmental Sciences,Carbon dioxide uptake in a eutrophic stratified reservoir: Freshwater carbon sequestration potential,https://doi.org/10.1016/j.heliyon.2023.e20322,امتصاص ثاني أكسيد الكربون في خزان طبقي غني بالمغذيات: الإمكانات الكامنة لعزل الكربون في المياه العذبة. هيليون، 2023.
امتصاص ثاني أكسيد الكربون في خزان ملوث طبقي: إمكانات احتجاز الكربون في المياه العذبة.,https://smarticle.tech/ar/article/carbon-dioxide-uptake-in-a-eutrophic-stratified-reservoir-freshwater-carbon-202605251640,Environmental Sciences,Carbon dioxide concentrations in eutrophic lakes: undersaturation implies atmospheric uptake,https://doi.org/10.5268/iw-1.2.366,تركيزات ثاني أكسيد الكربون في البحيرات الغنية بالمغذيات: عدم التشبع يشير إلى الامتصاص الجوي.
امتصاص ثاني أكسيد الكربون في خزان ملوث طبقي: إمكانات احتجاز الكربون في المياه العذبة.,https://smarticle.tech/ar/article/carbon-dioxide-uptake-in-a-eutrophic-stratified-reservoir-freshwater-carbon-202605251640,Environmental Sciences,Carbon sink and source dynamics of a eutrophic deep lake using multiple flux observations over multiple years,https://doi.org/10.1002/lol2.10075,ديناميكيات خزان الكربون كمصادر ومصارف لبحيرة عميقة غنية بالمغذيات باستخدام ملاحظات متعددة للتدفقات على مدى عدة سنوات.
