المفهوم الأكاديمي,رابط المفهوم على سمارتيكل,التخصص الفرعي,عنوان المرجع الأكاديمي,رابط المرجع المباشر,التوثيق المنسق
الاستعمار الأوروبي: الآليات، المبررات، والآثار طويلة الأمد.,https://smarticle.tech/ar/article/european-colonialism-mechanisms-justifications-and-long-term-effects-202605150632,World History,Legacy effects of European colonialism on hotspots of biocultural diversity threat,https://doi.org/10.1101/2025.01.27.635019,"B. Lenzner, Andreas Baumann, S. Norder, Franz Essl, Hannes A. Fellner. ""Legacy effects of European colonialism on hotspots of biocultural diversity threat"". semantic_scholar_foundational, 2025."
الاستعمار الأوروبي: الآليات، المبررات، والآثار طويلة الأمد.,https://smarticle.tech/ar/article/european-colonialism-mechanisms-justifications-and-long-term-effects-202605150632,World History,Placing diverse knowledge systems at the core of transformative climate research,https://doi.org/10.1007/s13280-023-01857-w,"Orlove B., Sherpa P., Dawson N., et al. ""Placing diverse knowledge systems at the core of transformative climate research"". Ambio, 2023."
الاستعمار الأوروبي: الآليات، المبررات، والآثار طويلة الأمد.,https://smarticle.tech/ar/article/european-colonialism-mechanisms-justifications-and-long-term-effects-202605150632,World History,The Making of Imperial Public Sphere on Portuguese Colonialism,https://doi.org/10.1080/13688804.2023.2299783,"Isadora de Ataíde Fonseca. ""The Making of Imperial Public Sphere on Portuguese Colonialism"". semantic_scholar_foundational, 2023."
الاستعمار الأوروبي: الآليات، المبررات، والآثار طويلة الأمد.,https://smarticle.tech/ar/article/european-colonialism-mechanisms-justifications-and-long-term-effects-202605150632,World History,Colonialism and Institutional Persistence: Mixed Legislative Legacies in Ghana and Kenya,https://doi.org/10.31219/osf.io/hkbn7,"Opalo, K. ""Colonialism and Institutional Persistence: Mixed Legislative Legacies in Ghana and Kenya"". semantic_scholar_foundational, 2021."
حركة الاستقلال الأمريكية وولادة الديمقراطية الدستورية.,https://smarticle.tech/ar/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,The Autobiography of Benjamin Franklin,https://archive.org/details/autobiographyofb0000fran_s6g2,The Autobiography of Benjamin Franklin. بقلم Benjamin Franklin. (1791). — Printed for Cushing and Carlton. ردمك: 1534829741
حركة الاستقلال الأمريكية وولادة الديمقراطية الدستورية.,https://smarticle.tech/ar/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,Common Sense,https://archive.org/details/commonsense50pain,Common Sense. بقلم Thomas Paine، Thomas Paine. (1776). — Printed by W. T. Sherwin. ردمك: 9781703601732
حركة الاستقلال الأمريكية وولادة الديمقراطية الدستورية.,https://smarticle.tech/ar/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,The Constitution of the United States and related documents,https://archive.org/details/constitutionofun00unitrich,The Constitution of the United States and related documents. بقلم United States. (1787). — (Printed by Dunlap & Claypoole.). ردمك: 0760700761
حركة الاستقلال الأمريكية وولادة الديمقراطية الدستورية.,https://smarticle.tech/ar/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,The American Revolution,https://archive.org/details/americanrevoluti1908trev,"The American Revolution. بقلم George Otto Trevelyan. (1899). — Longmans, Green, and Co.. ردمك: 0548765731"
حركة الاستقلال الأمريكية وولادة الديمقراطية الدستورية.,https://smarticle.tech/ar/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,Third Congress of the United States,https://openlibrary.org/works/OL76219W,Third Congress of the United States. بقلم United States. (1793). — Printed by Francis Childs
حركة الاستقلال الأمريكية وولادة الديمقراطية الدستورية.,https://smarticle.tech/ar/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,"Oration on the absolute necessity of union, and the folly and madness of disunion, delivered fourth of July, 1809",https://openlibrary.org/works/OL32858020W,"Oration on the absolute necessity of union, and the folly and madness of disunion, delivered fourth of July, 1809. بقلم Thomas Smith Grimké. (1829). — [publisher not identified]"
حركة الاستقلال الأمريكية وولادة الديمقراطية الدستورية.,https://smarticle.tech/ar/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,Constitutionalism and antiquity transformation,https://doi.org/10.1080/23801883.2018.1527516,"ب. سبرينغبورغ. ""القانونية والتحول القديم"". *المعجم العلمي لمؤسسة سيمانتيك*، 2018."
حركة الاستقلال الأمريكية وولادة الديمقراطية الدستورية.,https://smarticle.tech/ar/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,Sieyès versus Bicameralism,https://doi.org/10.1017/S0034670518001201,"لوتشيا روبينيللي. ""سييس مقابل النظام الثنائي"". *النظرية التمثيلية*، 2018."
تكوين الدول القومية الأوروبية الحديثة,https://smarticle.tech/ar/article/the-formation-of-modern-european-nation-states-202605181027,History of Nations,The Prince,https://archive.org/details/machiavelli00machuoft,The Prince. بقلم Niccolò Machiavelli. (1515). — 1st World Library - Literary Society. ردمك: 9781582873268
تكوين الدول القومية الأوروبية الحديثة,https://smarticle.tech/ar/article/the-formation-of-modern-european-nation-states-202605181027,History of Nations,Implementation of the Helsinki accords,https://archive.org/details/implementationof1103unit,Implementation of the Helsinki accords. بقلم United States. Congress. Commission on Security and Cooperation in Europe. (1982). — U.S. G.P.O. ردمك: 0160355605
تكوين الدول القومية الأوروبية الحديثة,https://smarticle.tech/ar/article/the-formation-of-modern-european-nation-states-202605181027,History of Nations,The Ottoman Origins of Kemalist Nationalism: Namik Kemal to Mustafa Kemal,https://doi.org/10.1177/026569149302300201,"سليم دَرِنْغِيل. ""الأصول العثمانية للقومية الكمالية: من نامق كمال إلى مصطفى كمال"". كروسريف، ١٩٩٣."
دول أفريقيا ما بعد الاستعمار: بناء الدولة والتحديات السياسية.,https://smarticle.tech/ar/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,African Frontiers,https://openlibrary.org/works/OL21277014W,"African Frontiers. بقلم Tanya Lyons، John Lahai. (2016). — Routledge, Chapman & Hall, Incorporated. ردمك: 9781317184300"
دول أفريقيا ما بعد الاستعمار: بناء الدولة والتحديات السياسية.,https://smarticle.tech/ar/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,The military and politics in Africa,https://openlibrary.org/works/OL18857703W,The military and politics in Africa. بقلم George Klay Kieh، Pita Ogaba Agbese. (2004). — Ashgate Publishing. ردمك: 9780754618768
دول أفريقيا ما بعد الاستعمار: بناء الدولة والتحديات السياسية.,https://smarticle.tech/ar/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,U.S. policy in postcolonial Africa,https://openlibrary.org/works/OL1915800W,U.S. policy in postcolonial Africa. بقلم Festus Ugboaja Ohaegbulam. (2004). — Peter Lang Publishing. ردمك: 9780820470917
دول أفريقيا ما بعد الاستعمار: بناء الدولة والتحديات السياسية.,https://smarticle.tech/ar/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,Mozambique and the construction of the new African state,https://archive.org/details/mozambiqueconstr0000alde,Mozambique and the construction of the new African state. بقلم Chris Alden. (2001). — Palgrave Macmillan. ردمك: 9780333732304
دول أفريقيا ما بعد الاستعمار: بناء الدولة والتحديات السياسية.,https://smarticle.tech/ar/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,Sources of Conflict in the Post Colonial African State,https://openlibrary.org/works/OL21543548W,Sources of Conflict in the Post Colonial African State. بقلم Ademola Araoye. (2014). — Africa World Press. ردمك: 1592219756
دول أفريقيا ما بعد الاستعمار: بناء الدولة والتحديات السياسية.,https://smarticle.tech/ar/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,Empire state-building,https://archive.org/details/empirestatebuild0000lewi,Empire state-building. بقلم Joanna Lewis. (2000). — Ohio University Press. ردمك: 9780821413982
دول أفريقيا ما بعد الاستعمار: بناء الدولة والتحديات السياسية.,https://smarticle.tech/ar/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,From intra-state war to durable peace,https://openlibrary.org/works/OL40362432W,From intra-state war to durable peace. بقلم Thomas Ohlson. (2012). — Republic of Letters. ردمك: 9089790462
دول أفريقيا ما بعد الاستعمار: بناء الدولة والتحديات السياسية.,https://smarticle.tech/ar/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,"Douglas A. Yates, The Rentier State in Africa: oil rent dependency and neocolonialism in the Republic of Gabon. Trenton NJ: Africa World Press, 1996,",https://doi.org/10.2307/1161572,"فلورنس برنولت. ""دوغلاس إيه. ياتس، الدولة المقطوعة في أفريقيا: تبعية إيرادات النفط والاستعمار الجديد في جمهورية الغابون. ترينتون، نيوجيرسي: أفريقيا وورلد برس، 1996، 249 صفحة، 12.99 جنيه إسترليني، ISBN 0 86543 521 9 (غلاف ورقي)."" كروسريف، 2001."
الإسكندر الأكبر: عبقرية عسكرية وإرث هلنستي,https://smarticle.tech/ar/article/alexander-the-great-military-genius-and-hellenistic-legacy-202605181046,Historical Figures,Pride and Prejudice,https://archive.org/details/bwb_KS-179-237,"Pride and Prejudice. بقلم Jane Austen. (1813). — THOMAS NELSON & SONS, LTD. ردمك: 802680676X"
الإسكندر الأكبر: عبقرية عسكرية وإرث هلنستي,https://smarticle.tech/ar/article/alexander-the-great-military-genius-and-hellenistic-legacy-202605181046,Historical Figures,The Art of War,https://archive.org/details/artofwaroldestmi00suntuoft,The Art of War. بقلم 孙武 (Sun Tzu)، Stephen F. Kaufman، Lionel Giles. (1900). — Karbon Kitaplar. ردمك: 9781648210136
الإسكندر الأكبر: عبقرية عسكرية وإرث هلنستي,https://smarticle.tech/ar/article/alexander-the-great-military-genius-and-hellenistic-legacy-202605181046,Historical Figures,Tao te Ching,https://archive.org/details/sayingsoflaotzu00laoz,Tao te Ching. بقلم 老子. (1842). — David McKay. ردمك: 9781477611067
الإسكندر الأكبر: عبقرية عسكرية وإرث هلنستي,https://smarticle.tech/ar/article/alexander-the-great-military-genius-and-hellenistic-legacy-202605181046,Historical Figures,Bible,https://archive.org/details/holybiblesoarran01unse,Bible. بقلم Bible. (1200). — COLLINS. ردمك: 9780340863664
الإسكندر الأكبر: عبقرية عسكرية وإرث هلنستي,https://smarticle.tech/ar/article/alexander-the-great-military-genius-and-hellenistic-legacy-202605181046,Historical Figures,Ἰλιάς,https://archive.org/details/iliadofhomerdone00home,Ἰλιάς. بقلم Όμηρος. (1505). — e typographeo Clarendoniano. ردمك: 9780856686283
يوليوس قيصر: السلطة السياسية ونهاية الجمهورية الرومانية.,https://smarticle.tech/ar/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,De bello Gallico,https://archive.org/details/MemoiresVanDeGallischeOorlog,De bello Gallico. بقلم Gaius Julius Caesar. (1802). — Eldredge & Borther. ردمك: 9780736604666
يوليوس قيصر: السلطة السياسية ونهاية الجمهورية الرومانية.,https://smarticle.tech/ar/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,Ab urbe condita,https://archive.org/details/romanehistorie00livy,Ab urbe condita. بقلم Titus Livius. (1481). — Bangs Brothers. ردمك: 0865164509
يوليوس قيصر: السلطة السياسية ونهاية الجمهورية الرومانية.,https://smarticle.tech/ar/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,De vita Caesarum,https://archive.org/details/historyoftwelvec01suetuoft,De vita Caesarum. بقلم Suetonius. (1470). — Modern Library. ردمك: 9781414284057
يوليوس قيصر: السلطة السياسية ونهاية الجمهورية الرومانية.,https://smarticle.tech/ar/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,Roman history,https://archive.org/details/commentaryonfift00cassuoft,Roman history. بقلم Cassius Dio Cocceianus. (1519). — W. Heinemann. ردمك: 0665728557
يوليوس قيصر: السلطة السياسية ونهاية الجمهورية الرومانية.,https://smarticle.tech/ar/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,Lives,https://archive.org/details/plutarchslivestr02plut2,Lives. بقلم Plutarch. (1564). — Sterling Publishing. ردمك: 0674994728
يوليوس قيصر: السلطة السياسية ونهاية الجمهورية الرومانية.,https://smarticle.tech/ar/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,C. Iulii Caesaris Commentarii de bello gallico,https://archive.org/details/firstsixbooksofc00caesuoft,C. Iulii Caesaris Commentarii de bello gallico. بقلم Gaius Julius Caesar، Marieluise Deißmann. (1570). — Universiteit van Suid-Afrika. ردمك: 9780665547485
يوليوس قيصر: السلطة السياسية ونهاية الجمهورية الرومانية.,https://smarticle.tech/ar/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,Römische Geschichte,https://archive.org/details/romischegeschich03momm,Römische Geschichte. بقلم Theodor Mommsen، Heinrich Kiepert. (1854). — E.P. Dutton. ردمك: 9781414273167
يوليوس قيصر: السلطة السياسية ونهاية الجمهورية الرومانية.,https://smarticle.tech/ar/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,Julius Caesar and the Transformation of the Roman Republic,https://doi.org/10.4324/9781315746173,"ستيفنسون، توم. ""يوليوس قيصر وتحول الجمهورية الرومانية"". كروسريف، 2014."
يوليوس قيصر: السلطة السياسية ونهاية الجمهورية الرومانية.,https://smarticle.tech/ar/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,"Julius Caesar , factions and the end of the Roman republic",https://doi.org/10.5040/9781350174016.ch-004,"روزنشتاين، ن. ""يوليوس قيصر، الفصائل، ونهاية الجمهورية الرومانية"". *كروسريف*، 2022."
يوليوس قيصر: السلطة السياسية ونهاية الجمهورية الرومانية.,https://smarticle.tech/ar/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,New Directions: The Death of the Roman Republic: Julius Caesar and Cicero,https://doi.org/10.5040/9781474220415.ch-007,"وارن تشيرنايك. ""اتجاهات جديدة: موت الجمهورية الرومانية: يوليوس قيصر وم Cicero"". كروسريف، 2016."
كونفوشيوس: الفلسفة، الأخلاق، وتأثيره على حضارة شرق آسيا.,https://smarticle.tech/ar/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,Lun yu,https://archive.org/details/analectsofconfuc00confrich,Lun yu. بقلم Confucius. (1750). — New Directions Pub. Cor.]. ردمك: 9781884129124
كونفوشيوس: الفلسفة، الأخلاق، وتأثيره على حضارة شرق آسيا.,https://smarticle.tech/ar/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,Meng-tzu,https://archive.org/details/mencius0000menc_b3n4,Meng-tzu. بقلم Mencius. (1932). — Sŏul Taehakkyo Chʻulpʻanbu. ردمك: 9781887178624
كونفوشيوس: الفلسفة، الأخلاق، وتأثيره على حضارة شرق آسيا.,https://smarticle.tech/ar/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,Lunyu,https://archive.org/details/wisdomofconfuciu00conf,Lunyu. بقلم Confucius. (1904). — Chinese Univ Pr. ردمك: 9781887178631
كونفوشيوس: الفلسفة، الأخلاق، وتأثيره على حضارة شرق آسيا.,https://smarticle.tech/ar/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,Confucian analects,https://archive.org/details/confuciananalect00conf,Confucian analects. بقلم Confucius. (1895). — P. Owen. ردمك: 0844600679
كونفوشيوس: الفلسفة، الأخلاق، وتأثيره على حضارة شرق آسيا.,https://smarticle.tech/ar/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,20 shi ji ru xue yan jiu da xi,https://openlibrary.org/works/OL18844222W,20 shi ji ru xue yan jiu da xi. بقلم Minggui Tang، Zhongwen Han، Jingming Li. (2003). — Zhonghua shu ju. ردمك: 7101036872
كونفوشيوس: الفلسفة، الأخلاق، وتأثيره على حضارة شرق آسيا.,https://smarticle.tech/ar/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,The Confucian analects,https://openlibrary.org/works/OL38590595W,"The Confucian analects. بقلم Confucius. (1895). — G. Routledge and sons, ltd."
كونفوشيوس: الفلسفة، الأخلاق، وتأثيره على حضارة شرق آسيا.,https://smarticle.tech/ar/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,Tongbuk Asia Yugyo ui chongtong kwa hyondae,https://openlibrary.org/works/OL13234580W,Tongbuk Asia Yugyo ui chongtong kwa hyondae. بقلم won-yol Kim، Wŏn-yŏl Kim. (2007). — Hanguk Haksul Chongbo.. ردمك: 9788953475298
كونفوشيوس: الفلسفة، الأخلاق، وتأثيره على حضارة شرق آسيا.,https://smarticle.tech/ar/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,"Tong Asia wa kŭndae, yŏsŏng ŭi palgyŏn",https://openlibrary.org/works/OL18420467W,"Tong Asia wa kŭndae, yŏsŏng ŭi palgyŏn. بقلم Chae-gyo Chin. (2004). — Chʻŏngŏram Midiŏ. ردمك: 8989722381"
كونفوشيوس: الفلسفة، الأخلاق، وتأثيره على حضارة شرق آسيا.,https://smarticle.tech/ar/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,Yugyojŏk sahoehwa,https://openlibrary.org/works/OL13839540W,Yugyojŏk sahoehwa. بقلم Ha-bae Yi. (2009). — Simsan Chʻulpʻansa. ردمك: 9788989721833
كونفوشيوس: الفلسفة، الأخلاق، وتأثيره على حضارة شرق آسيا.,https://smarticle.tech/ar/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,Kukka hyŏksin ŭl wihan sirhakchŏk mongmin sasang,https://openlibrary.org/works/OL18717719W,Kukka hyŏksin ŭl wihan sirhakchŏk mongmin sasang. بقلم Han-gyu Chʻoe. (2008). — Hanʼguk Haksul Chŏngbo. ردمك: 8953484286
الحروب الصليبية: الدافع الديني، الحملات العسكرية، والتبادل الثقافي.,https://smarticle.tech/ar/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,Bible,https://archive.org/details/holybiblesoarran01unse,Bible. بقلم Bible. (1200). — E.F. Backus. ردمك: 0564069019
الحروب الصليبية: الدافع الديني، الحملات العسكرية، والتبادل الثقافي.,https://smarticle.tech/ar/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,Godfrey of Bulloigne,https://archive.org/details/jerusalemoftorqu00tassiala,Godfrey of Bulloigne. بقلم Torquato Tasso، Marzio Pieri. (1581). — Didot. ردمك: 9780548276563
الحروب الصليبية: الدافع الديني، الحملات العسكرية، والتبادل الثقافي.,https://smarticle.tech/ar/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,The History of the Crusades (vol. 2 of 3),https://www.gutenberg.org/ebooks/49118,"The History of the Crusades (vol. 2 of 3). بقلم Michaud, J. Fr. (Joseph Fr.). — Project Gutenberg"
الحروب الصليبية: الدافع الديني، الحملات العسكرية، والتبادل الثقافي.,https://smarticle.tech/ar/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,The History of the Crusades (vol. 3 of 3),https://www.gutenberg.org/ebooks/49167,"The History of the Crusades (vol. 3 of 3). بقلم Michaud, J. Fr. (Joseph Fr.). — Project Gutenberg"
الحروب الصليبية: الدافع الديني، الحملات العسكرية، والتبادل الثقافي.,https://smarticle.tech/ar/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,The geographical lore of the time of the Crusades : $b A study in the history of medieval science and tradition in Western Europe,https://www.gutenberg.org/ebooks/78333,"The geographical lore of the time of the Crusades : $b A study in the history of medieval science and tradition in Western Europe. بقلم Wright, John Kirtland. — Project Gutenberg"
الحروب الصليبية: الدافع الديني، الحملات العسكرية، والتبادل الثقافي.,https://smarticle.tech/ar/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,The History of the Crusades (vol. 1 of 3),https://www.gutenberg.org/ebooks/49104,"The History of the Crusades (vol. 1 of 3). بقلم Michaud, J. Fr. (Joseph Fr.). — Project Gutenberg"
الحروب الصليبية: الدافع الديني، الحملات العسكرية، والتبادل الثقافي.,https://smarticle.tech/ar/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,The Crusades,https://doi.org/10.5040/9781472895233,"د. كلوسون. ""الحملات الصليبية"". *semantic_scholar_foundational*، 2021."
الحروب الصليبية: الدافع الديني، الحملات العسكرية، والتبادل الثقافي.,https://smarticle.tech/ar/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,"Bringing the Holy Land Home: The Crusades, Chertsey Abbey, and the Reconstruction of a Medieval Masterpiece",https://doi.org/10.1080/00681288.2023.2234742,"ميج برنشتاين. ""إحضار الأرض المقدسة إلى المنزل: الحملات الصليبية، ودير شيرتسي، وإعادة بناء تحفة فنية من القرون الوسطى"". *semantic_scholar_foundational*، 2023."
الحروب الصليبية: الدافع الديني، الحملات العسكرية، والتبادل الثقافي.,https://smarticle.tech/ar/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,The Concise History of the Crusades,https://doi.org/10.5040/9798881831271,"م. ف. توماس. ""التاريخ المختصر للحملات الصليبية"". *semantic_scholar_foundational*، 2023."
معركة واترلو ونهاية العصر النابليوني,https://smarticle.tech/ar/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,War and Peace,https://archive.org/details/warpeace34tols_0,War and Peace. بقلم Лев Толстой. (1864). — EDIMAT LIBROS. ردمك: 9782253088974
معركة واترلو ونهاية العصر النابليوني,https://smarticle.tech/ar/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,Vom Kriege,https://archive.org/details/vomkriegehinter00claugoog,Vom Kriege. بقلم Carl von Clausewitz. (1835). — Koehler & Amelang. ردمك: 9789875020900
معركة واترلو ونهاية العصر النابليوني,https://smarticle.tech/ar/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,"The war drama of the Eagles : $b Napoleon's standard-bearers on the  battlefield in victory and defeat from Austerlitz to Waterloo, a record of hard f",https://www.gutenberg.org/ebooks/75293,"The war drama of the Eagles : $b Napoleon's standard-bearers on the  battlefield in victory and defeat from Austerlitz to Waterloo, a record of hard fighting, heroism, and adventure. بقلم Fraser, Edward. — Project Gutenberg"
معركة واترلو ونهاية العصر النابليوني,https://smarticle.tech/ar/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,"A Week at Waterloo in 1815: Lady De Lancey's Narrative: Being an Account of How She Nursed Her Husband, Colonel Sir William Howe De Lancey, Quartermas",https://www.gutenberg.org/ebooks/31517,"A Week at Waterloo in 1815: Lady De Lancey's Narrative: Being an Account of How She Nursed Her Husband, Colonel Sir William Howe De Lancey, Quartermaster-General of the Army, Mortally Wounded in the Great Battle. بقلم De Lancey, Magdalene, Lady. — Project Gutenberg"
معركة واترلو ونهاية العصر النابليوني,https://smarticle.tech/ar/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,The Battle of Wavre and Grouchy's Retreat: A study of an Obscure Part of the Waterloo Campaign,https://www.gutenberg.org/ebooks/58174,"The Battle of Wavre and Grouchy's Retreat: A study of an Obscure Part of the Waterloo Campaign. بقلم Kelly, William Hyde. — Project Gutenberg"
معركة واترلو ونهاية العصر النابليوني,https://smarticle.tech/ar/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,"Commentaries on the Surgery of the War in Portugal, Spain, France, and the Netherlands: from the battle of Roliça, in 1808, to that of Waterloo, in 18",https://www.gutenberg.org/ebooks/65622,"Commentaries on the Surgery of the War in Portugal, Spain, France, and the Netherlands: from the battle of Roliça, in 1808, to that of Waterloo, in 1815; with additions relating to those in the Crimea in 1854-55, showing the improvements made during and since that period in the great art and science of surgery on all the subjects to which they relate.. بقلم Guthrie, G. J. (George James). — Project Gutenberg"
معركة واترلو ونهاية العصر النابليوني,https://smarticle.tech/ar/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,The Prince,https://archive.org/details/machiavelli00machuoft,The Prince. بقلم Niccolò Machiavelli. (1515). — Tantor Media Inc. ردمك: 0393962202
معركة واترلو ونهاية العصر النابليوني,https://smarticle.tech/ar/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,The battle: a new history of Waterloo,https://doi.org/10.5860/choice.43-5507,"ألكسندر، ر. ل. ""المعركة: تاريخ جديد لوترلو"". *تشويس*، 2006."
معركة واترلو ونهاية العصر النابليوني,https://smarticle.tech/ar/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,"British Expeditionary Warfare and the Defeat of Napoleon, 1793-1815",https://doi.org/10.1515/9781782043188,"سوتكليف، روبرت ك. ""الحرب الاستكشافية البريطانية وهزيمة نابليون، 1793-1815"". *كروسريف*، 2016."
سقوط القسطنطينية: نهاية الإمبراطورية البيزنطية,https://smarticle.tech/ar/article/the-fall-of-constantinople-end-of-the-byzantine-empire-202605181135,Battles & Events,History of the Decline and Fall of the Roman Empire Complete and Unabridged,https://archive.org/details/romanempire03gibbuoft,History of the Decline and Fall of the Roman Empire Complete and Unabridged. بقلم Edward Gibbon. (1776). — Collier Books. ردمك: 9781853264993
سقوط القسطنطينية: نهاية الإمبراطورية البيزنطية,https://smarticle.tech/ar/article/the-fall-of-constantinople-end-of-the-byzantine-empire-202605181135,Battles & Events,The history of the decline and fall of the Roman Empire,https://archive.org/details/historyofdecline0000edwa,The history of the decline and fall of the Roman Empire. بقلم Edward Gibbon. (1928). — HardPess Publishing. ردمك: 0461839113
سقوط القسطنطينية: نهاية الإمبراطورية البيزنطية,https://smarticle.tech/ar/article/the-fall-of-constantinople-end-of-the-byzantine-empire-202605181135,Battles & Events,The Alexiad,https://archive.org/details/alexiasemper00comnuoft,"The Alexiad. بقلم Anna Comnena، Athanasios Kambylis، Diether Reinsch. (1610). — de Gruyter GmbH, Walter. ردمك: 9781774760727"
سقوط القسطنطينية: نهاية الإمبراطورية البيزنطية,https://smarticle.tech/ar/article/the-fall-of-constantinople-end-of-the-byzantine-empire-202605181135,Battles & Events,History of the Wars,https://archive.org/details/b24750281_0001,History of the Wars. بقلم Procopius، Henry Dewing. (1531). — Izd-vo Akademii nauk SSSR. ردمك: 9781602064966
سقوط القسطنطينية: نهاية الإمبراطورية البيزنطية,https://smarticle.tech/ar/article/the-fall-of-constantinople-end-of-the-byzantine-empire-202605181135,Battles & Events,Epitomē historiōn,https://archive.org/details/iannoytoyznapae00canggoog,"Epitomē historiōn. بقلم Zonaras, Joannes. (1868). — Institución Fernando el Católico. ردمك: 9780203882047"
سقوط القسطنطينية: نهاية الإمبراطورية البيزنطية,https://smarticle.tech/ar/article/the-fall-of-constantinople-end-of-the-byzantine-empire-202605181135,Battles & Events,Les oracles de Léon le sage ; La bataiile de Varna ; La prise de Constantinople,https://openlibrary.org/works/OL44269269W,Les oracles de Léon le sage ; La bataiile de Varna ; La prise de Constantinople. بقلم Emile Legrand، Leo VI Emperor of the East، Paraspondylos Zotikos. (1875). — Maisonneuve
